founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,founder_gene_exchange_probability,founder_gene_exchange_fraction,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_gene_exchange_probability,final_std_gene_exchange_probability,final_mean_gene_exchange_fraction,final_std_gene_exchange_fraction,final_mean_generation,final_max_generation
42,False,,11174,62,0.09951845906902086,0.65,0.4,0.5,0.1,0.05,0.275,0.5008064516129033,0.0470860018612742,0.4459677419354838,0.05700763042926105,0.5040322580645161,0.05700763042926106,0.050806451612903224,0.05643432915135775,0.13790322580645165,0.04370491582206203,0.26411290322580644,0.02443761302338994,89.87096774193549,96
43,True,40,1,0,0.0,0.35,0.2,1.0,0.55,0.45,0.4,,,,,,,,,,,,,,
44,True,64,2,0,0.0,0.15,0.05,0.05,0.05,0.1,0.05,,,,,,,,,,,,,,
45,True,28,1,0,0.0,0.9,0.75,0.05,0.2,0.0,0.175,,,,,,,,,,,,,,
46,True,49,1,0,0.0,0.0,0.5,0.45,0.05,0.15,0.0,,,,,,,,,,,,,,
47,True,39,1,0,0.0,0.8,0.55,1.0,0.1,0.9,0.1,,,,,,,,,,,,,,
48,True,28,1,0,0.0,0.6,0.6,0.75,0.7,0.55,0.45,,,,,,,,,,,,,,
49,True,48,1,0,0.0,0.0,0.85,0.0,0.65,0.4,0.3,,,,,,,,,,,,,,
50,True,41,1,0,0.0,0.4,0.85,0.25,0.85,0.2,0.325,,,,,,,,,,,,,,
51,True,15,1,0,0.0,0.8,0.1,0.9,0.05,0.3,0.275,,,,,,,,,,,,,,
52,True,3340,254,0,0.0,0.35,0.85,0.65,0.7,0.1,0.15,,,,,,,,,,,,,,
53,True,44,1,0,0.0,0.75,0.45,0.7,0.3,0.9,0.15,,,,,,,,,,,,,,
54,True,43,1,0,0.0,0.35,1.0,0.4,0.85,0.95,0.475,,,,,,,,,,,,,,
55,True,48,1,0,0.0,0.8,0.9,0.1,0.65,0.45,0.475,,,,,,,,,,,,,,
56,True,39,1,0,0.0,0.9,1.0,0.35,0.5,0.45,0.2,,,,,,,,,,,,,,
57,True,46,1,0,0.0,1.0,0.65,0.7,0.35,0.45,0.075,,,,,,,,,,,,,,
58,True,24,1,0,0.0,0.4,0.95,0.5,0.05,0.1,0.35,,,,,,,,,,,,,,
59,True,30,1,0,0.0,0.8,0.65,0.65,0.15,0.05,0.275,,,,,,,,,,,,,,
60,False,,17002,132,0.21187800963081863,0.35,0.8,0.4,0.2,0.65,0.35,0.17348484848484846,0.11153872033544204,0.656060606060606,0.11481709813383682,0.27803030303030307,0.07392091795986698,0.22272727272727272,0.14477825735120894,0.5897727272727273,0.06084587968285251,0.24431818181818182,0.038753165693136214,87.84848484848484,94
61,True,35,1,0,0.0,0.6,0.35,0.7,0.8,0.7,0.475,,,,,,,,,,,,,,
62,True,26,1,0,0.0,0.75,0.15,0.85,0.35,0.65,0.475,,,,,,,,,,,,,,
63,True,26,1,0,0.0,0.65,0.95,0.3,0.8,0.7,0.325,,,,,,,,,,,,,,
64,True,26,1,0,0.0,0.25,0.25,0.5,0.85,1.0,0.0,,,,,,,,,,,,,,
65,True,84,1,0,0.0,0.95,0.7,0.6,0.65,0.5,0.35,,,,,,,,,,,,,,
66,True,49,1,0,0.0,0.2,0.75,0.1,0.5,0.9,0.15,,,,,,,,,,,,,,
67,True,54,1,0,0.0,0.15,0.4,0.0,0.35,0.35,0.125,,,,,,,,,,,,,,
68,True,33,1,0,0.0,0.0,0.05,0.65,0.1,0.55,0.25,,,,,,,,,,,,,,
69,True,54,1,0,0.0,0.05,0.4,0.5,0.45,0.6,0.425,,,,,,,,,,,,,,
70,True,19,1,0,0.0,0.55,0.05,0.65,0.85,0.4,0.425,,,,,,,,,,,,,,
71,True,19,1,0,0.0,0.45,0.35,0.5,1.0,0.1,0.45,,,,,,,,,,,,,,
72,True,81,1,0,0.0,0.2,0.3,0.45,0.9,0.85,0.3,,,,,,,,,,,,,,
73,True,63,1,0,0.0,0.15,0.15,0.55,0.8,0.4,0.1,,,,,,,,,,,,,,
74,True,109,1,0,0.0,0.7,0.85,0.5,0.35,0.8,0.35,,,,,,,,,,,,,,
75,True,41,1,0,0.0,0.65,0.45,0.45,0.6,0.4,0.425,,,,,,,,,,,,,,
76,True,176,1,0,0.0,0.15,0.35,0.3,0.95,0.45,0.475,,,,,,,,,,,,,,
77,True,69,2,0,0.0,0.75,0.8,1.0,0.05,0.0,0.375,,,,,,,,,,,,,,
78,True,19,1,0,0.0,0.8,0.15,0.2,0.5,0.3,0.15,,,,,,,,,,,,,,
79,True,24,1,0,0.0,0.35,0.2,0.4,0.05,0.45,0.175,,,,,,,,,,,,,,
80,True,31,1,0,0.0,0.1,0.35,0.25,0.0,0.45,0.275,,,,,,,,,,,,,,
81,True,34,1,0,0.0,0.35,0.95,0.3,0.0,0.15,0.5,,,,,,,,,,,,,,
82,True,27,1,0,0.0,0.85,0.8,0.25,0.55,0.4,0.375,,,,,,,,,,,,,,
83,True,106,1,0,0.0,0.75,0.1,0.65,0.6,0.75,0.125,,,,,,,,,,,,,,
84,True,3075,471,0,0.0,0.45,0.95,1.0,0.35,0.6,0.375,,,,,,,,,,,,,,
85,True,14,1,0,0.0,0.9,0.4,0.85,0.55,0.45,0.425,,,,,,,,,,,,,,
86,True,1738,127,0,0.0,0.9,0.85,0.9,0.1,0.5,0.4,,,,,,,,,,,,,,
87,True,22,1,0,0.0,0.3,0.3,0.25,0.25,0.9,0.475,,,,,,,,,,,,,,
88,True,78,1,0,0.0,0.45,0.15,0.25,0.15,0.75,0.275,,,,,,,,,,,,,,
89,True,71,1,0,0.0,0.25,0.0,0.0,0.2,0.0,0.15,,,,,,,,,,,,,,
90,True,33,1,0,0.0,0.5,1.0,0.25,0.15,0.05,0.1,,,,,,,,,,,,,,
91,True,164,1,0,0.0,0.3,0.0,0.85,0.95,0.15,0.1,,,,,,,,,,,,,,
92,True,29,1,0,0.0,0.1,0.1,0.9,0.4,1.0,0.0,,,,,,,,,,,,,,
93,True,56,2,0,0.0,0.25,0.85,0.0,0.05,0.3,0.35,,,,,,,,,,,,,,
94,True,16,1,0,0.0,0.9,0.8,0.65,0.85,0.45,0.125,,,,,,,,,,,,,,
95,True,133,1,0,0.0,0.25,0.05,0.85,0.55,0.45,0.475,,,,,,,,,,,,,,
96,True,24,1,0,0.0,0.75,0.85,0.5,0.65,0.35,0.15,,,,,,,,,,,,,,
97,True,33,1,0,0.0,0.95,0.7,0.8,0.1,0.05,0.25,,,,,,,,,,,,,,
98,True,38,1,0,0.0,0.05,0.55,0.3,0.25,0.65,0.05,,,,,,,,,,,,,,
99,True,25,1,0,0.0,0.9,0.5,0.2,0.3,0.95,0.2,,,,,,,,,,,,,,
