organism_id,parent_id,founder_id,generation,birth_step,birth_x,birth_y,lifespan,birth_exploration_tendency,birth_site_fidelity,birth_risk_tolerance,birth_reproduction_timing,death_step,death_cause
56,,56,0,0,81,79,181,0.5483870967741935,0.25806451612903225,0.967741935483871,0.06451612903225806,95.0,energy
57,,57,0,0,71,2,205,0.4838709677419355,0.1935483870967742,0.3225806451612903,1.0,204.0,age
58,,58,0,0,27,46,173,0.41935483870967744,0.5161290322580645,0.6774193548387096,0.8709677419354839,130.0,energy
59,,59,0,0,0,26,248,0.3548387096774194,0.5483870967741935,0.967741935483871,0.3548387096774194,87.0,energy
60,,60,0,0,16,91,179,0.8387096774193549,0.8064516129032258,0.8709677419354839,0.6451612903225806,103.0,energy
61,,61,0,0,77,96,161,0.45161290322580644,0.5161290322580645,0.8709677419354839,0.3225806451612903,160.0,age
62,,62,0,0,56,18,229,0.5806451612903226,0.5806451612903226,1.0,0.7419354838709677,16.0,energy
63,,63,0,0,74,5,159,0.9032258064516129,0.967741935483871,0.5161290322580645,0.0967741935483871,131.0,energy
64,,64,0,0,96,56,188,0.8709677419354839,0.06451612903225806,0.7096774193548387,0.5483870967741935,74.0,energy
65,,65,0,0,52,19,150,0.5806451612903226,0.25806451612903225,0.2903225806451613,0.0967741935483871,102.0,energy
66,,66,0,0,60,7,196,0.06451612903225806,0.0967741935483871,0.2903225806451613,0.5806451612903226,195.0,age
67,,67,0,0,98,53,239,0.12903225806451613,0.3225806451612903,0.4838709677419355,0.8387096774193549,238.0,age
68,,68,0,0,6,67,174,0.03225806451612903,0.25806451612903225,0.6774193548387096,0.3225806451612903,173.0,age
69,,69,0,0,98,85,195,0.16129032258064516,0.5806451612903226,0.0,0.0,194.0,age
70,,70,0,0,86,47,248,0.6129032258064516,0.45161290322580644,0.8064516129032258,0.12903225806451613,224.0,energy
71,,71,0,0,59,82,152,0.5161290322580645,0.9354838709677419,0.25806451612903225,1.0,151.0,age
72,,72,0,0,46,74,233,0.9354838709677419,0.967741935483871,0.8387096774193549,0.9032258064516129,83.0,energy
73,,73,0,0,39,34,196,0.45161290322580644,0.03225806451612903,0.7096774193548387,1.0,195.0,age
74,,74,0,0,33,94,248,0.41935483870967744,0.7741935483870968,0.06451612903225806,0.0967741935483871,61.0,energy
75,,75,0,0,53,20,221,0.06451612903225806,0.6129032258064516,0.2903225806451613,0.8709677419354839,220.0,age
76,,76,0,0,94,83,235,0.03225806451612903,0.25806451612903225,0.3548387096774194,0.3548387096774194,234.0,age
77,,77,0,0,73,62,180,0.6451612903225806,0.45161290322580644,0.0967741935483871,0.3225806451612903,155.0,energy
78,,78,0,0,66,45,211,1.0,0.8064516129032258,0.3548387096774194,0.6451612903225806,129.0,energy
79,,79,0,0,49,9,244,0.9354838709677419,0.5806451612903226,0.2903225806451613,0.3870967741935484,169.0,energy
80,,80,0,0,0,73,168,1.0,0.0967741935483871,0.3548387096774194,0.2903225806451613,58.0,energy
81,,81,0,0,93,30,226,0.3548387096774194,0.7419354838709677,0.25806451612903225,0.6451612903225806,187.0,energy
82,,82,0,0,54,30,166,0.6451612903225806,0.3225806451612903,0.25806451612903225,0.967741935483871,139.0,energy
83,,83,0,0,50,81,222,0.9032258064516129,0.967741935483871,0.16129032258064516,0.41935483870967744,123.0,energy
84,,84,0,0,33,47,226,0.12903225806451613,0.12903225806451613,0.8064516129032258,0.6451612903225806,225.0,age
85,,85,0,0,99,23,203,0.7741935483870968,0.12903225806451613,0.1935483870967742,0.6451612903225806,202.0,age
86,,86,0,0,51,77,246,0.6129032258064516,0.45161290322580644,0.3548387096774194,0.16129032258064516,102.0,energy
87,,87,0,0,23,98,157,0.5483870967741935,0.25806451612903225,0.3548387096774194,0.9032258064516129,156.0,age
88,,88,0,0,7,18,188,0.8064516129032258,0.22580645161290322,0.4838709677419355,0.7419354838709677,187.0,age
89,,89,0,0,45,68,197,0.12903225806451613,0.7419354838709677,0.3548387096774194,0.22580645161290322,196.0,age
90,,90,0,0,2,92,204,0.25806451612903225,0.6129032258064516,0.03225806451612903,0.3548387096774194,203.0,age
91,,91,0,0,65,34,229,0.7096774193548387,1.0,0.4838709677419355,0.06451612903225806,61.0,energy
92,,92,0,0,50,60,163,0.6774193548387096,0.8387096774193549,0.3870967741935484,0.12903225806451613,79.0,energy
93,,93,0,0,57,94,212,0.06451612903225806,0.5483870967741935,0.6451612903225806,0.41935483870967744,211.0,age
94,,94,0,0,48,74,211,0.06451612903225806,0.2903225806451613,0.5806451612903226,0.5161290322580645,210.0,age
95,,95,0,0,76,16,185,0.6129032258064516,0.1935483870967742,0.41935483870967744,0.5161290322580645,184.0,age
96,,96,0,0,91,33,218,0.7096774193548387,0.0,0.4838709677419355,0.7096774193548387,217.0,age
97,,97,0,0,19,62,233,0.3548387096774194,0.6129032258064516,0.6129032258064516,0.4838709677419355,232.0,age
98,,98,0,0,56,74,152,0.3548387096774194,0.7096774193548387,0.41935483870967744,0.41935483870967744,142.0,energy
99,,99,0,0,67,27,159,0.1935483870967742,0.12903225806451613,0.22580645161290322,0.1935483870967742,158.0,age
100,32.0,32,1,3,59,9,204,0.8064516129032258,0.45161290322580644,0.16129032258064516,0.22580645161290322,97.0,energy
101,38.0,38,1,5,21,49,236,0.9354838709677419,0.3225806451612903,0.25806451612903225,0.0967741935483871,120.0,energy
102,80.0,80,1,5,3,72,188,1.0,0.0967741935483871,0.3548387096774194,0.41935483870967744,185.0,energy
103,31.0,31,1,6,44,77,225,0.7741935483870968,0.967741935483871,0.0,0.0967741935483871,92.0,energy
104,40.0,40,1,6,23,94,161,0.3225806451612903,0.03225806451612903,1.0,0.0,167.0,age
105,14.0,14,1,7,4,86,218,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.06451612903225806,69.0,energy
106,39.0,39,1,7,37,19,185,0.06451612903225806,0.2903225806451613,0.967741935483871,0.7741935483870968,192.0,age
107,76.0,76,1,7,87,86,242,0.03225806451612903,0.25806451612903225,0.3548387096774194,0.3548387096774194,249.0,age
108,94.0,94,1,7,46,76,161,0.06451612903225806,0.2903225806451613,0.7096774193548387,0.5161290322580645,168.0,age
109,74.0,74,1,8,36,94,195,0.41935483870967744,0.7741935483870968,0.06451612903225806,0.0967741935483871,203.0,age
110,8.0,8,1,9,46,14,231,0.3225806451612903,0.7419354838709677,1.0,0.6129032258064516,75.0,energy
111,80.0,80,1,9,0,75,206,1.0,0.03225806451612903,0.3548387096774194,0.2903225806451613,140.0,energy
112,88.0,88,1,9,6,18,241,0.8064516129032258,0.22580645161290322,0.4838709677419355,0.7419354838709677,250.0,age
113,11.0,11,1,10,57,19,244,0.6774193548387096,0.7096774193548387,0.8387096774193549,0.25806451612903225,126.0,energy
114,20.0,20,1,10,25,70,235,0.8064516129032258,0.0,0.7419354838709677,0.41935483870967744,144.0,energy
115,31.0,31,1,10,45,72,161,0.7741935483870968,0.967741935483871,0.0,0.0967741935483871,84.0,energy
116,39.0,39,1,10,35,20,209,0.06451612903225806,0.2903225806451613,0.967741935483871,0.7741935483870968,219.0,age
117,42.0,42,1,10,12,11,179,0.0967741935483871,0.7741935483870968,0.5483870967741935,0.22580645161290322,189.0,age
118,46.0,46,1,10,6,6,242,0.1935483870967742,0.3870967741935484,0.3225806451612903,0.1935483870967742,140.0,energy
119,61.0,61,1,10,76,98,196,0.45161290322580644,0.5161290322580645,0.8709677419354839,0.3225806451612903,118.0,energy
120,98.0,98,1,10,54,76,202,0.3548387096774194,0.7096774193548387,0.41935483870967744,0.41935483870967744,95.0,energy
121,8.0,8,1,11,48,16,197,0.3225806451612903,0.7419354838709677,1.0,0.6129032258064516,208.0,age
122,69.0,69,1,11,98,84,228,0.16129032258064516,0.8387096774193549,0.0,0.0,239.0,age
123,70.0,70,1,11,83,42,193,0.6129032258064516,0.45161290322580644,0.8064516129032258,0.6451612903225806,204.0,age
124,76.0,76,1,11,93,85,206,0.03225806451612903,0.25806451612903225,0.3548387096774194,0.3548387096774194,217.0,age
125,86.0,86,1,11,57,72,249,0.6129032258064516,0.45161290322580644,0.3548387096774194,0.16129032258064516,179.0,energy
126,93.0,93,1,11,56,94,213,0.06451612903225806,0.5483870967741935,0.6451612903225806,0.41935483870967744,224.0,age
127,94.0,94,1,11,44,79,182,0.06451612903225806,0.2903225806451613,0.5806451612903226,0.5161290322580645,193.0,age
128,4.0,4,1,12,88,53,172,0.22580645161290322,0.7096774193548387,0.7419354838709677,0.22580645161290322,184.0,age
129,11.0,11,1,12,62,19,180,0.6774193548387096,0.7096774193548387,0.8387096774193549,0.25806451612903225,115.0,energy
130,46.0,46,1,12,3,7,165,0.1935483870967742,0.3870967741935484,0.3225806451612903,0.1935483870967742,177.0,age
131,49.0,49,1,12,39,72,221,0.5806451612903226,0.25806451612903225,0.6774193548387096,0.7741935483870968,93.0,energy
132,92.0,92,1,12,49,60,181,0.6774193548387096,0.8387096774193549,0.3870967741935484,0.12903225806451613,92.0,energy
133,3.0,3,1,13,73,90,249,0.8387096774193549,0.9354838709677419,0.5483870967741935,0.6129032258064516,120.0,energy
134,14.0,14,1,13,5,84,160,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.06451612903225806,50.0,energy
135,16.0,16,1,13,79,75,232,0.03225806451612903,0.3225806451612903,0.45161290322580644,0.967741935483871,245.0,age
136,27.0,27,1,13,86,17,227,0.7419354838709677,0.967741935483871,0.06451612903225806,0.967741935483871,180.0,energy
137,29.0,29,1,13,55,63,249,0.967741935483871,0.3225806451612903,0.06451612903225806,0.2903225806451613,65.0,energy
138,31.0,31,1,13,39,72,201,0.7741935483870968,0.967741935483871,0.0,0.0967741935483871,158.0,energy
139,37.0,37,1,13,31,31,234,0.8064516129032258,0.5806451612903226,0.6129032258064516,0.7419354838709677,131.0,energy
140,38.0,38,1,13,15,46,200,0.9354838709677419,0.25806451612903225,0.25806451612903225,0.0967741935483871,200.0,energy
141,39.0,39,1,13,35,18,221,0.06451612903225806,0.2903225806451613,0.967741935483871,0.7741935483870968,234.0,age
142,42.0,42,1,13,17,10,169,0.0967741935483871,0.7741935483870968,0.5483870967741935,0.1935483870967742,182.0,age
143,61.0,61,1,13,80,96,183,0.45161290322580644,0.5161290322580645,0.8709677419354839,0.3225806451612903,83.0,energy
144,64.0,64,1,13,98,60,247,0.8709677419354839,0.06451612903225806,0.7096774193548387,0.5483870967741935,196.0,energy
145,69.0,69,1,13,99,81,203,0.16129032258064516,0.5806451612903226,0.0,0.0,216.0,age
146,76.0,76,1,13,94,86,162,0.03225806451612903,0.2903225806451613,0.3548387096774194,0.3548387096774194,175.0,age
147,77.0,77,1,13,71,64,176,0.6451612903225806,0.45161290322580644,0.0967741935483871,0.3225806451612903,189.0,age
148,88.0,88,1,13,8,15,210,0.8064516129032258,0.22580645161290322,0.4838709677419355,0.7419354838709677,149.0,energy
149,0.0,0,1,14,45,25,173,0.967741935483871,0.9032258064516129,0.16129032258064516,0.9354838709677419,163.0,energy
150,12.0,12,1,14,21,88,191,0.5483870967741935,0.0,0.0967741935483871,0.6451612903225806,72.0,energy
151,15.0,15,1,14,74,52,218,0.3548387096774194,0.3548387096774194,0.8064516129032258,0.25806451612903225,144.0,energy
152,34.0,34,1,14,83,38,152,1.0,0.6129032258064516,0.3225806451612903,0.03225806451612903,71.0,energy
153,36.0,36,1,14,34,42,216,0.6451612903225806,0.6129032258064516,0.6129032258064516,0.7419354838709677,230.0,age
154,40.0,40,1,14,24,96,178,0.3225806451612903,0.03225806451612903,1.0,0.0,192.0,age
155,49.0,49,1,14,40,72,172,0.06451612903225806,0.25806451612903225,0.6774193548387096,0.7741935483870968,186.0,age
156,51.0,51,1,14,18,46,207,0.5161290322580645,0.41935483870967744,0.6774193548387096,0.6774193548387096,221.0,age
157,68.0,68,1,14,11,68,223,0.03225806451612903,0.25806451612903225,0.6774193548387096,0.3225806451612903,237.0,age
158,71.0,71,1,14,57,85,218,0.5161290322580645,0.9354838709677419,0.25806451612903225,1.0,128.0,energy
159,74.0,74,1,14,33,88,216,0.41935483870967744,0.7741935483870968,0.06451612903225806,0.0967741935483871,230.0,age
160,90.0,90,1,14,3,97,197,0.25806451612903225,0.6129032258064516,0.03225806451612903,0.3548387096774194,211.0,age
161,94.0,94,1,14,47,83,174,0.06451612903225806,0.2903225806451613,0.5806451612903226,0.5161290322580645,188.0,age
162,95.0,95,1,14,78,9,171,0.6129032258064516,0.1935483870967742,0.41935483870967744,0.5161290322580645,185.0,age
163,104.0,40,2,14,22,88,232,0.3225806451612903,0.03225806451612903,1.0,0.0,246.0,age
164,4.0,4,1,15,86,55,199,0.22580645161290322,0.7096774193548387,0.7419354838709677,0.22580645161290322,214.0,age
165,20.0,20,1,15,20,68,208,0.8064516129032258,0.0,0.7419354838709677,0.41935483870967744,127.0,energy
166,23.0,23,1,15,59,16,245,0.3870967741935484,0.2903225806451613,0.12903225806451613,0.5161290322580645,260.0,age
167,48.0,48,1,15,9,95,227,1.0,0.16129032258064516,0.03225806451612903,0.6451612903225806,213.0,energy
168,52.0,52,1,15,82,61,186,0.1935483870967742,0.0,0.0,0.9354838709677419,201.0,age
169,65.0,65,1,15,46,20,238,0.5806451612903226,0.25806451612903225,0.2903225806451613,0.0967741935483871,114.0,energy
170,67.0,67,1,15,96,53,162,0.12903225806451613,0.3225806451612903,0.4838709677419355,0.8387096774193549,177.0,age
171,70.0,70,1,15,84,46,194,0.6129032258064516,0.45161290322580644,0.8064516129032258,0.12903225806451613,160.0,energy
172,83.0,83,1,15,57,80,209,0.9032258064516129,0.967741935483871,0.16129032258064516,0.41935483870967744,172.0,energy
173,84.0,84,1,15,34,48,197,0.12903225806451613,0.12903225806451613,0.8064516129032258,0.6451612903225806,212.0,age
174,99.0,99,1,15,69,29,157,0.1935483870967742,0.12903225806451613,0.22580645161290322,0.1935483870967742,172.0,age
175,101.0,38,2,15,22,43,157,0.9354838709677419,0.3225806451612903,0.25806451612903225,0.0967741935483871,132.0,energy
176,103.0,31,2,15,42,80,246,0.7741935483870968,1.0,0.0,0.0967741935483871,55.0,energy
177,1.0,1,1,16,5,28,213,0.6451612903225806,0.6774193548387096,1.0,0.6129032258064516,66.0,energy
178,8.0,8,1,16,53,13,165,0.3225806451612903,0.7419354838709677,1.0,0.6129032258064516,181.0,age
179,17.0,17,1,16,52,15,197,0.6129032258064516,0.7741935483870968,0.7419354838709677,1.0,114.0,energy
180,29.0,29,1,16,58,61,205,0.967741935483871,0.3225806451612903,0.06451612903225806,0.2903225806451613,221.0,age
181,34.0,34,1,16,85,38,174,1.0,0.6129032258064516,0.3225806451612903,0.03225806451612903,50.0,energy
182,42.0,42,1,16,13,9,180,0.0967741935483871,0.7741935483870968,0.5483870967741935,0.22580645161290322,196.0,age
183,43.0,43,1,16,11,59,162,0.5806451612903226,0.25806451612903225,0.03225806451612903,0.45161290322580644,178.0,age
184,64.0,64,1,16,98,61,229,0.8709677419354839,0.06451612903225806,0.7096774193548387,0.5483870967741935,105.0,energy
185,74.0,74,1,16,35,89,200,0.41935483870967744,0.7741935483870968,0.06451612903225806,0.0967741935483871,216.0,age
186,78.0,78,1,16,66,47,200,1.0,0.9354838709677419,0.3548387096774194,0.6451612903225806,181.0,energy
187,79.0,79,1,16,40,5,201,0.9354838709677419,0.5806451612903226,0.2903225806451613,0.3870967741935484,79.0,energy
188,88.0,88,1,16,2,12,171,0.8064516129032258,0.22580645161290322,0.4838709677419355,0.7419354838709677,69.0,energy
189,94.0,94,1,16,48,81,236,0.06451612903225806,0.2903225806451613,0.5806451612903226,0.5161290322580645,252.0,age
190,114.0,20,2,16,21,73,213,0.8064516129032258,0.0,0.7419354838709677,0.41935483870967744,117.0,energy
191,117.0,42,2,16,13,12,220,0.0967741935483871,0.7741935483870968,0.5483870967741935,0.22580645161290322,236.0,age
192,4.0,4,1,17,82,51,218,0.22580645161290322,0.7096774193548387,0.7419354838709677,0.22580645161290322,148.0,energy
193,9.0,9,1,17,10,27,235,1.0,0.9354838709677419,0.7096774193548387,0.3225806451612903,156.0,energy
194,49.0,49,1,17,41,70,184,0.06451612903225806,0.25806451612903225,0.6774193548387096,0.7741935483870968,201.0,age
195,54.0,54,1,17,70,59,208,0.0,0.0,0.06451612903225806,0.16129032258064516,225.0,age
196,59.0,59,1,17,2,31,164,0.4838709677419355,0.5483870967741935,0.967741935483871,0.3548387096774194,88.0,energy
197,68.0,68,1,17,12,67,157,0.03225806451612903,0.2903225806451613,0.6774193548387096,0.3225806451612903,174.0,age
198,84.0,84,1,17,36,48,243,0.12903225806451613,0.12903225806451613,0.8064516129032258,0.6451612903225806,260.0,age
199,87.0,87,1,17,25,92,184,0.5483870967741935,0.25806451612903225,0.0967741935483871,0.9032258064516129,111.0,energy
200,91.0,91,1,17,67,37,187,0.7096774193548387,0.8709677419354839,0.4838709677419355,0.06451612903225806,128.0,energy
201,96.0,96,1,17,92,39,187,0.7096774193548387,0.0,0.4838709677419355,0.7096774193548387,190.0,energy
202,122.0,69,2,17,93,84,228,0.16129032258064516,0.8387096774193549,0.0,0.0,105.0,energy
203,0.0,0,1,18,47,28,205,0.967741935483871,0.9032258064516129,0.6774193548387096,0.9354838709677419,118.0,energy
204,5.0,5,1,18,63,52,230,0.9032258064516129,0.1935483870967742,0.16129032258064516,0.6129032258064516,74.0,energy
205,18.0,18,1,18,99,20,160,0.3870967741935484,0.7096774193548387,0.5483870967741935,0.6451612903225806,178.0,age
206,20.0,20,1,18,20,64,205,0.8064516129032258,0.0,0.7419354838709677,0.41935483870967744,188.0,energy
207,38.0,38,1,18,13,42,191,0.8064516129032258,0.3225806451612903,0.25806451612903225,0.0967741935483871,166.0,energy
208,46.0,46,1,18,0,7,208,0.1935483870967742,0.3870967741935484,0.3225806451612903,0.1935483870967742,226.0,age
209,56.0,56,1,18,85,77,155,0.5483870967741935,0.25806451612903225,0.967741935483871,0.06451612903225806,173.0,age
210,61.0,61,1,18,79,98,214,0.45161290322580644,0.5161290322580645,0.8709677419354839,0.3225806451612903,128.0,energy
211,64.0,64,1,18,96,57,223,0.8709677419354839,0.06451612903225806,0.7096774193548387,0.5483870967741935,127.0,energy
212,67.0,67,1,18,92,51,211,0.12903225806451613,0.3225806451612903,0.4838709677419355,0.8387096774193549,229.0,age
213,69.0,69,1,18,98,80,190,0.16129032258064516,0.5806451612903226,0.0,0.5161290322580645,208.0,age
214,70.0,70,1,18,79,41,151,0.6129032258064516,0.45161290322580644,0.8064516129032258,0.12903225806451613,96.0,energy
215,73.0,73,1,18,34,36,209,0.45161290322580644,0.03225806451612903,0.7096774193548387,1.0,227.0,age
216,77.0,77,1,18,70,68,246,0.6451612903225806,0.45161290322580644,0.0967741935483871,0.3225806451612903,264.0,age
217,81.0,81,1,18,97,29,195,0.3548387096774194,0.7419354838709677,0.25806451612903225,0.6451612903225806,146.0,energy
218,88.0,88,1,18,4,11,205,0.8064516129032258,0.22580645161290322,0.4838709677419355,0.7419354838709677,125.0,energy
219,109.0,74,2,18,33,94,183,0.41935483870967744,0.7741935483870968,0.06451612903225806,0.0967741935483871,201.0,age
220,134.0,14,2,18,4,81,247,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.0,55.0,energy
221,142.0,42,2,18,21,7,231,0.0967741935483871,0.7741935483870968,0.5483870967741935,0.1935483870967742,249.0,age
222,1.0,1,1,19,5,30,169,0.6451612903225806,0.6451612903225806,0.9354838709677419,0.6129032258064516,188.0,age
223,22.0,22,1,19,94,59,184,0.8709677419354839,0.5483870967741935,0.3225806451612903,0.7741935483870968,89.0,energy
224,34.0,34,1,19,87,36,175,1.0,0.6129032258064516,0.3225806451612903,0.16129032258064516,70.0,energy
225,35.0,35,1,19,92,76,189,0.16129032258064516,0.3548387096774194,0.41935483870967744,0.967741935483871,208.0,age
226,36.0,36,1,19,30,38,250,0.12903225806451613,0.6129032258064516,0.6129032258064516,0.7419354838709677,269.0,age
227,37.0,37,1,19,29,39,172,0.8064516129032258,0.5806451612903226,0.6129032258064516,0.7419354838709677,115.0,energy
228,42.0,42,1,19,14,9,211,0.03225806451612903,0.7741935483870968,0.5483870967741935,0.22580645161290322,230.0,age
229,43.0,43,1,19,6,61,202,0.5806451612903226,0.2903225806451613,0.03225806451612903,0.45161290322580644,221.0,age
230,47.0,47,1,19,41,91,225,0.7741935483870968,0.8064516129032258,0.6451612903225806,0.41935483870967744,111.0,energy
231,50.0,50,1,19,81,18,213,0.03225806451612903,0.25806451612903225,0.8709677419354839,0.12903225806451613,232.0,age
232,52.0,52,1,19,83,61,161,0.1935483870967742,0.0,0.0,0.9354838709677419,180.0,age
233,68.0,68,1,19,9,69,160,0.03225806451612903,0.25806451612903225,0.6774193548387096,0.3225806451612903,179.0,age
234,71.0,71,1,19,55,84,221,0.5161290322580645,0.9354838709677419,0.25806451612903225,1.0,240.0,age
235,74.0,74,1,19,32,87,179,0.41935483870967744,0.7741935483870968,0.06451612903225806,0.0967741935483871,171.0,energy
236,78.0,78,1,19,64,47,233,1.0,0.8064516129032258,0.3548387096774194,0.6451612903225806,102.0,energy
237,79.0,79,1,19,44,9,212,0.9354838709677419,0.5806451612903226,0.2903225806451613,0.3870967741935484,88.0,energy
238,96.0,96,1,19,94,42,196,0.7096774193548387,0.0,0.4838709677419355,0.7096774193548387,135.0,energy
