step,population_size_mean,population_size_std,food_count_mean,food_count_std,average_energy_mean,average_energy_std,average_age_mean,average_age_std,birth_count_mean,birth_count_std,death_count_mean,death_count_std,age_death_count_mean,age_death_count_std,energy_death_count_mean,energy_death_count_std,move_count_mean,move_count_std,move_rate_mean,move_rate_std,non_move_count_mean,non_move_count_std,eat_count_mean,eat_count_std,eat_rate_mean,eat_rate_std,eat_per_move_mean,eat_per_move_std,eat_after_move_count_mean,eat_after_move_count_std,eat_without_move_count_mean,eat_without_move_count_std,eat_after_move_rate_mean,eat_after_move_rate_std,eat_without_move_rate_mean,eat_without_move_rate_std,total_eat_rate_mean,total_eat_rate_std,shared_food_cell_count_mean,shared_food_cell_count_std,shared_food_consumer_count_mean,shared_food_consumer_count_std,mean_consumers_per_shared_food_mean,mean_consumers_per_shared_food_std,birth_rate_mean,birth_rate_std,death_rate_mean,death_rate_std,age_death_rate_mean,age_death_rate_std,energy_death_rate_mean,energy_death_rate_std,average_exploration_tendency_mean,average_exploration_tendency_std,std_exploration_tendency_mean,std_exploration_tendency_std,min_exploration_tendency_mean,min_exploration_tendency_std,max_exploration_tendency_mean,max_exploration_tendency_std,average_site_fidelity_mean,average_site_fidelity_std,std_site_fidelity_mean,std_site_fidelity_std,min_site_fidelity_mean,min_site_fidelity_std,max_site_fidelity_mean,max_site_fidelity_std,average_risk_tolerance_mean,average_risk_tolerance_std,std_risk_tolerance_mean,std_risk_tolerance_std,min_risk_tolerance_mean,min_risk_tolerance_std,max_risk_tolerance_mean,max_risk_tolerance_std,average_reproduction_timing_mean,average_reproduction_timing_std,std_reproduction_timing_mean,std_reproduction_timing_std,min_reproduction_timing_mean,min_reproduction_timing_std,max_reproduction_timing_mean,max_reproduction_timing_std,active_lineage_count_mean,active_lineage_count_std,largest_lineage_share_mean,largest_lineage_share_std,average_generation_mean,average_generation_std,max_generation_mean,max_generation_std,consumed_food_cell_count_mean,consumed_food_cell_count_std,shared_food_cell_ratio_mean,shared_food_cell_ratio_std,shared_food_consumer_ratio_mean,shared_food_consumer_ratio_std,mean_consumers_per_shared_food_plot_mean,mean_consumers_per_shared_food_plot_std
42,1225.3,36.27380444465246,1555.3,175.946993280489,15.168862631045581,0.47158534936777136,14.021104171930835,0.26557280778501585,49.3,5.716448003592597,3.0,2.211083193570267,0.0,0.0,3.0,2.211083193570267,808.5,29.967575069657453,0.6863333381819667,0.03231631230782562,370.5,46.433345297916624,450.1,38.35347297036982,0.38262895748671893,0.040363949340338726,0.5256751028563086,0.04840634316328757,424.5,36.23764157152983,25.6,4.402019738458447,0.5256751028563086,0.04840634316328757,0.06998810712057865,0.015366517890642332,0.38262895748671893,0.040363949340338726,77.7,6.092800852007409,177.3,18.312412305440386,2.278357180683231,0.07658362013317155,0.04189496442101689,0.005311188846395625,0.0025365940690579404,0.0018704183424142556,0.0,0.0,0.0025365940690579404,0.0018704183424142556,0.5249216201813902,0.04865820605103279,0.2903194121311447,0.012351065256266629,0.0,0.0,1.0,0.0,0.4747662915200981,0.017852859040687584,0.29595903462084655,0.014782114692182779,0.0,0.0,1.0,0.0,0.4964514160724918,0.04552509785116553,0.29675729025334274,0.0163000956952327,0.0,0.0,1.0,0.0,0.41001855198635784,0.039999592574644034,0.2821313333671861,0.01957932485515664,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.0426098201772471,0.012668969971743365,1.8045719868027752,0.07249076044069815,5.5,0.5270462766947295,350.5,29.748015806847427,0.2225093971706408,0.019416720477982985,0.3941150687670185,0.02703970808705807,2.278357180683231,0.07658362013317155
43,1270.7,34.775630036628364,1416.0,160.2588184434444,15.023869751489368,0.43894660030380916,14.458109849571937,0.3185602088126955,48.3,8.551153268549351,2.9,2.8067379246694513,0.0,0.0,2.9,2.8067379246694513,829.0,34.80102169636852,0.6768666108960092,0.02945871291638852,396.3,41.38182639221662,444.7,28.655230276900973,0.363534207816038,0.030214222852253864,0.5097357509942141,0.04666353277802498,421.4,26.412118430750684,23.3,3.6832956257496714,0.5097357509942141,0.04666353277802498,0.05925867351525428,0.010690347542774382,0.363534207816038,0.030214222852253864,78.1,6.436872946806806,183.5,18.013883534651818,2.348022367893461,0.07396331399230338,0.039523280654993595,0.0074553370919381344,0.0023810695454193403,0.002339791588809829,0.0,0.0,0.0023810695454193403,0.002339791588809829,0.5241789307943137,0.048428792527882,0.29029760345862704,0.01260650088016833,0.0,0.0,1.0,0.0,0.4740047695918433,0.01807891174673793,0.2961392525215625,0.014488795287738759,0.0,0.0,1.0,0.0,0.4964741940309734,0.04587843875563726,0.296850488100897,0.016120110609193897,0.0,0.0,1.0,0.0,0.409243015289494,0.040224150965455466,0.28251133380666243,0.019768169512296607,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04371246889315905,0.012856065636953186,1.8350919091323807,0.06903561581221933,5.6,0.5163977794943223,339.3,18.60734621952667,0.2302599148955135,0.01533899278856125,0.41218033795352405,0.02090286210055511,2.348022367893461,0.07396331399230338
44,1314.1,36.063062050309114,1289.3,143.93829696551694,14.856217817285614,0.5122768852506885,14.919344967089064,0.33509836186506764,46.6,7.39669595908275,3.2,1.1352924243950933,0.0,0.0,3.2,1.1352924243950933,847.0,31.57706622077345,0.6669713802866639,0.030063887756378103,423.7,45.001358004200526,437.0,26.724936337103262,0.34430904142553903,0.025633005107864867,0.48602023710834735,0.04107253774901749,410.9,27.13116289435453,26.1,6.314885412877876,0.48602023710834735,0.04107253774901749,0.062302491936856365,0.016183692285614632,0.34430904142553903,0.025633005107864867,84.1,8.987027688099477,194.4,22.411306670220426,2.3108925952832697,0.09161249422668884,0.03668793688884639,0.005855526114082896,0.002521621351150124,0.0009030081999048253,0.0,0.0,0.002521621351150124,0.0009030081999048253,0.5232829685747908,0.04882642887759685,0.29060241132964715,0.012562394079158117,0.0,0.0,1.0,0.0,0.47342542998843495,0.01839817303692127,0.29619760751970153,0.014343690412953948,0.0,0.0,1.0,0.0,0.4958084187407514,0.046313503508305244,0.29639025661377044,0.015964440484001894,0.0,0.0,1.0,0.0,0.4101370303572054,0.04014313366998428,0.2825441917491581,0.02029677273987937,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.043991197143848464,0.012730320189051065,1.8611721340123324,0.07332819870076698,5.6,0.5163977794943223,326.7,22.355958688655893,0.2581249686124587,0.02898451276055894,0.44463831237396745,0.04044017897314151,2.3108925952832697,0.09161249422668884
45,1349.6,31.94161340112091,1174.1,134.01778488941932,14.738661787043792,0.48605278781518074,15.452963301871055,0.33749058855767816,40.7,7.513691207093592,5.2,2.573367875415838,0.0,0.0,5.2,2.573367875415838,871.9,37.569047543600746,0.6641941881481009,0.039096403395803114,442.2,60.05886001804118,422.1,28.278181616850038,0.32190580913293493,0.030217992860762634,0.4555323497777919,0.028383041980795356,397.0,27.434771124736333,25.1,3.956710193526379,0.4555323497777919,0.028383041980795356,0.05763983105448055,0.011833174217731274,0.32190580913293493,0.030217992860762634,80.2,7.146094504459529,187.1,17.201098156157876,2.333585715861514,0.07005394901788552,0.031073381835472823,0.006358396152832558,0.003945239938476631,0.0019228802794796157,0.0,0.0,0.003945239938476631,0.0019228802794796157,0.5220448168352957,0.049049168789152026,0.2902959587349906,0.012110441928933768,0.0,0.0,1.0,0.0,0.47309251413830833,0.01804661361413531,0.2963290631386103,0.014177161382555651,0.0,0.0,1.0,0.0,0.49567822404225365,0.04627741105751976,0.29650877853708046,0.01609588388736866,0.0,0.0,1.0,0.0,0.4099138043479065,0.04006167687369891,0.2825527058141097,0.0202109928222715,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04419708434006105,0.012996406336450004,1.8860258299951718,0.06957322614590676,5.7,0.48304589153964794,315.2,21.022739011735727,0.25522767292834947,0.0255196491294244,0.44343653994062626,0.029820266301921392,2.333585715861514,0.07005394901788552
46,1382.3,34.189179574830405,1075.3,120.53680857821908,14.612550594584548,0.5227451584225205,16.017989970762518,0.40903493955785875,37.9,10.959014554237987,5.2,2.0976176963403033,0.0,0.0,5.2,2.0976176963403033,866.3,41.515860423056004,0.6426119815949246,0.04202011978514323,483.3,65.56599728517823,404.4,28.914433151013775,0.30003158828529763,0.025828584454141514,0.4339861583028255,0.04003127157199882,375.2,29.604053776467836,29.2,5.473166867139678,0.4339861583028255,0.04003127157199882,0.06077818366932455,0.011052320970727492,0.30003158828529763,0.025828584454141514,77.8,11.331372379372237,183.4,25.11396247331574,2.3608719730011787,0.07873729817171098,0.02808157889531156,0.008071860915128817,0.003843208192515037,0.0015207232242700982,0.0,0.0,0.003843208192515037,0.0015207232242700982,0.5212207383530608,0.048815507351466954,0.2902968396303995,0.012313441993720033,0.0,0.0,1.0,0.0,0.47281357917933475,0.01789527315722701,0.2962377100315327,0.014073199394290045,0.0,0.0,1.0,0.0,0.4964331751529468,0.04624466865387854,0.29630514095517657,0.015879159705223238,0.0,0.0,1.0,0.0,0.4102222415818805,0.0404364797208957,0.28249413222983066,0.020173004017392936,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04461549539440404,0.014387228695079746,1.9060458958243214,0.0770709996796476,5.7,0.48304589153964794,298.8,18.455953571198165,0.26012818618432154,0.03232807637595513,0.45222055514036413,0.038475264280016463,2.3608719730011787,0.07873729817171098
47,1411.0,33.53936327494744,991.9,111.18598033125501,14.47483385939481,0.5318323369934551,16.614086265862717,0.3907695328103625,34.6,7.791733511299724,5.9,1.66332999331662,0.0,0.0,5.9,1.66332999331662,883.9,36.072303934058766,0.6401618440061121,0.03835222199607429,498.4,63.30385278778676,385.7,28.40598528479517,0.27938551670525397,0.02458073434740286,0.4084603608108308,0.029993141860671525,360.9,28.450541881189764,24.8,5.159672685570492,0.4084603608108308,0.029993141860671525,0.05002806187260321,0.010258849302879472,0.27938551670525397,0.02458073434740286,75.4,7.633260552782584,177.7,22.0758792451047,2.354086501191408,0.11529481022637457,0.025056335673161113,0.005688298250079319,0.004257296403696674,0.0011438929245328137,0.0,0.0,0.004257296403696674,0.0011438929245328137,0.520483144120756,0.048072491592855135,0.29018206731927904,0.0124049008871829,0.0,0.0,1.0,0.0,0.4722039612973824,0.018088043294554046,0.29610973413353725,0.013809088963653812,0.0,0.0,1.0,0.0,0.49632506149636635,0.04553880071922987,0.29621134720488684,0.015810371623297098,0.0,0.0,1.0,0.0,0.4103820739289633,0.040414742207889216,0.2822903958806174,0.020224386355438946,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04469881409882554,0.013739875606041434,1.9258058310723534,0.07581243257565588,5.8,0.4216370213557841,283.4,21.752139102983765,0.2665966414147858,0.025106371999229417,0.46019884918588094,0.039418642264383214,2.354086501191408,0.11529481022637457
48,1433.9,32.67499893734589,912.9,105.19553222451987,14.381082756759188,0.4879914288540844,17.26490343048217,0.4415900870018172,30.9,5.626327003965869,8.0,3.1972210155418126,0.0,0.0,8.0,3.1972210155418126,903.7,32.21473092994707,0.6409856507516951,0.03205455745063915,507.3,54.82102192083292,384.3,26.111087470438452,0.2725421639376632,0.02038728559673788,0.400461458486569,0.0306099524141056,361.5,24.57754169064831,22.8,4.984420171338333,0.400461458486569,0.0306099524141056,0.04575199278610648,0.012466788699823672,0.2725421639376632,0.02038728559673788,78.5,7.153087911291644,183.8,17.370473031363694,2.342517291521932,0.08743884414463005,0.021942932044264608,0.0042401817898907535,0.005676877234705943,0.002293201110903333,0.0,0.0,0.005676877234705943,0.002293201110903333,0.5184382852681266,0.04822560443313792,0.2901877148659895,0.012701605224569165,0.0,0.0,1.0,0.0,0.4726410812484055,0.0180526292719756,0.2961814670190919,0.013787311683372905,0.0,0.0,1.0,0.0,0.4951466331742195,0.0464857576182197,0.2963900047293471,0.015477238172874023,0.0,0.0,1.0,0.0,0.41004281798744857,0.039949068120293724,0.2820499866121837,0.020488524108895526,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04524586703934752,0.01420912136761617,1.9435384883982703,0.07738020588608398,5.9,0.567646212197547,279.0,19.994443672625078,0.28166778900482775,0.02157120574553548,0.47811414255308265,0.028418575473912126,2.342517291521932,0.08743884414463005
49,1454.7,36.30748315889342,843.0,88.72804892854721,14.29569789183822,0.5209732195028021,17.94547409084049,0.4834099266220966,27.2,5.846176338238334,6.4,2.2211108331943574,0.0,0.0,6.4,2.2211108331943574,899.9,26.11704424317576,0.628015852430298,0.026813950110657563,534.0,48.5889790887696,374.9,30.14207100456843,0.26141023283521214,0.01945955120978484,0.3826053361933119,0.03797778165217942,343.6,26.579858707090395,31.3,5.716448003592597,0.3826053361933119,0.03797778165217942,0.058391940321871026,0.007143259259185832,0.26141023283521214,0.01945955120978484,78.8,10.25020325001737,183.8,22.49839500448371,2.3347691019885377,0.04678707496596714,0.01892894215435486,0.00381806901207804,0.004461435176130734,0.001537802348119743,0.0,0.0,0.004461435176130734,0.001537802348119743,0.5174892536187967,0.04860254000889377,0.2898860325862974,0.012884580516271449,0.0,0.0,1.0,0.0,0.4718556235328862,0.017962950871561877,0.29647230239031075,0.013707085252351536,0.0,0.0,1.0,0.0,0.49502693838849554,0.047091115682696645,0.29646365946447795,0.01534831333612164,0.0,0.0,1.0,0.0,0.4104068719698478,0.04013114119218399,0.2822472574894781,0.020633994944691585,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04596856888871631,0.014076956492576141,1.959825752524872,0.07990669210762129,6.0,0.6666666666666666,269.9,22.864091205789634,0.2928115613881622,0.03667177423845989,0.4900600109100225,0.042856171478301675,2.3347691019885377,0.04678707496596714
50,1473.4,33.06626343840172,790.7,83.19328231427235,14.161601772182374,0.4716132883684462,18.616297214600287,0.4815944906918688,27.5,5.873670062235366,8.8,3.2930904093942583,0.0,0.0,8.8,3.2930904093942583,909.8,23.625786289090545,0.6260437118613693,0.0297244560432948,544.9,56.26218386566001,353.3,19.686712947230856,0.24309335966225598,0.01643032213025343,0.3571569087273912,0.026393919617546377,324.7,21.74626404695758,28.6,5.929212051829109,0.3571569087273912,0.026393919617546377,0.05328629374079578,0.013283072052311667,0.24309335966225598,0.01643032213025343,74.8,6.924994985958874,175.8,16.36255888708527,2.351352408485166,0.07699206360796541,0.018949224642793215,0.00431546041398893,0.006026580525060943,0.0021959811400212277,0.0,0.0,0.006026580525060943,0.0021959811400212277,0.5151060336544784,0.04897952879657726,0.289644830216515,0.012854545244825656,0.0,0.0,1.0,0.0,0.47205653790217805,0.01774258063493274,0.2964521248434001,0.013551980434332974,0.0,0.0,1.0,0.0,0.4949539206118523,0.046915801436083614,0.29656129280318966,0.015316962535048936,0.0,0.0,1.0,0.0,0.4107360617838675,0.039535445685607344,0.2823079045196025,0.020532491625272542,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.046779440697525626,0.014235186700817967,1.9745461551724657,0.0783394817705388,6.0,0.6666666666666666,252.3,11.652848960185187,0.2962186726964677,0.020635895906289742,0.49684030547447344,0.02465921306301034,2.351352408485166,0.07699206360796541
51,1491.2,34.185116969555935,735.7,78.15945240340416,14.04676631337603,0.46580696582066256,19.30019730804212,0.4861378206741444,26.8,4.157990967870046,9.0,2.943920288775949,0.0,0.0,9.0,2.943920288775949,916.1,37.989618464932114,0.6222937881526273,0.03499486102709426,557.3,61.22100220603314,365.1,25.54059948830923,0.24781976211865042,0.016871937714357434,0.3673629702614967,0.03006502472637711,336.2,25.999145285096507,28.9,4.2282121254470875,0.3673629702614967,0.03006502472637711,0.052053328808721086,0.00742583432893069,0.24781976211865042,0.016871937714357434,78.7,9.405081368896047,188.8,22.399404753995885,2.4004688024261767,0.0835807429144243,0.018172467398702496,0.002675503724952551,0.00609822945440966,0.001962271787326549,0.0,0.0,0.00609822945440966,0.001962271787326549,0.513774313808006,0.04897936216063871,0.2898660286795122,0.012811535597784971,0.0,0.0,1.0,0.0,0.47208132650404827,0.018370801756147286,0.29681926685746607,0.013665647207482234,0.0,0.0,1.0,0.0,0.4940263195102668,0.04754726860978874,0.2966588330943269,0.015238301566805135,0.0,0.0,1.0,0.0,0.41123410941733135,0.03928215521050674,0.28246824139285176,0.02051945162854321,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04723243360584814,0.014537484331242637,1.9886546902169022,0.08256799491169454,6.0,0.6666666666666666,255.0,14.696938456699073,0.3081158284093751,0.026263002305613,0.5158239884672939,0.03150379916441397,2.4004688024261767,0.0835807429144243
52,1503.6,36.26813722508755,692.9,67.16555003207456,13.960588580675378,0.484131123814601,20.037928012344214,0.48123231113700043,22.4,4.835057163858332,10.0,3.5901098714230026,0.0,0.0,10.0,3.5901098714230026,913.1,34.01453937493332,0.612972144520392,0.03493480541205092,578.1,63.92260945862586,346.6,23.83368298111822,0.23238571533335453,0.01404613243077589,0.3506903014687162,0.030038361198272443,319.6,20.971938923767212,27.0,6.091888960832355,0.3506903014687162,0.030038361198272443,0.04675902307281284,0.00942807841908966,0.23238571533335453,0.01404613243077589,75.2,9.986657765906138,179.0,25.88865045193013,2.3770431879956258,0.06151006637065337,0.015006931320467903,0.0031638588756659433,0.006711149231496222,0.0024578816006145593,0.0,0.0,0.006711149231496222,0.0024578816006145593,0.5120380363513155,0.04937325787663305,0.2898418482901069,0.013009424969193686,0.0,0.0,1.0,0.0,0.47167525790383413,0.01791002008629264,0.29701555015510384,0.013725066378365802,0.0,0.0,1.0,0.0,0.49345940843310243,0.04708640348083648,0.2967070610411574,0.015470847157674723,0.0,0.0,1.0,0.0,0.41163862070014295,0.038311370683880054,0.28269600921147925,0.02072218126073874,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.047297463018970975,0.014386624735075583,1.9988861914204783,0.08184800059934272,6.0,0.6666666666666666,242.8,14.868310820892418,0.3101213051120088,0.04030949147668887,0.514835657035218,0.05131788767232668,2.3770431879956258,0.06151006637065337
53,1514.1,38.053909129023765,660.7,56.188274775278714,13.860554590409171,0.4851219923049716,20.786264709088535,0.48608163579211344,20.8,4.661902329879224,10.3,3.16403399335581,0.0,0.0,10.3,3.16403399335581,915.8,32.87957826169105,0.6097352729582195,0.03417284428472154,587.8,64.21976158300323,329.9,28.629627233960893,0.21934130868533158,0.01718929408358675,0.33215859926675784,0.03352021348483644,303.9,29.25538886731431,26.0,6.863753427324667,0.33215859926675784,0.03352021348483644,0.04387173933011375,0.00889779779172171,0.21934130868533158,0.01718929408358675,71.1,7.046669820245273,168.8,17.47251810383635,2.374183983222397,0.0759894406087268,0.013820973712013764,0.0030020035451386088,0.006852786303675341,0.0021235982151595026,0.0,0.0,0.006852786303675341,0.0021235982151595026,0.5097859384852236,0.04979727946388358,0.29000432153416883,0.013248253237060246,0.0,0.0,1.0,0.0,0.47146391522761577,0.017963989217413337,0.2970022103441439,0.013846485343305792,0.0,0.0,1.0,0.0,0.49288487506240164,0.047267970996480745,0.2966884951631664,0.01518689894177667,0.0,0.0,1.0,0.0,0.4115262371099602,0.03893617513931114,0.2826939310578539,0.020797063880740214,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04743586808865089,0.014469006714745008,2.008671946339895,0.08356235933269399,6.0,0.6666666666666666,232.2,22.270059621733292,0.30792912073386947,0.03578549184632514,0.5123097533100707,0.041162407224437494,2.374183983222397,0.0759894406087268
54,1520.3,43.13815016896296,639.4,49.119355768486116,13.772804354348002,0.48511761613052934,21.563588059242598,0.5135296613371972,19.1,5.820461990063827,12.9,3.4140233677518315,0.0,0.0,12.9,3.4140233677518315,914.8,36.23626176451794,0.6049129072436223,0.03626368945379544,599.3,68.59875282313003,313.3,20.72599012512229,0.20685482096933766,0.011286721810733346,0.31427094691017887,0.02758310902134965,286.8,17.485231863871103,26.5,5.212165257037297,0.31427094691017887,0.02758310902134965,0.04468069125955608,0.010089857919171488,0.20685482096933766,0.011286721810733346,68.1,5.8395205282625735,160.1,16.427957200387937,2.348290742166344,0.05538279906107696,0.012559424624539423,0.0035807030557088357,0.008532088654124574,0.002297448076388154,0.0,0.0,0.008532088654124574,0.002297448076388154,0.5077323046600277,0.04986206711078648,0.29034239896193065,0.013167115911222034,0.0,0.0,1.0,0.0,0.4712288400418304,0.01905757085800465,0.2972277438935949,0.013517642495009703,0.0,0.0,1.0,0.0,0.4923956645063229,0.047259152836359855,0.2970035256279654,0.014997196603589131,0.0,0.0,1.0,0.0,0.411888258635751,0.039267026044150784,0.282671410525871,0.020961202239942363,0.0,0.0,1.0,0.0,99.5,0.7071067811865476,0.04732603365839606,0.01434799102714027,2.01529822358248,0.08701567338975591,6.1,0.7378647873726218,221.3,10.551987701113212,0.3073579289062879,0.015568259263449024,0.5099830322935589,0.02137849837337759,2.348290742166344,0.05538279906107696
55,1528.2,41.29245290203369,619.7,39.805220204836886,13.661059340693976,0.4348255589149868,22.328839666764374,0.5246233098005921,18.3,3.1287200080686173,10.4,3.470510689285432,0.0,0.0,10.4,3.470510689285432,918.7,38.73571421253978,0.6053018818338499,0.04168022461725612,601.6,79.3952139615481,313.5,19.591664894371107,0.20616702544966614,0.01044189658423744,0.3132497166082714,0.028201072412772015,287.1,19.24375800674656,26.4,6.636598861197236,0.3132497166082714,0.028201072412772015,0.04436519009939917,0.010905673608764327,0.20616702544966614,0.01044189658423744,70.2,8.753412033157252,164.0,18.997075798366673,2.3399759730219216,0.08441282197432834,0.012066692101497889,0.002237127571634678,0.006828608438403276,0.0022303755693533094,0.0,0.0,0.006828608438403276,0.0022303755693533094,0.5057814713124424,0.050265650459023224,0.29038933650433796,0.012999070705002147,0.0,0.0,1.0,0.0,0.47067443356408967,0.019255212220387872,0.2970894854994694,0.013226428648748267,0.0,0.0,1.0,0.0,0.4917494546830824,0.04744114578331952,0.29687427246439757,0.01494724014866994,0.0,0.0,1.0,0.0,0.41218876044556396,0.03915723934660227,0.28279131939199165,0.021079681613733983,0.0,0.0,1.0,0.0,99.4,0.8432740427115666,0.04720752275178025,0.014628934766521391,2.0224119135105063,0.08632722811554373,6.1,0.7378647873726218,219.7,14.29879559807593,0.31994506973671477,0.03806608754377359,0.5224237440584181,0.043598950120306186,2.3399759730219216,0.08441282197432834
56,1533.5,45.96919258227912,600.1,27.981938619203774,13.575473287509425,0.41709042779862837,23.08683434876939,0.5753821397196072,19.6,5.420127099780759,14.3,4.321779468896785,0.0,0.0,14.3,4.321779468896785,914.5,47.556399265620506,0.599461463009884,0.046124082472634303,613.7,85.68553618383392,311.9,21.11055554824542,0.2042615936295607,0.01553428462821406,0.31096960809955787,0.024288246889187518,284.0,21.761331658599286,27.9,5.2588549662027715,0.31096960809955787,0.024288246889187518,0.04645965617699614,0.011524541641439439,0.2042615936295607,0.01553428462821406,67.8,8.495750571772795,160.1,18.699079002869514,2.3637605793448997,0.037178054826985954,0.01279125772840296,0.0033439082113575908,0.00938746595376866,0.003001904769447557,0.0,0.0,0.00938746595376866,0.003001904769447557,0.503195223428732,0.049950208045538555,0.2905567581420353,0.013209261421277575,0.0,0.0,1.0,0.0,0.470472244141851,0.0196343829460005,0.29713162544908933,0.013186688149742675,0.0,0.0,1.0,0.0,0.49136744808265254,0.0474329773974974,0.29697092695965777,0.014889119133126363,0.0,0.0,1.0,0.0,0.41271999043316593,0.0394259343330694,0.2826288938939226,0.021235852062399637,0.0,0.0,1.0,0.0,99.4,0.8432740427115666,0.047604195900341095,0.015262744146268787,2.030582667743081,0.08965835705346178,6.1,0.7378647873726218,219.6,14.07282645542268,0.3088746303236135,0.03336995919816088,0.5125312534255941,0.038265863919373276,2.3637605793448997,0.037178054826985954
57,1533.8,48.85761626058594,583.1,13.519122259476267,13.540097870638007,0.4429184661033552,23.89937932119816,0.5756815733960057,15.8,4.661902329879224,15.5,3.8078865529319543,0.0,0.0,15.5,3.8078865529319543,911.2,29.442222138358435,0.5949444391963561,0.03235475100554604,622.3,66.1430268433491,315.0,26.343879744638986,0.20537170698081358,0.01564325665197861,0.31309513587113225,0.02973282381788604,285.1,26.417376436311336,29.9,4.931756504757937,0.31309513587113225,0.02973282381788604,0.049033143545531184,0.01232888166693173,0.20537170698081358,0.01564325665197861,68.9,8.99938269487907,166.9,21.08949185415966,2.424496871100543,0.1017655656783837,0.010305397805871003,0.0029773331938161745,0.010155576172471995,0.0026266212871280965,0.0,0.0,0.010155576172471995,0.0026266212871280965,0.5002437417397251,0.04952860589230439,0.29059848296331037,0.013156029361449788,0.0,0.0,1.0,0.0,0.47003257833599743,0.019601732281253947,0.2969460635924327,0.012927428158637691,0.0,0.0,1.0,0.0,0.4905786560723199,0.04752941741676229,0.29711676860923536,0.014966254607465021,0.0,0.0,1.0,0.0,0.412666271281281,0.03928712037070573,0.2826353268213767,0.021534224380013928,0.0,0.0,1.0,0.0,99.4,0.8432740427115666,0.04812113866201738,0.01547135784420395,2.0359158684125536,0.08995699315517004,6.1,0.7378647873726218,217.0,16.852299546352715,0.31725434034833644,0.02936215478418316,0.5287091265505997,0.034194908779274884,2.424496871100543,0.1017655656783837
58,1535.0,52.39168721170267,573.3,11.56671469730662,13.483055700939639,0.4203305253073831,24.72479880927697,0.6167300422620463,15.0,4.0824829046386295,13.8,3.5213633723318014,0.0,0.0,13.8,3.5213633723318014,899.0,35.16311198464158,0.5870517978750619,0.037527730599783475,634.8,75.05671929355232,306.4,24.829194285938662,0.1997312081182107,0.014358569329581053,0.3065633067197067,0.023795409753086385,275.5,22.653182263573182,30.9,4.976611966656298,0.3065633067197067,0.023795409753086385,0.04879807358445475,0.005787383754072164,0.1997312081182107,0.014358569329581053,69.0,9.486832980505136,165.6,24.694578802284166,2.3969735821115874,0.06997882654073626,0.009763159474064826,0.0025486751715208134,0.009041545726606374,0.002445257062971783,0.0,0.0,0.009041545726606374,0.002445257062971783,0.49826910256829055,0.049625584822239784,0.2909299445644985,0.013018004661016408,0.0,0.0,1.0,0.0,0.4689289759838028,0.01950682276875563,0.2968742287798967,0.012877593866928242,0.0,0.0,1.0,0.0,0.4894736934740285,0.04752654539491519,0.29707647452329256,0.014670285982415699,0.0,0.0,1.0,0.0,0.4127452638572625,0.03928875122940738,0.28256983865646046,0.021565981548776703,0.0,0.0,1.0,0.0,99.4,0.8432740427115666,0.04802379942565614,0.015127545519560748,2.040818448083577,0.09207432181295283,6.1,0.7378647873726218,209.8,15.483324363111858,0.32923473766451905,0.041122043145086044,0.5387464870916756,0.05193517030977592,2.3969735821115874,0.06997882654073626
59,1537.2,54.6337299151764,564.9,19.33017215535226,13.405346968662519,0.40938539670312446,25.525526973438488,0.6378788792632125,15.0,2.9059326290271157,12.8,2.780887148615228,0.0,0.0,12.8,2.780887148615228,910.2,17.306389314675396,0.5937471866730348,0.02739205927751761,624.8,62.48342002305712,300.2,23.56456850631663,0.19552455059787,0.013215103295624576,0.3017042160404676,0.02119236835627914,274.6,19.867337796270323,25.6,6.56928881657334,0.3017042160404676,0.02119236835627914,0.04075057505526703,0.008392409697104655,0.19552455059787,0.013215103295624576,65.2,6.679986693266852,157.0,20.428737928059416,2.4035196289349363,0.1316354306931627,0.009757838498822047,0.0018030433934584013,0.008362635446664175,0.001912005381866096,0.0,0.0,0.008362635446664175,0.001912005381866096,0.4960116570262555,0.04963646194041431,0.29090732638475947,0.013151597840600758,0.0,0.0,1.0,0.0,0.46909432786277394,0.019831447268449372,0.2971269267978555,0.013163632256115387,0.0,0.0,1.0,0.0,0.4891812933909164,0.047387216186314064,0.29712796103312883,0.014523897140780536,0.0,0.0,1.0,0.0,0.4127295770360213,0.039047328918823024,0.2822096397973479,0.021759269494652157,0.0,0.0,1.0,0.0,99.4,0.8432740427115666,0.0479079952537199,0.01561656693578396,2.0455227660519446,0.09312230529033243,6.1,0.7378647873726218,208.4,13.091133555875816,0.3132485780902104,0.03035779615369752,0.5216924012110608,0.039190358496493084,2.4035196289349363,0.1316354306931627
