founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,founder_gene_exchange_probability,founder_gene_exchange_fraction,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_gene_exchange_probability,final_std_gene_exchange_probability,final_mean_gene_exchange_fraction,final_std_gene_exchange_fraction,final_mean_generation,final_max_generation
75,False,,12,10,0.011574074074074073,0.65,0.35,0.95,0.45,0.45,0.15,0.6500000000000001,1.1102230246251565e-16,0.38,0.03316624790355402,0.9399999999999998,0.029999999999999995,0.45,0.0,0.445,0.014999999999999996,0.1525,0.007499999999999998,1.4,2
76,False,,8,7,0.008101851851851851,0.5,0.3,0.15,0.25,0.45,0.35,0.5,0.0,0.3,0.0,0.15,0.0,0.25,0.0,0.4642857142857143,0.022587697572631276,0.35000000000000003,5.551115123125783e-17,1.4285714285714286,2
77,False,,9,7,0.008101851851851851,1.0,0.45,1.0,0.3,0.15,0.15,1.0,0.0,0.45000000000000007,5.551115123125783e-17,1.0,0.0,0.3,0.0,0.15714285714285717,0.017496355305594135,0.15,0.0,1.1428571428571428,2
78,False,,3,2,0.0023148148148148147,0.0,0.85,0.7,0.2,0.95,0.475,0.0,0.0,0.85,0.0,0.7,0.0,0.2,0.0,0.95,0.0,0.475,0.0,0.5,1
79,False,,13,12,0.013888888888888888,0.95,0.1,0.0,0.55,0.35,0.45,0.9499999999999997,2.220446049250313e-16,0.10000000000000002,1.3877787807814457e-17,0.004166666666666667,0.013819269959814168,0.5499999999999999,1.1102230246251565e-16,0.3541666666666667,0.01381926995981418,0.45,0.0,1.4166666666666667,3
80,True,34,1,0,0.0,0.35,0.85,0.65,0.05,0.25,0.175,,,,,,,,,,,,,,
81,False,,12,7,0.008101851851851851,0.9,0.1,0.25,0.3,0.3,0.225,0.9000000000000001,1.1102230246251565e-16,0.09999999999999999,1.3877787807814457e-17,0.25,0.0,0.2928571428571428,0.017496355305594125,0.2714285714285714,0.02474358296526967,0.22500000000000003,2.7755575615628914e-17,1.7142857142857142,3
82,False,,2,2,0.0023148148148148147,0.35,0.15,0.3,0.5,0.15,0.375,0.35,0.0,0.15,0.0,0.3,0.0,0.5,0.0,0.15,0.0,0.375,0.0,0.5,1
83,False,,5,5,0.005787037037037037,0.0,0.65,0.6,0.15,0.7,0.2,0.0,0.0,0.65,0.0,0.6,0.0,0.15,0.0,0.7,0.0,0.2,0.0,1.2,2
84,False,,2,1,0.0011574074074074073,0.55,0.65,0.3,0.95,0.75,0.275,0.55,0.0,0.65,0.0,0.3,0.0,0.95,0.0,0.75,0.0,0.275,0.0,0.0,0
85,False,,35,23,0.02662037037037037,0.55,0.6,0.85,0.45,0.8,0.125,0.5456521739130438,0.020393111999232306,0.6086956521739131,0.028177133471338527,0.8260869565217392,0.0325361511893386,0.44999999999999984,1.6653345369377348e-16,0.8173913043478263,0.023814024239355015,0.125,0.01805787796286538,2.4782608695652173,5
86,False,,50,42,0.04861111111111111,0.75,0.3,0.15,0.45,0.55,0.45,0.7511904761904762,0.020377669962647258,0.30238095238095236,0.034421029273335624,0.17380952380952383,0.07733515128053199,0.45357142857142857,0.03343945691711462,0.5619047619047619,0.08077712120803511,0.4386904761904762,0.027925485966047384,2.5,4
87,False,,3,3,0.003472222222222222,0.2,0.9,0.35,1.0,0.15,0.175,0.20000000000000004,2.7755575615628914e-17,0.9,0.0,0.3499999999999999,5.551115123125783e-17,1.0,0.0,0.16666666666666666,0.023570226039551594,0.17499999999999996,2.7755575615628914e-17,0.6666666666666666,1
