step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
224,1799,429,12.755197331850992,88.02890494719288,15,32,570,0.31387665198237885,1246,194,0.10682819383259912,0.3087719298245614,176,18,0.3087719298245614,0.014446227929373997,0.10682819383259912,0.008259911894273128,0.01762114537444934,0.22750990693754597,0.22546163353163484,0.0,1.0,0.5213649159927558,0.27054171907671015,0.0,1.0,0.42290519822840644,0.2903496831407368,0.0,1.0,0.47820473739891334,0.28492849576503193,0.0,1.0
225,1789,427,12.780603689211816,87.57126886528788,15,25,606,0.3368538076709283,1193,202,0.1122846025569761,0.3085808580858086,187,15,0.3085808580858086,0.012573344509639563,0.1122846025569761,0.008337965536409116,0.013896609227348526,0.22620314105916084,0.22440432121769563,0.0,1.0,0.5221514993057935,0.2705529219126461,0.0,1.0,0.4224201662489407,0.2898803214530639,0.0,1.0,0.4796155718638994,0.2852228728545645,0.0,1.0
226,1774,421,12.808568207440779,86.92559188275085,19,34,565,0.31581889323644496,1224,206,0.11514812744550028,0.3238938053097345,183,23,0.3238938053097345,0.018790849673202614,0.11514812744550028,0.010620458356623811,0.019005030743432086,0.22356984398297997,0.22292078053000788,0.0,1.0,0.5208750045459505,0.27068743688641944,0.0,1.0,0.42124595410408405,0.2896428249792635,0.0,1.0,0.48039786158490017,0.2852539852250585,0.0,1.0
227,1756,437,12.79533029612753,85.93052391799544,24,42,524,0.29537767756482525,1250,184,0.10372040586245772,0.2919847328244275,153,31,0.2919847328244275,0.0248,0.10372040586245772,0.013528748590755355,0.02367531003382187,0.22248144610184437,0.22317513000944178,0.0,1.0,0.5194540377691234,0.2719315384930459,0.0,1.0,0.41935483870967744,0.2888020370238354,0.0,1.0,0.48192372694540375,0.2858046931347097,0.0,1.0
228,1741,447,12.736990235496808,84.39345203905802,20,35,542,0.3086560364464693,1214,190,0.1082004555808656,0.31365313653136534,170,20,0.31365313653136534,0.016474464579901153,0.1082004555808656,0.011389521640091117,0.019931662870159454,0.21789479535306,0.21964950694080349,0.0,1.0,0.5217802153008096,0.27159412727907567,0.0,1.0,0.41976246502751474,0.28770934222593403,0.0,1.0,0.48224046247058605,0.28544207886429823,0.0,1.0
229,1737,468,12.61116868163497,83.139896373057,26,30,530,0.3044227455485353,1211,179,0.10281447443997703,0.30943396226415093,164,15,0.30943396226415093,0.012386457473162676,0.10281447443997703,0.014933946008041356,0.01723147616312464,0.21679945029435252,0.22011915649054867,0.0,1.0,0.5199361152896169,0.27087938859903926,0.0,1.0,0.4198748305383772,0.2872175432354945,0.0,1.0,0.48205099634148607,0.2862344261651554,0.0,1.0
230,1733,460,12.615810732833205,82.28390075014426,22,26,527,0.30339666090961426,1210,208,0.11974668969487623,0.3681214421252372,194,14,0.3681214421252372,0.011570247933884297,0.11974668969487623,0.012665515256188831,0.014968336211859529,0.2140796306982112,0.21765527721537045,0.0,1.0,0.5212478826573349,0.27145800095355604,0.0,1.0,0.42049029279824285,0.28730785347177146,0.0,1.0,0.48193511159093866,0.2857349615445725,0.0,1.0
231,1711,457,12.567679719462275,80.55347749853887,20,42,533,0.30755914598961337,1200,203,0.11713791113675708,0.3339587242026266,178,25,0.3339587242026266,0.020833333333333332,0.11713791113675708,0.01154068090017311,0.024235429890363532,0.21130823325352086,0.21607357236612873,0.0,1.0,0.5205218604475783,0.2718272476286603,0.0,1.0,0.41765803812145325,0.28579416297837384,0.0,1.0,0.4841349145001037,0.28566072649885677,0.0,1.0
232,1698,465,12.59882214369844,80.01295641931684,15,28,507,0.2963179427235535,1204,192,0.11221507890122735,0.32938856015779094,167,25,0.32938856015779094,0.020764119601328904,0.11221507890122735,0.008766803039158387,0.01636469900642899,0.20872753524070065,0.2138884624871868,0.0,1.0,0.5219613207188722,0.27196848995858297,0.0,1.0,0.4173030890231392,0.28582661711497664,0.0,1.0,0.48468786808009423,0.28546273238910164,0.0,1.0
233,1681,489,12.569541939321805,79.23616894705532,15,32,519,0.30565371024734983,1179,176,0.10365135453474676,0.3140655105973025,163,13,0.3140655105973025,0.01102629346904156,0.10365135453474676,0.0088339222614841,0.01884570082449941,0.20830534819903668,0.21484079173867923,0.0,1.0,0.5209840532709025,0.2723231298183549,0.0,1.0,0.4177812745869394,0.28617892908424086,0.0,1.0,0.48413962503118346,0.2852102698365779,0.0,1.0
234,1671,494,12.597247157390758,78.46199880311191,20,30,503,0.2992266508030934,1178,195,0.11600237953599048,0.34592445328031807,174,21,0.34592445328031807,0.017826825127334467,0.11600237953599048,0.01189767995240928,0.01784651992861392,0.2068878979170286,0.21382331873895713,0.0,1.0,0.5202795312831798,0.2719307767757196,0.0,1.0,0.41798420879905795,0.2860080896860659,0.0,1.0,0.48614891604409183,0.2846480429373846,0.0,1.0
235,1657,503,12.665238382619167,78.06698853349427,15,29,483,0.289048473967684,1188,191,0.11430281268701377,0.34782608695652173,168,23,0.34782608695652173,0.01936026936026936,0.11430281268701377,0.008976660682226212,0.017354877318970677,0.20540424786341427,0.212773774874122,0.0,1.0,0.5213658574571223,0.27238865041192717,0.0,1.0,0.418303580119532,0.2856970102417534,0.0,1.0,0.4869079370023556,0.2838103825188954,0.0,1.0
236,1660,504,12.688975903614432,77.50783132530121,26,23,508,0.30657815328907667,1149,199,0.12009656004828002,0.35236220472440943,179,20,0.35236220472440943,0.017406440382941687,0.12009656004828002,0.015691007845503924,0.01388050694025347,0.20287602020987172,0.2111731826535369,0.0,1.0,0.5218422075398368,0.27391784465456254,0.0,1.0,0.41783909832879906,0.28608376737617336,0.0,1.0,0.487524290711232,0.2827894153994548,0.0,1.0
237,1651,512,12.616172016959394,75.74621441550575,28,37,484,0.29156626506024097,1176,192,0.11566265060240964,0.34710743801652894,168,24,0.34710743801652894,0.02040816326530612,0.11566265060240964,0.016867469879518072,0.022289156626506025,0.2006799398214181,0.21087868685055505,0.0,1.0,0.5224204294562436,0.27453864465029365,0.0,1.0,0.41861237568628984,0.2868721201877033,0.0,1.0,0.4909243664641175,0.28278386150719415,0.0,1.0
238,1644,529,12.601459854014573,74.94647201946472,16,23,464,0.2810417928528165,1187,183,0.1108419139915203,0.34051724137931033,158,25,0.34051724137931033,0.02106149957877001,0.1108419139915203,0.009691096305269533,0.013930950938824955,0.20204458048818774,0.2125049425557413,0.0,1.0,0.5196609371320933,0.27535832506307445,0.0,1.0,0.41715720901028175,0.2868421633281446,0.0,1.0,0.49164115846479867,0.282804546982467,0.0,1.0
239,1632,546,12.660477941176447,74.5655637254902,15,27,464,0.2822384428223844,1180,183,0.11131386861313869,0.34051724137931033,158,25,0.34051724137931033,0.0211864406779661,0.11131386861313869,0.009124087591240875,0.016423357664233577,0.20125711574952562,0.2116791303643869,0.0,1.0,0.5203194180898165,0.2753404372768079,0.0,1.0,0.4162911132194813,0.2868363213360308,0.0,1.0,0.4924493991144845,0.2834939350334445,0.0,1.0
240,1628,535,12.7726044226044,74.2948402948403,18,22,493,0.3020833333333333,1139,211,0.12928921568627452,0.3813387423935091,188,23,0.3813387423935091,0.02019315188762072,0.12928921568627452,0.011029411764705883,0.013480392156862746,0.20026551478164378,0.2102366775814708,0.0,1.0,0.5195569469763018,0.2757435780147251,0.0,1.0,0.4158278513117223,0.28676113135227527,0.0,1.0,0.49066735357057933,0.2838736855058563,0.0,1.0
241,1629,542,12.829220380601573,74.21853898096992,20,19,480,0.29484029484029484,1148,193,0.11855036855036855,0.37083333333333335,178,15,0.37083333333333335,0.013066202090592335,0.11855036855036855,0.012285012285012284,0.01167076167076167,0.19970692488960176,0.210844606001495,0.0,1.0,0.5189607715004257,0.27529699573673844,0.0,1.0,0.4161072496485079,0.2863196465874185,0.0,1.0,0.4923265807243708,0.28324843782191683,0.0,1.0
242,1639,537,12.743868212324566,73.19585112873703,30,20,482,0.29588704726826276,1147,205,0.12584407612031923,0.3796680497925311,183,22,0.3796680497925311,0.01918047079337402,0.12584407612031923,0.01841620626151013,0.012277470841006752,0.19844909366450825,0.20973406648388612,0.0,1.0,0.5174870593792438,0.27566035241023945,0.0,1.0,0.4139620933299219,0.2854990114853319,0.0,1.0,0.4904249247180617,0.2835343741144809,0.0,1.0
243,1635,538,12.83749235474004,73.11131498470948,17,21,501,0.30567419158023185,1138,199,0.12141549725442342,0.3592814371257485,180,19,0.3592814371257485,0.016695957820738138,0.12141549725442342,0.010372178157413058,0.012812690665039659,0.1972773009766203,0.20931347337326367,0.0,1.0,0.5165630857255599,0.2764600070801576,0.0,1.0,0.4135148466015587,0.2857569741338245,0.0,1.0,0.4924533885765019,0.28316257901566994,0.0,1.0
244,1633,529,12.895529699938741,72.77158603796693,19,21,512,0.3131498470948012,1123,209,0.12782874617737003,0.37109375,190,19,0.37109375,0.016918967052537846,0.12782874617737003,0.011620795107033639,0.012844036697247707,0.19526697351006458,0.20735197686912926,0.0,1.0,0.5167216482626474,0.27645844388474794,0.0,1.0,0.4135669557315845,0.2860722937930631,0.0,1.0,0.4883946032435849,0.28286056258425707,0.0,1.0
245,1642,547,12.828197320341026,72.2661388550548,26,17,486,0.2976117575015309,1147,182,0.11145131659522352,0.36419753086419754,177,5,0.36419753086419754,0.004359197907585004,0.11145131659522352,0.015921616656460504,0.010410287813839559,0.19512003457624455,0.2072111483789037,0.0,1.0,0.5152056893638757,0.2768148623076713,0.0,1.0,0.4132450591332364,0.28655244565026716,0.0,1.0,0.4880947703430121,0.28357207274333207,0.0,1.0
246,1649,542,12.833899332929027,71.82474226804123,28,21,497,0.30267965895249693,1145,205,0.1248477466504263,0.36016096579476864,179,26,0.36016096579476864,0.022707423580786028,0.1248477466504263,0.01705237515225335,0.012789281364190013,0.19368532248283415,0.20613031402963441,0.0,1.0,0.5147596783974647,0.27736360664278653,0.0,1.0,0.4109626557640016,0.2870441298648144,0.0,1.0,0.48764647195758914,0.28371959950994685,0.0,1.0
247,1660,543,12.837409638554197,71.55361445783133,25,14,483,0.2929047907822923,1166,199,0.12067919951485749,0.37888198757763975,183,16,0.37888198757763975,0.0137221269296741,0.12067919951485749,0.015160703456640388,0.008489993935718617,0.19230470268169453,0.20435183105672652,0.0,1.0,0.5154683249125535,0.27698936254559536,0.0,1.0,0.41004663816556547,0.28746137554814244,0.0,1.0,0.48738826272833263,0.28398231269684093,0.0,1.0
248,1661,543,12.858097531607445,71.44912703190849,22,21,482,0.29036144578313255,1178,200,0.12048192771084337,0.3921161825726141,189,11,0.3921161825726141,0.00933786078098472,0.12048192771084337,0.01325301204819277,0.012650602409638554,0.1918199296964518,0.20350173640148536,0.0,1.0,0.5137208444194131,0.2773868149861845,0.0,1.0,0.40737216212542,0.2871360467740348,0.0,1.0,0.4870171486279155,0.2844864275110268,0.0,1.0
249,1660,544,12.94777108433733,71.38373493975904,15,16,469,0.2823600240818784,1192,199,0.11980734497290789,0.3646055437100213,171,28,0.3646055437100213,0.02348993288590604,0.11980734497290789,0.009030704394942806,0.00963275135460566,0.19154683249125531,0.2023993352618144,0.0,1.0,0.5124368441507967,0.27680480043073097,0.0,1.0,0.4085503303536727,0.28760198422285244,0.0,1.0,0.4859308200544112,0.28487486266283324,0.0,1.0
250,1671,532,12.982106523040075,71.25014961101137,24,13,505,0.3042168674698795,1155,212,0.12771084337349398,0.37425742574257426,189,23,0.37425742574257426,0.019913419913419914,0.12771084337349398,0.014457831325301205,0.00783132530120482,0.19298855234454934,0.20405834793657124,0.0,1.0,0.5117275728267794,0.27665254088462216,0.0,1.0,0.4064014208219919,0.2873392227273584,0.0,1.0,0.48487480936661453,0.2852257965867473,0.0,1.0
251,1677,520,12.981216457960622,70.71854502087061,25,19,486,0.29084380610412924,1185,212,0.12687013764213045,0.38065843621399176,185,27,0.38065843621399176,0.02278481012658228,0.12687013764213045,0.014961101137043686,0.011370436864153202,0.1936830361436513,0.20409845064642934,0.0,1.0,0.5121087964298767,0.2756062168677285,0.0,1.0,0.4051397464750803,0.2873108538503973,0.0,1.0,0.4828130109450439,0.2856950187494838,0.0,1.0
252,1682,503,13.041260404280598,70.53864447086801,21,16,487,0.29039952295766247,1190,217,0.12939773404889685,0.40451745379876797,197,20,0.40451745379876797,0.01680672268907563,0.12939773404889685,0.012522361359570662,0.009540846750149075,0.19218672087760347,0.20257852907160068,0.0,1.0,0.5129454182808484,0.2754464390225893,0.0,1.0,0.4048751486325803,0.28729590495795826,0.0,1.0,0.48245176633040543,0.28606869994754863,0.0,1.0
253,1684,504,13.092636579572424,70.5166270783848,26,24,497,0.29548156956004756,1185,199,0.11831153388822829,0.358148893360161,178,21,0.358148893360161,0.017721518987341773,0.11831153388822829,0.015457788347205707,0.014268727705112961,0.1910198452225883,0.2017697699552153,0.0,1.0,0.5112060378515056,0.2753660455512664,0.0,1.0,0.4025745153628074,0.28664084582727084,0.0,1.0,0.4813041146272316,0.2869134429620324,0.0,1.0
254,1694,501,13.067827626918515,70.17768595041322,24,14,497,0.29513064133016625,1187,203,0.12054631828978622,0.3682092555331992,183,20,0.3682092555331992,0.016849199663016005,0.12054631828978622,0.014251781472684086,0.00831353919239905,0.19042541036675933,0.20088071761094697,0.0,1.0,0.5105876528163917,0.27624416759438963,0.0,1.0,0.40391133792893325,0.2874185999183752,0.0,1.0,0.4809384164222874,0.28663023800434545,0.0,1.0
255,1710,495,13.001228070175419,69.62514619883041,29,13,465,0.2744982290436836,1229,206,0.12160566706021252,0.38064516129032255,177,29,0.38064516129032255,0.023596419853539462,0.12160566706021252,0.017119244391971666,0.007674144037780401,0.19073759667987172,0.20050689571903557,0.0,1.0,0.5116393133371062,0.2761632095230166,0.0,1.0,0.4041878890775325,0.28794851806545757,0.0,1.0,0.4807394831163931,0.2871124432496864,0.0,1.0
256,1718,478,13.123573923166454,69.94004656577415,16,8,471,0.2754385964912281,1239,217,0.12690058479532162,0.40764331210191085,192,25,0.40764331210191085,0.020177562550443905,0.12690058479532162,0.00935672514619883,0.004678362573099415,0.19028127229711966,0.20043027236616373,0.0,1.0,0.5095196965714072,0.27680581828583795,0.0,1.0,0.40367644297570315,0.28811016755770563,0.0,1.0,0.47994667467798263,0.2870511947936719,0.0,1.0
257,1732,486,13.068937644341782,69.69168591224019,27,13,495,0.2881257275902212,1223,192,0.11175785797438882,0.33535353535353535,166,26,0.33535353535353535,0.02125919869174162,0.11175785797438882,0.01571594877764843,0.007566938300349243,0.19049392833196752,0.20085489798736877,0.0,1.0,0.5090330030544588,0.277473998799662,0.0,1.0,0.4027229382403337,0.2881295935139689,0.0,1.0,0.4800528942859272,0.28759545938647874,0.0,1.0
258,1743,492,13.05863453815259,69.72920252438325,25,14,484,0.279445727482679,1248,194,0.11200923787528869,0.35537190082644626,172,22,0.35537190082644626,0.017628205128205128,0.11200923787528869,0.014434180138568129,0.008083140877598153,0.1899394814280162,0.20082851751931247,0.0,1.0,0.5085225695408362,0.27756759462007763,0.0,1.0,0.40007032739251935,0.28787763323318905,0.0,1.0,0.48131697296096826,0.28725273721229,0.0,1.0
259,1746,495,13.176002290950724,70.26746849942727,14,11,482,0.27653471026965004,1261,197,0.11302352266207688,0.3651452282157676,176,21,0.3651452282157676,0.016653449643140365,0.11302352266207688,0.008032128514056224,0.006310958118187034,0.18965007574917783,0.20048998321099523,0.0,1.0,0.5085541144736355,0.276993193815047,0.0,1.0,0.3999556590178472,0.2876110267980165,0.0,1.0,0.48058234489893953,0.28790646765754707,0.0,1.0
260,1767,488,13.068930390492339,69.79739671760045,29,8,510,0.2920962199312715,1236,207,0.11855670103092783,0.35490196078431374,181,26,0.35490196078431374,0.021035598705501618,0.11855670103092783,0.016609392898052692,0.004581901489117984,0.1898241962867627,0.2002044907141737,0.0,1.0,0.5070558811179875,0.27732369682203467,0.0,1.0,0.3994012085364295,0.2875813153676615,0.0,1.0,0.48007375358270804,0.28814656092089125,0.0,1.0
261,1774,489,13.06042841037202,69.75084554678692,23,16,527,0.2982456140350877,1240,199,0.11262026032823995,0.34345351043643263,181,18,0.34345351043643263,0.014516129032258065,0.11262026032823995,0.013016411997736276,0.009054895302773062,0.19011164854347748,0.20145280641924568,0.0,1.0,0.5067098228897697,0.2782993516181317,0.0,1.0,0.3979525039095174,0.28718824356586725,0.0,1.0,0.480634251009201,0.28834811632353546,0.0,1.0
262,1779,493,13.066273187183791,69.78695896571108,20,15,532,0.29988726042841035,1242,196,0.1104847801578354,0.3383458646616541,180,16,0.3383458646616541,0.01288244766505636,0.1104847801578354,0.011273957158962795,0.008455467869222097,0.18885201907559518,0.20019371086421509,0.0,1.0,0.5071352155070808,0.27786690415887866,0.0,1.0,0.39757747193965437,0.28720027168971374,0.0,1.0,0.4810060019220657,0.28845390314701674,0.0,1.0
263,1793,484,13.074456218627978,69.79643056330173,28,14,498,0.2799325463743676,1281,209,0.11748173130972456,0.3855421686746988,192,17,0.3855421686746988,0.01327088212334114,0.11748173130972456,0.015739179314221474,0.007869589657110737,0.18827699116636382,0.1999219264183815,0.0,1.0,0.5084828094921109,0.27820689729600173,0.0,1.0,0.396434161524207,0.28662259047146665,0.0,1.0,0.4824676609754781,0.2883826613515414,0.0,1.0
264,1792,472,13.176339285714265,70.00558035714286,19,20,530,0.2955939765755717,1263,212,0.11823759063022866,0.3660377358490566,194,18,0.3660377358490566,0.014251781472684086,0.11823759063022866,0.010596765197992191,0.011154489682097044,0.18775201612903225,0.20035630956592282,0.0,1.0,0.5090545794930875,0.27853120129509007,0.0,1.0,0.39543130760368667,0.2862917164667626,0.0,1.0,0.4816568260368664,0.28871458241776815,0.0,1.0
265,1800,483,13.135222222222202,70.03111111111112,22,14,518,0.2890625,1274,189,0.10546875,0.3281853281853282,170,19,0.3281853281853282,0.014913657770800628,0.10546875,0.012276785714285714,0.0078125,0.18801075268817205,0.2010234465449647,0.0,1.0,0.5090322580645161,0.2789269695900102,0.0,1.0,0.39555555555555555,0.28612480056423845,0.0,1.0,0.4812724014336917,0.2876392517373835,0.0,1.0
266,1811,491,13.065102153506329,69.86250690226395,30,19,528,0.29333333333333333,1272,192,0.10666666666666667,0.32575757575757575,172,20,0.32575757575757575,0.015723270440251572,0.10666666666666667,0.016666666666666666,0.010555555555555556,0.1874387702392191,0.20006778504019634,0.0,1.0,0.5083628720542919,0.2787247339455005,0.0,1.0,0.39514793110204666,0.2856117886107797,0.0,1.0,0.48055788104950037,0.2873524236401277,0.0,1.0
267,1815,485,13.147768595041303,70.09256198347107,17,13,494,0.27277747101049143,1317,206,0.11374930977360574,0.37449392712550605,185,21,0.37449392712550605,0.015945330296127564,0.11374930977360574,0.009387078961899503,0.00717835450027609,0.1857993423975829,0.19829665967469529,0.0,1.0,0.5094641428952279,0.2785640986433397,0.0,1.0,0.3944903581267218,0.2857401243473393,0.0,1.0,0.4799786723540389,0.2871770663522962,0.0,1.0
268,1825,475,13.201095890410938,70.27945205479452,25,15,508,0.2798898071625344,1307,210,0.11570247933884298,0.35826771653543305,182,28,0.35826771653543305,0.02142310635042081,0.11570247933884298,0.013774104683195593,0.008264462809917356,0.18435704816615112,0.19585288199111334,0.0,1.0,0.5086168802474591,0.27717160771343896,0.0,1.0,0.39407865665046393,0.28436816905128104,0.0,1.0,0.47817940786566504,0.28694076587574247,0.0,1.0
269,1836,466,13.252777777777757,70.41884531590414,23,12,495,0.27123287671232876,1330,209,0.11452054794520548,0.3878787878787879,192,17,0.3878787878787879,0.012781954887218045,0.11452054794520548,0.012602739726027398,0.006575342465753425,0.18323494272260876,0.19427518074527286,0.0,1.0,0.5089957129805327,0.27694258018296747,0.0,1.0,0.39391383793660834,0.2845551283772592,0.0,1.0,0.47689577623163965,0.2871694093339308,0.0,1.0
270,1849,461,13.236992969172505,70.39372633856138,23,10,502,0.27342047930283225,1334,205,0.1116557734204793,0.36254980079681276,182,23,0.36254980079681276,0.017241379310344827,0.1116557734204793,0.01252723311546841,0.0054466230936819175,0.18240025122559708,0.1930361957167347,0.0,1.0,0.5080688776845373,0.2763141081424775,0.0,1.0,0.3917549154730543,0.2844531188067816,0.0,1.0,0.4776775589246149,0.28770337120992595,0.0,1.0
271,1856,455,13.280172413793082,70.67887931034483,19,12,523,0.2828555976203353,1326,206,0.11141157382368848,0.34990439770554493,183,23,0.34990439770554493,0.017345399698340876,0.11141157382368848,0.010275824770146024,0.006489994591671174,0.1823901557285873,0.19393027663467538,0.0,1.0,0.5072650166852057,0.2762265345588318,0.0,1.0,0.390329532814238,0.2843689539773743,0.0,1.0,0.47638000556173526,0.2876500255750744,0.0,1.0
272,1867,443,13.225495447241542,70.33208355650777,31,20,531,0.2860991379310345,1325,212,0.11422413793103449,0.3615819209039548,192,20,0.3615819209039548,0.01509433962264151,0.11422413793103449,0.01670258620689655,0.010775862068965518,0.18109093422257544,0.1924691930782268,0.0,1.0,0.5072654076748967,0.27607879888652187,0.0,1.0,0.38936019489607265,0.28392331556177003,0.0,1.0,0.4778409385420806,0.2886135160870788,0.0,1.0
273,1872,448,13.248397435897415,70.38461538461539,23,18,478,0.2560257096946974,1389,195,0.10444563470808785,0.3472803347280335,166,29,0.3472803347280335,0.02087832973362131,0.10444563470808785,0.012319228709159078,0.0096411355115158,0.18065894678797903,0.192749937911783,0.0,1.0,0.5063930245381858,0.2761192632894609,0.0,1.0,0.3886131789357596,0.2842722877681859,0.0,1.0,0.47740901571546734,0.2879442992263385,0.0,1.0
274,1891,446,13.202961396086705,70.37123215230037,28,9,504,0.2692307692307692,1368,202,0.10790598290598291,0.36706349206349204,185,17,0.36706349206349204,0.012426900584795321,0.10790598290598291,0.014957264957264958,0.004807692307692308,0.18043022125176983,0.19315033308093887,0.0,1.0,0.5042561539380085,0.2770595698331537,0.0,1.0,0.3886661776496477,0.28368528091397116,0.0,1.0,0.47807099844765527,0.28774079369740735,0.0,1.0
275,1897,445,13.221982076963604,70.48972061149183,20,14,508,0.2686409307244844,1383,201,0.10629296668429403,0.35236220472440943,179,22,0.35236220472440943,0.015907447577729574,0.10629296668429403,0.010576414595452142,0.007403490216816499,0.17936640195895046,0.19076702337825058,0.0,1.0,0.5041746730831363,0.2767545400938241,0.0,1.0,0.3888822759195334,0.28384537071714094,0.0,1.0,0.47883755335249206,0.28784900810050984,0.0,1.0
276,1910,445,13.148586387434534,70.11623036649215,31,18,518,0.2730627306273063,1379,200,0.10542962572482868,0.333976833976834,173,27,0.333976833976834,0.019579405366207395,0.10542962572482868,0.016341591987348445,0.009488666315234581,0.17839891910150313,0.1892930552342796,0.0,1.0,0.5022293531498058,0.2768303404504613,0.0,1.0,0.3877723357540956,0.2836201720886686,0.0,1.0,0.4800202668468164,0.2876803551370739,0.0,1.0
277,1914,452,13.164629049111786,70.32863113897596,22,18,489,0.256020942408377,1421,193,0.10104712041884817,0.3394683026584867,166,27,0.3394683026584867,0.019000703729767768,0.10104712041884817,0.011518324607329843,0.009424083769633508,0.17804294333771528,0.1892820092748779,0.0,1.0,0.5011460545387131,0.27766092853178914,0.0,1.0,0.38522600869653145,0.2827679715839027,0.0,1.0,0.48167998112380755,0.28789218244985176,0.0,1.0
278,1916,435,13.22437369519831,70.57463465553236,18,16,550,0.28735632183908044,1364,217,0.11337513061650993,0.3490909090909091,192,25,0.3490909090909091,0.018328445747800588,0.11337513061650993,0.009404388714733543,0.008359456635318705,0.1789177722405549,0.19025252061237657,0.0,1.0,0.5009091521314567,0.2778165974715545,0.0,1.0,0.38537948683413026,0.282751000580267,0.0,1.0,0.4829113071587312,0.28744363932676303,0.0,1.0
279,1923,432,13.188923556942257,70.31045241809673,26,19,514,0.26826722338204595,1402,203,0.10594989561586639,0.3560311284046693,183,20,0.3560311284046693,0.014265335235378032,0.10594989561586639,0.013569937369519834,0.009916492693110648,0.17776323956184054,0.18802117380615485,0.0,1.0,0.5000922617549863,0.2777660017634782,0.0,1.0,0.38506701558384915,0.2825796700492318,0.0,1.0,0.4838374180128495,0.28777560615823455,0.0,1.0
280,1921,432,13.268505986465362,70.56324830817283,22,24,509,0.26469058762350495,1414,200,0.10400416016640665,0.3516699410609037,179,21,0.3516699410609037,0.01485148514851485,0.10400416016640665,0.011440457618304731,0.0124804992199688,0.17650417289382211,0.18731128006884082,0.0,1.0,0.5008480126278316,0.2779555687085601,0.0,1.0,0.38378868532854193,0.28169350314448277,0.0,1.0,0.48469379187587114,0.28775953275162724,0.0,1.0
281,1931,427,13.232366649404433,70.49870533402382,29,19,506,0.2634044768349818,1415,205,0.10671525247267048,0.36363636363636365,184,21,0.36363636363636365,0.014840989399293287,0.10671525247267048,0.015096304008328995,0.00989068193649141,0.17542306343028016,0.1876382163575713,0.0,1.0,0.4993902540886387,0.27698127010866636,0.0,1.0,0.38397287048328627,0.2810878890503922,0.0,1.0,0.4858589064666477,0.2871879414562509,0.0,1.0
282,1941,429,13.209325090159691,70.40030911901081,24,14,496,0.25686172967374415,1435,198,0.10253754531330916,0.3548387096774194,176,22,0.3548387096774194,0.015331010452961672,0.10253754531330916,0.012428793371310202,0.0072501294665976174,0.17262468631068123,0.18459158975648585,0.0,1.0,0.500141264064084,0.2767139278563402,0.0,1.0,0.382426750427947,0.28008492268873425,0.0,1.0,0.48548304000265907,0.28709634703862874,0.0,1.0
283,1950,411,13.208717948717927,70.16923076923077,22,13,522,0.2689335394126739,1419,218,0.11231324059763009,0.36973180076628354,193,25,0.36973180076628354,0.017618040873854827,0.11231324059763009,0.011334363730036065,0.006697578567748583,0.1733002481389578,0.1850977094553505,0.0,1.0,0.49942100909842846,0.27697356973412424,0.0,1.0,0.38311000827129854,0.28005863133815984,0.0,1.0,0.4851116625310174,0.2870081139154467,0.0,1.0
284,1961,410,13.153901070882181,69.89393166751657,26,15,479,0.24564102564102563,1471,201,0.10307692307692308,0.3695198329853862,177,24,0.3695198329853862,0.016315431679129844,0.10307692307692308,0.013333333333333334,0.007692307692307693,0.17259133753351646,0.18372868290531907,0.0,1.0,0.5003701205770591,0.2760295297634719,0.0,1.0,0.382227632379793,0.27919993696694023,0.0,1.0,0.4857297955289434,0.28666735208834604,0.0,1.0
285,1967,404,13.176461616675118,70.01474326385359,19,13,519,0.26466088730239673,1442,206,0.10504844467108618,0.35260115606936415,183,23,0.35260115606936415,0.0159500693481276,0.10504844467108618,0.009688934217236104,0.006629270780214177,0.17114649785984878,0.18244056353277585,0.0,1.0,0.5006969841087623,0.27699331602651767,0.0,1.0,0.38166849795824653,0.2793519557480505,0.0,1.0,0.4857569247421159,0.2864476161713122,0.0,1.0
286,1971,395,13.21730086250632,69.99340436326737,19,15,529,0.26893746822572445,1438,209,0.10625317742755465,0.3553875236294896,188,21,0.3553875236294896,0.014603616133518776,0.10625317742755465,0.009659379766141332,0.007625826131164209,0.1688515736239996,0.18053574802291136,0.0,1.0,0.5035105808415574,0.2763231621567468,0.0,1.0,0.38210503919739447,0.27928818944845396,0.0,1.0,0.4863259193793882,0.2854551470276594,0.0,1.0
287,1982,398,13.218365287588274,70.29364278506559,22,11,516,0.2617960426179604,1455,197,0.09994926433282597,0.35271317829457366,182,15,0.35271317829457366,0.010309278350515464,0.09994926433282597,0.011161846778285134,0.005580923389142567,0.16845154780117835,0.17981319565675502,0.0,1.0,0.5036619901695908,0.27676305163468085,0.0,1.0,0.38327202890530904,0.2803490121512556,0.0,1.0,0.485742651606393,0.28526046187167353,0.0,1.0
