step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing,active_lineage_count,largest_lineage_share,average_generation,max_generation
206,1225,1186,13.83357177869877,132.4604081632653,6,7,6,1,878,0.7161500815660685,348,1069,0.8719412724306689,0.9578587699316629,841,228,0.9578587699316629,0.6551724137931034,0.8719412724306689,168,1051,6.255952380952381,0.004893964110929853,0.005709624796084829,0.004893964110929853,0.0008156606851549756,0.4010533245556287,0.23660028068009323,0.0,1.0,0.2995655036208032,0.3216819974538696,0.0,1.0,0.4484265964450296,0.29067062476842115,0.0,0.967741935483871,0.418275181040158,0.27346979219694695,0.0,1.0,21,0.12489795918367347,3.115918367346939,7
207,1217,1193,13.881212572728032,132.68118323746918,4,12,10,2,939,0.7665306122448979,286,1069,0.8726530612244898,0.919062832800852,863,206,0.919062832800852,0.7202797202797203,0.8726530612244898,177,1053,5.9491525423728815,0.0032653061224489797,0.009795918367346938,0.00816326530612245,0.0016326530612244899,0.401436636891351,0.23761393545947526,0.0,1.0,0.29914915047578655,0.3209009244251146,0.0,1.0,0.45028759244042726,0.29109457234860503,0.0,0.967741935483871,0.4180560341400058,0.2739202065192713,0.0,1.0,21,0.12489728841413311,3.1207888249794578,7
208,1212,1198,13.85827336423547,132.42161716171617,9,14,11,3,929,0.7633525061626951,288,1089,0.8948233360723089,0.9494079655543596,882,207,0.9494079655543596,0.71875,0.8948233360723089,176,1070,6.079545454545454,0.007395234182415777,0.011503697617091208,0.009038619556285949,0.0024650780608052587,0.40176195038858725,0.237822132179083,0.0,1.0,0.30033003300330036,0.3210992188151958,0.0,1.0,0.4511338230597253,0.29130235073024224,0.0,0.967741935483871,0.41786436708186947,0.2741722747448567,0.0,1.0,21,0.12458745874587458,3.128712871287129,7
209,1207,1203,13.935989053012777,133.05550952775477,3,8,6,2,918,0.7574257425742574,294,1065,0.8787128712871287,0.934640522875817,858,207,0.934640522875817,0.7040816326530612,0.8787128712871287,181,1051,5.806629834254144,0.0024752475247524753,0.006600660066006601,0.0049504950495049506,0.0016501650165016502,0.4002726033621081,0.23729027798459393,0.0,1.0,0.3008258278322688,0.3215380416297515,0.0,1.0,0.45190688724376615,0.29151669887167864,0.0,0.967741935483871,0.41633482107063635,0.2737068178884933,0.0,1.0,21,0.12344656172328086,3.1350455675227837,7
210,1207,1215,13.94058084228954,133.32725766362884,6,6,4,2,929,0.7696768848384424,278,1080,0.8947804473902237,0.9332615715823466,867,213,0.9332615715823466,0.7661870503597122,0.8947804473902237,174,1066,6.126436781609195,0.004971002485501243,0.004971002485501243,0.0033140016570008283,0.0016570008285004142,0.3993104738487853,0.23612175139900807,0.0,1.0,0.30002405323783304,0.321077596914713,0.0,1.0,0.45086458027099974,0.2915794633695101,0.0,0.967741935483871,0.41553304647620065,0.27355816516047304,0.0,1.0,20,0.12427506213753108,3.144987572493786,7
211,1202,1224,13.93606470787388,133.45757071547422,5,10,9,1,909,0.7531068765534383,298,1063,0.8806959403479702,0.9526952695269527,866,197,0.9526952695269527,0.6610738255033557,0.8806959403479702,173,1045,6.040462427745664,0.004142502071251036,0.008285004142502071,0.007456503728251864,0.0008285004142502071,0.399307605603564,0.2361266884512213,0.0,1.0,0.3006816595995921,0.3215350496498213,0.0,1.0,0.4514518812731469,0.2920291240987567,0.0,0.967741935483871,0.41452418012989106,0.272909541189983,0.0,1.0,20,0.12396006655574043,3.153910149750416,7
212,1187,1237,14.027953373166746,133.74389216512216,1,16,15,1,890,0.740432612312812,312,1063,0.8843594009983361,0.9382022471910112,835,228,0.9382022471910112,0.7307692307692307,0.8843594009983361,171,1047,6.12280701754386,0.0008319467554076539,0.013311148086522463,0.012479201331114808,0.0008319467554076539,0.4015001222925782,0.23640924825421863,0.0,1.0,0.30010598690110607,0.3217136720145584,0.0,1.0,0.45087914775661053,0.2920977723580954,0.0,0.967741935483871,0.4151425387939234,0.27284743949295376,0.0,1.0,20,0.12384161752316765,3.1541701769165966,7
213,1185,1242,14.067374598558926,133.92995780590718,5,7,7,0,875,0.7371524852569503,312,1073,0.9039595619208087,0.9451428571428572,827,246,0.9451428571428572,0.7884615384615384,0.9039595619208087,171,1049,6.1345029239766085,0.004212299915754001,0.005897219882055603,0.005897219882055603,0.0,0.4020960936436641,0.23649255399633523,0.0,1.0,0.3013747107662992,0.3221460225635636,0.0,1.0,0.45180345719341225,0.29245914463000094,0.0,0.967741935483871,0.41459098951953177,0.27268563679743524,0.0,1.0,20,0.1240506329113924,3.1578059071729956,7
214,1182,1253,13.982785317477308,133.17681895093062,12,15,12,3,897,0.7569620253164557,288,1049,0.8852320675105485,0.939799331103679,843,206,0.939799331103679,0.7152777777777778,0.8852320675105485,171,1031,6.029239766081871,0.010126582278481013,0.012658227848101266,0.010126582278481013,0.002531645569620253,0.40194312537525245,0.23742522074370784,0.0,1.0,0.3007477757764314,0.32161383533585935,0.0,1.0,0.4535505703837127,0.292982999885868,0.0,0.967741935483871,0.41351454614922767,0.27247969870010297,0.0,1.0,20,0.12351945854483926,3.170896785109983,7
215,1176,1260,14.051003742326008,133.2908163265306,7,13,9,4,900,0.7614213197969543,282,1062,0.8984771573604061,0.9555555555555556,860,202,0.9555555555555556,0.7163120567375887,0.8984771573604061,178,1047,5.882022471910112,0.005922165820642978,0.010998307952622674,0.007614213197969543,0.00338409475465313,0.40385670397191137,0.23834574460519584,0.0,1.0,0.3023919245117402,0.3222037711651211,0.0,1.0,0.45331358349791534,0.2930025455590972,0.0,0.967741935483871,0.4135121790651744,0.27254668936294896,0.0,1.0,20,0.12329931972789115,3.173469387755102,7
216,1174,1271,14.08797350661821,133.3006814310051,7,9,7,2,858,0.7295918367346939,318,1008,0.8571428571428571,0.9230769230769231,792,216,0.9230769230769231,0.6792452830188679,0.8571428571428571,170,989,5.817647058823529,0.005952380952380952,0.007653061224489796,0.005952380952380952,0.0017006802721088435,0.40347309996153213,0.23833285335645837,0.0,1.0,0.3034840907841952,0.3225250882750408,0.0,1.0,0.4530417101720064,0.29283001990238583,0.0,0.967741935483871,0.4127053909985162,0.2728074898668967,0.0,1.0,20,0.12265758091993186,3.1737649063032367,7
217,1174,1274,14.171456089949759,133.51022146507665,6,6,5,1,849,0.7231686541737649,325,1064,0.9063032367972743,0.9540636042402827,810,254,0.9540636042402827,0.7815384615384615,0.9063032367972743,178,1045,5.870786516853933,0.005110732538330494,0.005110732538330494,0.004258943781942078,0.0008517887563884157,0.4042974116612628,0.23846813665288222,0.0,1.0,0.30480298950376433,0.32330856152454923,0.0,1.0,0.45205253613232954,0.2920147875851239,0.0,0.967741935483871,0.4131999780183547,0.2731697501777023,0.0,1.0,20,0.12180579216354344,3.179727427597956,7
218,1169,1284,14.18674681940831,133.60479041916167,5,10,9,1,870,0.7410562180579217,304,1073,0.91396933560477,0.9494252873563218,826,247,0.9494252873563218,0.8125,0.91396933560477,174,1057,6.074712643678161,0.004258943781942078,0.008517887563884156,0.007666098807495741,0.0008517887563884157,0.40530919727365544,0.2382523137073621,0.0,1.0,0.3052236540743398,0.3230556893326201,0.0,1.0,0.4520820110930213,0.2922992164992152,0.0,0.967741935483871,0.4117111399321173,0.27256405698047553,0.0,1.0,20,0.12061591103507271,3.1924721984602225,7
219,1162,1287,14.217796874418529,133.2091222030981,7,14,13,1,865,0.7399486740804107,304,1052,0.8999144568006844,0.9549132947976878,826,226,0.9549132947976878,0.743421052631579,0.8999144568006844,182,1037,5.697802197802198,0.005988023952095809,0.011976047904191617,0.011120615911035072,0.000855431993156544,0.40483593359613573,0.237299624609296,0.0,1.0,0.3064516129032258,0.3247642765331682,0.0,1.0,0.4499750152684471,0.29258399741009855,0.0,0.967741935483871,0.41041585697629224,0.27244437956790646,0.0,1.0,20,0.12306368330464716,3.2048192771084336,7
220,1159,1299,14.245090762820016,133.27868852459017,5,8,8,0,900,0.774526678141136,262,1038,0.8932874354561101,0.9611111111111111,865,173,0.9611111111111111,0.6603053435114504,0.8932874354561101,178,1028,5.775280898876405,0.004302925989672977,0.0068846815834767644,0.0068846815834767644,0.0,0.4045756909460324,0.23734211048739826,0.0,1.0,0.30571404714854294,0.32436693222185164,0.0,1.0,0.4485791421971109,0.2919289506882655,0.0,0.967741935483871,0.41075454368337555,0.2726714078252318,0.0,1.0,20,0.12424503882657463,3.2139775668679897,7
221,1151,1309,14.199869843565422,132.15464813205907,10,18,18,0,863,0.7446074201898188,296,1060,0.91458153580673,0.9524913093858632,822,238,0.9524913093858632,0.8040540540540541,0.91458153580673,176,1046,5.943181818181818,0.008628127696289905,0.015530629853321829,0.015530629853321829,0.0,0.403940472520389,0.23628182980854712,0.0,1.0,0.30290630867968943,0.3225888386189164,0.0,1.0,0.44925870911689697,0.29191394814415195,0.0,0.967741935483871,0.4091533309044029,0.271754544300462,0.0,1.0,20,0.1268462206776716,3.2397914856646395,7
222,1146,1313,14.184581517800547,131.38307155322863,9,14,12,2,911,0.7914856646394439,240,1011,0.8783666377063423,0.9198682766190999,838,173,0.9198682766190999,0.7208333333333333,0.8783666377063423,179,994,5.553072625698324,0.007819287576020852,0.01216333622936577,0.010425716768027803,0.0017376194613379669,0.4032821032483252,0.23562294566508818,0.0,1.0,0.3002871136632326,0.32107492023500767,0.0,1.0,0.44882621178854926,0.29106357619933354,0.0,0.967741935483871,0.4092777120981816,0.27153414590902547,0.0,1.0,19,0.12827225130890052,3.2600349040139616,7
223,1142,1316,14.246391936108568,131.45096322241682,5,9,9,0,879,0.7670157068062827,267,1049,0.9153577661431065,0.9465301478953356,832,217,0.9465301478953356,0.8127340823970037,0.9153577661431065,180,1032,5.733333333333333,0.004363001745200698,0.007853403141361256,0.007853403141361256,0.0,0.4028021015761821,0.2353950947897547,0.0,1.0,0.2991638890458166,0.32045115543554464,0.0,1.0,0.4497768487656065,0.29135224127315956,0.0,0.967741935483871,0.4083667589401728,0.2712181077236328,0.0,1.0,19,0.12784588441331,3.26707530647986,7
224,1136,1332,14.31707561661942,131.51584507042253,4,10,10,0,830,0.7267950963222417,312,1010,0.8844133099824869,0.9493975903614458,788,222,0.9493975903614458,0.7115384615384616,0.8844133099824869,165,991,6.006060606060606,0.0035026269702276708,0.008756567425569177,0.008756567425569177,0.0,0.4028282598818719,0.23475999276571305,0.0,1.0,0.3018230349840981,0.322428138352954,0.0,1.0,0.44854611540209,0.2913646368793995,0.0,0.967741935483871,0.40606542480690594,0.2711181951779113,0.0,1.0,19,0.12764084507042253,3.273767605633803,7
225,1125,1342,14.377864124396236,131.28444444444443,4,15,15,0,833,0.733274647887324,303,1025,0.9022887323943662,0.9399759903961584,783,242,0.9399759903961584,0.7986798679867987,0.9022887323943662,170,1005,5.911764705882353,0.0035211267605633804,0.013204225352112676,0.013204225352112676,0.0,0.4031541218637993,0.23454320776540527,0.0,1.0,0.3017921146953405,0.3222934603754609,0.0,1.0,0.4497204301075269,0.2911864932024894,0.0,0.967741935483871,0.40607885304659497,0.2711118404657459,0.0,1.0,19,0.12533333333333332,3.2791111111111113,7
226,1125,1349,14.447399246777842,131.07111111111112,9,9,7,2,860,0.7644444444444445,265,1005,0.8933333333333333,0.9546511627906977,821,184,0.9546511627906977,0.6943396226415094,0.8933333333333333,163,975,5.9815950920245395,0.008,0.008,0.006222222222222222,0.0017777777777777779,0.40272401433691757,0.23464519534449602,0.0,1.0,0.30348387096774193,0.32284681205433613,0.0,1.0,0.4508100358422939,0.29094684474801835,0.0,0.967741935483871,0.4065089605734767,0.2712263596781245,0.0,1.0,19,0.12355555555555556,3.2853333333333334,7
227,1119,1357,14.580601090371475,131.11260053619304,4,10,10,0,816,0.7253333333333334,309,963,0.856,0.9240196078431373,754,209,0.9240196078431373,0.6763754045307443,0.856,172,943,5.482558139534884,0.0035555555555555557,0.008888888888888889,0.008888888888888889,0.0,0.40234656519357725,0.23502812925335684,0.0,1.0,0.30090230332382023,0.3209167999825579,0.0,1.0,0.45233359278157337,0.29087848716881753,0.0,0.967741935483871,0.4059211853901813,0.27105231957656717,0.0,1.0,19,0.1224307417336908,3.2886505808757818,7
228,1121,1357,14.5781066432839,130.43532560214095,11,9,8,1,851,0.7605004468275246,268,1014,0.9061662198391421,0.9424206815511164,802,212,0.9424206815511164,0.7910447761194029,0.9061662198391421,175,989,5.651428571428571,0.009830205540661306,0.00804289544235925,0.0071492403932082215,0.0008936550491510277,0.4004776840954217,0.2341755023180983,0.0,1.0,0.29904175419412393,0.3199790066497194,0.0,1.0,0.4509510517682944,0.29060944600888566,0.0,0.967741935483871,0.40557106270323157,0.27036854356456297,0.0,1.0,19,0.1239964317573595,3.3015165031222122,7
229,1113,1364,14.730074477256418,130.68823000898473,3,11,10,1,800,0.7136485280999108,321,1009,0.9000892060660125,0.94625,757,252,0.94625,0.7850467289719626,0.9000892060660125,177,993,5.610169491525424,0.0026761819803746653,0.009812667261373774,0.008920606601248885,0.0008920606601248885,0.3994435266498565,0.23412046070633616,0.0,1.0,0.30000289829869864,0.3201948845376981,0.0,1.0,0.45117815842100684,0.290557244529847,0.0,0.967741935483871,0.4045155493725183,0.2704240947284513,0.0,1.0,19,0.12398921832884097,3.3117699910152743,7
230,1107,1374,14.881211314021293,131.09756097560975,2,8,7,1,823,0.7394429469901168,290,992,0.8912848158131177,0.9526123936816525,784,208,0.9526123936816525,0.7172413793103448,0.8912848158131177,168,970,5.773809523809524,0.0017969451931716084,0.0071877807726864335,0.006289308176100629,0.0008984725965858042,0.3991607658012064,0.23418924864448376,0.0,1.0,0.3006090275956523,0.32039125804369584,0.0,1.0,0.45070956085904945,0.29055420347962396,0.0,0.967741935483871,0.4039688783984614,0.2707356365270831,0.0,1.0,19,0.12466124661246612,3.3152664859981935,7
231,1111,1379,14.882774708625325,130.35103510351036,11,7,7,0,829,0.7488708220415538,278,973,0.8789521228545619,0.9372738238841978,777,196,0.9372738238841978,0.7050359712230215,0.8789521228545619,171,949,5.549707602339181,0.00993676603432701,0.006323396567299007,0.006323396567299007,0.0,0.3968816236462356,0.23334140797907685,0.0,1.0,0.30141401236897886,0.3214093529521806,0.0,1.0,0.45109027031735427,0.2906558233327157,0.0,0.967741935483871,0.40135303852965937,0.2707427044519287,0.0,1.0,18,0.1251125112511251,3.3303330333033303,7
232,1109,1383,14.838054151720721,129.31199278629396,12,14,12,2,856,0.7704770477047704,255,1016,0.9144914491449145,0.9602803738317757,822,194,0.9602803738317757,0.7607843137254902,0.9144914491449145,175,995,5.685714285714286,0.010801080108010801,0.012601260126012601,0.010801080108010801,0.0018001800180018,0.3965502196108089,0.23276492017024764,0.0,1.0,0.30259751592541956,0.3230390577647906,0.0,1.0,0.4504494022513744,0.2911222866682641,0.0,0.967741935483871,0.3996044096686931,0.2704933267526941,0.0,1.0,18,0.12533814247069433,3.3372407574391345,7
233,1109,1387,14.878880959589143,128.66997294860235,9,9,9,0,822,0.7412082957619477,287,986,0.8890892696122633,0.9501216545012166,781,205,0.9501216545012166,0.7142857142857143,0.8890892696122633,167,957,5.730538922155689,0.008115419296663661,0.008115419296663661,0.008115419296663661,0.0,0.39582303150178894,0.23232731039130852,0.0,1.0,0.30533174321533496,0.325046443338079,0.0,1.0,0.450943890165508,0.29190760109260155,0.0,0.967741935483871,0.3989644841327554,0.27049440901415794,0.0,1.0,18,0.12443642921550947,3.3552750225428314,7
234,1104,1396,14.941258609121903,128.28985507246378,6,11,11,0,820,0.739404869251578,289,1004,0.9053201082055906,0.9560975609756097,784,220,0.9560975609756097,0.7612456747404844,0.9053201082055906,167,980,5.868263473053892,0.005410279531109108,0.009918845807033363,0.009918845807033363,0.0,0.3938756428237494,0.23137959480339476,0.0,1.0,0.30355890603085556,0.32496361858051387,0.0,1.0,0.45082398316970546,0.29193867968825044,0.0,0.967741935483871,0.39691444600280507,0.26970122139548014,0.0,1.0,18,0.12590579710144928,3.371376811594203,7
235,1103,1404,14.920212796752372,127.47053490480508,11,12,10,2,839,0.759963768115942,265,1000,0.9057971014492754,0.9511323003575686,798,202,0.9511323003575686,0.7622641509433963,0.9057971014492754,169,977,5.781065088757397,0.009963768115942028,0.010869565217391304,0.009057971014492754,0.0018115942028985507,0.3942912291989588,0.23097831731294138,0.0,1.0,0.302196355979294,0.32484299626268276,0.0,1.0,0.45006287836691716,0.29163155085526454,0.0,0.967741935483871,0.3975375076770099,0.269746018509944,0.0,1.0,18,0.12783318223028106,3.386219401631913,7
236,1095,1411,14.982958017898673,126.69132420091324,7,15,14,1,789,0.7153218495013599,314,964,0.8739800543970988,0.944233206590621,745,219,0.944233206590621,0.697452229299363,0.8739800543970988,176,947,5.380681818181818,0.006346328195829556,0.013599274705349048,0.012692656391659111,0.0009066183136899365,0.3946383856238032,0.2309437077474149,0.0,1.0,0.3048460745323317,0.3261913659631225,0.0,1.0,0.4493445279128001,0.2912777619096666,0.0,0.967741935483871,0.3967889232582118,0.2696792478266125,0.0,1.0,18,0.12602739726027398,3.3917808219178083,7
237,1098,1415,14.986594619934323,125.79234972677595,12,9,7,2,831,0.7589041095890411,264,969,0.8849315068493151,0.9470517448856799,787,182,0.9470517448856799,0.6893939393939394,0.8849315068493151,175,948,5.417142857142857,0.010958904109589041,0.00821917808219178,0.006392694063926941,0.0018264840182648401,0.3932957283036606,0.23103507355373376,0.0,1.0,0.3043657089135672,0.3255080590974351,0.0,1.0,0.45178917680239733,0.2914595504113884,0.0,0.967741935483871,0.3962630001762735,0.26955186805956083,0.0,1.0,18,0.12477231329690346,3.401639344262295,7
238,1097,1423,15.037222473308747,125.40838650865999,8,9,7,2,860,0.7832422586520947,238,970,0.8834244080145719,0.95,817,153,0.95,0.6428571428571429,0.8834244080145719,178,956,5.370786516853933,0.007285974499089253,0.00819672131147541,0.006375227686703097,0.0018214936247723133,0.3938894933396066,0.23032615571386522,0.0,1.0,0.3057311729937954,0.3272802932622997,0.0,1.0,0.45049548622342456,0.2908998023830859,0.0,0.967741935483871,0.39727115005734115,0.26970551941681054,0.0,1.0,18,0.12397447584320875,3.4102096627164995,7
239,1095,1427,15.079757527445253,124.69223744292238,9,11,9,2,844,0.7693710118505014,253,982,0.8951686417502279,0.9537914691943128,805,177,0.9537914691943128,0.6996047430830039,0.8951686417502279,171,957,5.5964912280701755,0.008204193254329991,0.010027347310847767,0.008204193254329991,0.0018231540565177757,0.39304757696273385,0.22940494029831265,0.0,1.0,0.3066136397112977,0.32812110820178814,0.0,1.0,0.44984533804684046,0.29058712408268894,0.0,0.967741935483871,0.39558108705258505,0.26943264718293647,0.0,1.0,18,0.12420091324200913,3.4246575342465753,7
240,1088,1437,15.199385473721453,124.48253676470588,4,11,10,1,826,0.754337899543379,269,963,0.8794520547945206,0.9309927360774818,769,194,0.9309927360774818,0.7211895910780669,0.8794520547945206,172,945,5.494186046511628,0.0036529680365296802,0.01004566210045662,0.0091324200913242,0.0009132420091324201,0.3921074478178368,0.2291422023293364,0.0,1.0,0.3066888045540797,0.32863731374600175,0.0,1.0,0.4485887096774194,0.2909452616030733,0.0,0.967741935483871,0.39436076850094876,0.26942540101955276,0.0,1.0,18,0.125,3.432904411764706,7
241,1089,1442,15.258045344057257,124.08264462809917,8,7,7,0,818,0.7518382352941176,270,973,0.8943014705882353,0.9400977995110025,769,204,0.9400977995110025,0.7555555555555555,0.8943014705882353,174,952,5.471264367816092,0.007352941176470588,0.006433823529411764,0.006433823529411764,0.0,0.39127343819425936,0.22942462643334724,0.0,1.0,0.30945821854912764,0.32992149396686793,0.0,1.0,0.4486211084451554,0.2912371636021618,0.0,0.967741935483871,0.393643176634379,0.269376740334097,0.0,1.0,18,0.1248852157943067,3.442607897153352,7
242,1087,1455,15.260269621428625,123.08923643054278,11,13,12,1,824,0.7566574839302111,265,953,0.8751147842056933,0.9283980582524272,765,188,0.9283980582524272,0.7094339622641509,0.8751147842056933,171,937,5.47953216374269,0.010101010101010102,0.011937557392102846,0.011019283746556474,0.0009182736455463728,0.39059856960560285,0.2290772286742117,0.0,1.0,0.31035403745140516,0.3302090010831941,0.0,1.0,0.4499510342166958,0.29084328602748416,0.0,0.967741935483871,0.3931804018161854,0.26970287607685695,0.0,1.0,18,0.12327506899724011,3.4599816007359707,7
243,1080,1458,15.375494906108502,122.54351851851852,7,14,12,2,817,0.7516099356025759,270,963,0.8859245630174793,0.9461444308445532,773,190,0.9461444308445532,0.7037037037037037,0.8859245630174793,176,942,5.3522727272727275,0.006439742410303588,0.012879484820607176,0.011039558417663294,0.0018399264029438822,0.3902031063321386,0.22881589302431274,0.0,1.0,0.3089307048984468,0.3299948748512909,0.0,1.0,0.4505973715651135,0.29088444507432903,0.0,0.967741935483871,0.3933990442054958,0.2697185191949707,0.0,1.0,18,0.12685185185185185,3.466666666666667,7
244,1074,1468,15.394733234840238,121.55307262569832,8,14,14,0,821,0.7601851851851852,259,926,0.8574074074074074,0.9451887941534713,776,150,0.9451887941534713,0.5791505791505791,0.8574074074074074,171,907,5.304093567251462,0.007407407407407408,0.012962962962962963,0.012962962962962963,0.0,0.39040067279389684,0.22852912726273006,0.0,1.0,0.30960533429446746,0.33066729833557545,0.0,1.0,0.4479485793236018,0.2900924538755197,0.0,0.967741935483871,0.39253318916321256,0.2699917207050864,0.0,1.0,18,0.12569832402234637,3.4860335195530725,7
245,1072,1476,15.349867492436658,120.0410447761194,13,15,14,1,801,0.7458100558659218,273,978,0.9106145251396648,0.9550561797752809,765,213,0.9550561797752809,0.7802197802197802,0.9106145251396648,171,957,5.5964912280701755,0.012104283054003724,0.013966480446927373,0.01303538175046555,0.000931098696461825,0.3893235435724603,0.2291283860784482,0.0,1.0,0.3093103033220992,0.33072820503928063,0.0,1.0,0.44896485315358686,0.29073817436099136,0.0,0.967741935483871,0.3909785748675975,0.27020570830233764,0.0,1.0,18,0.12406716417910447,3.503731343283582,7
246,1064,1476,15.412439262275035,118.94642857142857,8,16,15,1,839,0.7826492537313433,233,965,0.9001865671641791,0.9475566150178785,795,170,0.9475566150178785,0.7296137339055794,0.9001865671641791,175,940,5.371428571428571,0.007462686567164179,0.014925373134328358,0.013992537313432836,0.0009328358208955224,0.38706645646374,0.2278093645437195,0.0,1.0,0.30545112781954886,0.3294012386475618,0.0,1.0,0.44852049478535044,0.29070336046485773,0.0,0.967741935483871,0.39206888188212463,0.2691477667284178,0.0,1.0,18,0.12687969924812031,3.5225563909774436,7
247,1058,1489,15.520040596765767,118.68336483931947,6,12,9,3,772,0.7255639097744361,292,935,0.8787593984962406,0.927461139896373,716,219,0.927461139896373,0.75,0.8787593984962406,170,918,5.4,0.005639097744360902,0.011278195488721804,0.008458646616541353,0.002819548872180451,0.38535886334532593,0.22721748012658052,0.0,1.0,0.3055064333191048,0.3295986267989928,0.0,1.0,0.4496310750655528,0.29150082849130465,0.0,0.967741935483871,0.390664064882005,0.2687144452516544,0.0,1.0,18,0.1266540642722117,3.540642722117202,7
248,1056,1490,15.507399788742557,117.4403409090909,11,13,13,0,781,0.7381852551984878,277,962,0.9092627599243857,0.9539052496798975,745,217,0.9539052496798975,0.7833935018050542,0.9092627599243857,170,933,5.488235294117647,0.010396975425330813,0.012287334593572778,0.012287334593572778,0.0,0.3844086021505376,0.22662248396644982,0.0,1.0,0.30632942326490714,0.3297379025324669,0.0,1.0,0.4495051319648094,0.2917083176515579,0.0,0.967741935483871,0.38920454545454547,0.268298298309698,0.0,1.0,18,0.1259469696969697,3.553030303030303,7
249,1058,1495,15.564579850674368,116.62476370510397,11,9,8,1,757,0.7168560606060606,299,915,0.8664772727272727,0.9484808454425363,718,197,0.9484808454425363,0.6588628762541806,0.8664772727272727,165,885,5.363636363636363,0.010416666666666666,0.008522727272727272,0.007575757575757576,0.000946969696969697,0.38325507652905666,0.22675181773449113,0.0,1.0,0.3039514604549058,0.32818196936953126,0.0,1.0,0.450179889017623,0.2913420455746058,0.0,0.967741935483871,0.388773705713763,0.2679815593572559,0.0,1.0,18,0.1275992438563327,3.5614366729678637,7
250,1055,1504,15.536014443748652,115.09289099526066,11,14,14,0,770,0.7277882797731569,288,941,0.889413988657845,0.9428571428571428,726,215,0.9428571428571428,0.7465277777777778,0.889413988657845,164,914,5.573170731707317,0.010396975425330813,0.013232514177693762,0.013232514177693762,0.0,0.38303011771900325,0.22798268410332925,0.0,1.0,0.2991591499770677,0.3252539180161998,0.0,1.0,0.4524384650665036,0.2928920406455151,0.0,0.967741935483871,0.38929827243540743,0.267211178885304,0.0,1.0,18,0.12985781990521328,3.585781990521327,7
251,1053,1512,15.481587815266618,113.8974358974359,10,12,12,0,823,0.7800947867298578,232,937,0.8881516587677725,0.9477521263669502,780,157,0.9477521263669502,0.6767241379310345,0.8881516587677725,169,914,5.408284023668639,0.009478672985781991,0.011374407582938388,0.011374407582938388,0.0,0.3815825751309622,0.22831814063652534,0.0,1.0,0.29890022363140645,0.3249180793176545,0.0,1.0,0.45332843182305543,0.29314766396770436,0.0,0.967741935483871,0.38826088288453875,0.2668166134657952,0.0,1.0,18,0.1291547958214625,3.597340930674264,7
252,1051,1519,15.505428239952723,112.895337773549,9,11,11,0,775,0.7359924026590693,278,934,0.8869895536562203,0.952258064516129,738,196,0.952258064516129,0.7050359712230215,0.8869895536562203,168,909,5.410714285714286,0.008547008547008548,0.010446343779677113,0.010446343779677113,0.0,0.38105030539271356,0.227977553401797,0.0,1.0,0.2984561554280102,0.32520978653040195,0.0,1.0,0.45262576348178385,0.29346178344467794,0.0,0.967741935483871,0.38823240538964426,0.26634474253775386,0.0,1.0,18,0.13035204567078973,3.605137963843958,7
253,1056,1528,15.49556522631117,112.0596590909091,12,7,6,1,796,0.7573739295908658,255,910,0.8658420551855376,0.9296482412060302,740,170,0.9296482412060302,0.6666666666666666,0.8658420551855376,162,881,5.438271604938271,0.011417697431018078,0.006660323501427212,0.005708848715509039,0.0009514747859181732,0.38065127077223854,0.22787169982802752,0.0,1.0,0.30006720430107525,0.3258549539873322,0.0,1.0,0.4525598729227761,0.2939387482856086,0.0,0.967741935483871,0.38633308895405666,0.2661631101436492,0.0,1.0,18,0.13068181818181818,3.618371212121212,7
254,1061,1531,15.437356721192042,110.54005655042413,15,10,10,0,799,0.7566287878787878,257,945,0.8948863636363636,0.9524405506883604,761,184,0.9524405506883604,0.7159533073929961,0.8948863636363636,164,912,5.560975609756097,0.014204545454545454,0.00946969696969697,0.00946969696969697,0.0,0.38046882125809495,0.22739963657657006,0.0,1.0,0.30105499984798273,0.326454432025268,0.0,1.0,0.450548782341674,0.2937394914995143,0.0,0.967741935483871,0.38536377732510413,0.2671361991924604,0.0,1.0,18,0.13100848256361922,3.637134778510839,7
255,1056,1532,15.478276877823426,109.34753787878788,10,15,13,2,784,0.7389255419415646,277,940,0.885956644674835,0.9502551020408163,745,195,0.9502551020408163,0.703971119133574,0.885956644674835,169,910,5.384615384615385,0.00942507068803016,0.01413760603204524,0.012252591894439209,0.001885014137606032,0.38025415444770283,0.22758534401985736,0.0,1.0,0.30342741935483875,0.3275622174558464,0.0,1.0,0.4497800586510264,0.29400662813849965,0.0,0.967741935483871,0.38456133919843594,0.26728634790353606,0.0,1.0,18,0.12973484848484848,3.6543560606060606,7
