step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
291,1880,558,13.1235922292837,79.35212765957446,16,11,650,0.3466666666666667,1225,381,0.2032,0.5353846153846153,348,33,0.5353846153846153,0.026938775510204082,0.2032,100,262,2.62,0.008533333333333334,0.005866666666666667,0.17294097460535346,0.17026143166934288,0.0,0.9354838709677419,0.38714824982841456,0.3135639240326958,0.0,1.0,0.41604323953328753,0.3257439160528814,0.0,1.0,0.33270418668496915,0.2646349989297343,0.0,1.0
292,1891,549,13.11321014023286,79.54309888947647,17,6,619,0.3292553191489362,1261,356,0.18936170212765957,0.5072697899838449,314,42,0.5072697899838449,0.03330689928628073,0.18936170212765957,86,233,2.7093023255813953,0.009042553191489361,0.0031914893617021275,0.17215673564081133,0.1692764047042573,0.0,0.9354838709677419,0.38629501373228026,0.31342478997068995,0.0,1.0,0.4167107350608144,0.32630380283917626,0.0,1.0,0.33259412156053286,0.26475935875402823,0.0,1.0
293,1901,544,13.085551160511688,79.48185165702262,17,7,573,0.3030142781597039,1318,318,0.16816499206768906,0.49912739965095987,286,32,0.49912739965095987,0.024279210925644917,0.16816499206768906,75,188,2.506666666666667,0.008989952406134321,0.0037017451084082496,0.17179413212061562,0.1690881830313708,0.0,0.9354838709677419,0.387130712188831,0.3124979009735675,0.0,1.0,0.4161646671531113,0.3262718406590039,0.0,1.0,0.3323717568003258,0.26440914723905956,0.0,1.0
294,1915,546,13.025452887698298,79.47362924281984,20,6,583,0.30668069437138346,1318,325,0.17096265123619148,0.47855917667238423,279,46,0.47855917667238423,0.03490136570561457,0.17096265123619148,86,213,2.4767441860465116,0.010520778537611783,0.003156233561283535,0.1719026362334709,0.16941347144217628,0.0,0.9354838709677419,0.3873662932704455,0.3125778939985579,0.0,1.0,0.41470563463320137,0.3260190883227338,0.0,1.0,0.33275499031415817,0.26450061434571137,0.0,1.0
295,1916,536,13.123473702127127,80.13413361169103,8,7,588,0.3070496083550914,1327,324,0.1691906005221932,0.4931972789115646,290,34,0.4931972789115646,0.02562170308967596,0.1691906005221932,82,196,2.3902439024390243,0.004177545691906005,0.0036553524804177544,0.17132466832783352,0.16903522015358496,0.0,0.9354838709677419,0.3871641187958785,0.312538129729411,0.0,1.0,0.4144386827395784,0.32618491096466007,0.0,1.0,0.3322951040474106,0.26452782935805574,0.0,1.0
296,1920,537,13.158271028739758,80.5171875,10,6,591,0.30845511482254695,1325,330,0.1722338204592902,0.5008460236886633,296,34,0.5008460236886633,0.025660377358490565,0.1722338204592902,80,211,2.6375,0.005219206680584551,0.003131524008350731,0.1715725806451613,0.16951944925029747,0.0,0.9354838709677419,0.38746639784946235,0.3123718501694473,0.0,1.0,0.4140625,0.32631019451033705,0.0,1.0,0.3321404569892473,0.2645669110208416,0.0,1.0
297,1919,533,13.104568050790022,80.35070349140177,13,14,652,0.33958333333333335,1268,362,0.18854166666666666,0.49079754601226994,320,42,0.49079754601226994,0.033123028391167195,0.18854166666666666,83,241,2.9036144578313254,0.0067708333333333336,0.007291666666666667,0.17110726352771102,0.1689185605123177,0.0,0.9354838709677419,0.38775235757871207,0.3126808908774318,0.0,1.0,0.4147489451831431,0.3268115666837875,0.0,1.0,0.3307334128998638,0.2638889765971353,0.0,1.0
298,1923,530,13.131714777970608,80.66822672906916,14,10,604,0.31474726420010424,1315,337,0.17561229807191245,0.5099337748344371,308,29,0.5099337748344371,0.022053231939163497,0.17561229807191245,78,212,2.717948717948718,0.007295466388744137,0.005211047420531527,0.16966097998758659,0.16782835909849547,0.0,0.9354838709677419,0.3865935282572593,0.3123237505947217,0.0,1.0,0.4152282220321071,0.3269184220116232,0.0,1.0,0.3286028215322161,0.2631146396313333,0.0,1.0
299,1925,527,13.148869830025655,80.75636363636363,13,11,599,0.31149245969838796,1324,357,0.1856474258970359,0.5308848080133556,318,39,0.5308848080133556,0.02945619335347432,0.1856474258970359,92,246,2.6739130434782608,0.006760270410816433,0.005720228809152366,0.16935064935064936,0.16677691615175327,0.0,0.9354838709677419,0.3853875157100964,0.31172743063929054,0.0,1.0,0.4165228320067029,0.32703432704832847,0.0,1.0,0.3285462924172602,0.2632020688805598,0.0,1.0
300,1927,518,13.196137705919732,80.79449922158796,18,16,601,0.3122077922077922,1324,332,0.17246753246753246,0.47753743760399336,287,45,0.47753743760399336,0.033987915407854986,0.17246753246753246,73,196,2.684931506849315,0.00935064935064935,0.008311688311688312,0.16847180139611964,0.16591865061867583,0.0,0.9354838709677419,0.38559017024624603,0.3118386520751664,0.0,1.0,0.4149354671309239,0.32659986018794873,0.0,1.0,0.3305321659942749,0.263256025682001,0.0,1.0
301,1936,525,13.074713263091343,80.24380165289256,26,17,579,0.30046704722366374,1348,304,0.15775817332641412,0.45768566493955093,265,39,0.45768566493955093,0.028931750741839762,0.15775817332641412,64,175,2.734375,0.013492475350285417,0.008822003113648157,0.1684217541988803,0.1648881909541293,0.0,0.9354838709677419,0.3852306051719541,0.31193056465202473,0.0,1.0,0.41403958944281527,0.32639905277585984,0.0,1.0,0.3303285790455878,0.2629270972248548,0.0,1.0
302,1950,540,12.9548895178895,80.02871794871795,23,9,576,0.2975206611570248,1360,308,0.1590909090909091,0.4739583333333333,273,35,0.4739583333333333,0.025735294117647058,0.1590909090909091,71,194,2.732394366197183,0.011880165289256199,0.0046487603305785125,0.16855252274607113,0.16458207328825575,0.0,0.9354838709677419,0.3842183622828784,0.3118757048348446,0.0,1.0,0.4153349875930521,0.32646357702058426,0.0,1.0,0.3289991728701406,0.26200547287915193,0.0,1.0
303,1962,532,12.924058923294378,80.0993883792049,18,6,609,0.3123076923076923,1341,349,0.17897435897435898,0.5188834154351396,316,33,0.5188834154351396,0.024608501118568233,0.17897435897435898,83,224,2.6987951807228914,0.009230769230769232,0.003076923076923077,0.1687382854888034,0.16465274282768821,0.0,0.9354838709677419,0.3850744796290816,0.31221320423659826,0.0,1.0,0.41522804248462725,0.32648072250165683,0.0,1.0,0.3282036105356614,0.26182722808417813,0.0,1.0
304,1964,533,12.927176698612524,80.39002036659878,12,10,636,0.3241590214067278,1326,364,0.18552497451580022,0.5157232704402516,328,36,0.5157232704402516,0.027149321266968326,0.18552497451580022,98,263,2.683673469387755,0.0061162079510703364,0.0050968399592252805,0.16822153603574008,0.164856646417846,0.0,0.9354838709677419,0.3851093883450496,0.3124667236909412,0.0,1.0,0.41562643715918796,0.32681567549597745,0.0,1.0,0.3268182116812299,0.260685425412043,0.0,1.0
305,1964,524,12.965368314362694,80.4775967413442,15,15,605,0.3080448065173116,1359,346,0.17617107942973523,0.5008264462809917,303,43,0.5008264462809917,0.03164091243561442,0.17617107942973523,78,215,2.7564102564102564,0.007637474541751527,0.007637474541751527,0.16815583733000458,0.1649975318806991,0.0,0.9354838709677419,0.3834340713487944,0.3125770341992479,0.0,1.0,0.41482162801392813,0.32618641565402373,0.0,1.0,0.3264240194468169,0.2608946954630971,0.0,1.0
306,1972,524,12.942418882390973,80.6237322515213,17,9,614,0.31262729124236255,1350,340,0.17311608961303462,0.48697068403908794,299,41,0.48697068403908794,0.03037037037037037,0.17311608961303462,88,228,2.590909090909091,0.008655804480651732,0.004582484725050916,0.16783354053523522,0.16432219450198424,0.0,0.9354838709677419,0.38299090492704313,0.3120788176423654,0.0,1.0,0.41505267290453446,0.3262403832533466,0.0,1.0,0.32703003337041153,0.26053956365918984,0.0,1.0
307,1975,524,12.913521416698613,80.66278481012658,16,13,605,0.3067951318458418,1367,327,0.1658215010141988,0.4909090909090909,297,30,0.4909090909090909,0.021945866861741038,0.1658215010141988,84,211,2.511904761904762,0.008113590263691683,0.006592292089249493,0.16723560636994692,0.16419100680276263,0.0,0.9354838709677419,0.38208248264597794,0.3120378252933953,0.0,1.0,0.41389955083707636,0.32624906034093204,0.0,1.0,0.3243119640669661,0.25929708801445844,0.0,1.0
308,1983,519,12.909097585610425,80.78870398386283,15,7,593,0.30025316455696205,1382,354,0.17924050632911392,0.521079258010118,309,45,0.521079258010118,0.03256150506512301,0.17924050632911392,94,243,2.5851063829787235,0.007594936708860759,0.0035443037974683543,0.16685374066663414,0.16377635540736357,0.0,0.9354838709677419,0.38130561384672945,0.31217253984876187,0.0,1.0,0.41315699575423354,0.32573071712117413,0.0,1.0,0.3239470987262701,0.25913638136667455,0.0,1.0
309,1989,512,12.861233229370466,80.90045248868778,15,9,641,0.3232476046394352,1342,380,0.19162884518406456,0.5210608424336973,334,46,0.5210608424336973,0.03427719821162444,0.19162884518406456,108,281,2.6018518518518516,0.007564296520423601,0.0045385779122541605,0.16630175643458375,0.163038893399376,0.0,0.9354838709677419,0.38164744806111034,0.3121165972680537,0.0,1.0,0.4138568578796283,0.32567742826671964,0.0,1.0,0.3228563551144196,0.259068958153827,0.0,1.0
310,1985,502,12.924494658713783,81.27103274559194,9,13,641,0.322272498743087,1348,377,0.1895424836601307,0.5039001560062403,323,54,0.5039001560062403,0.040059347181008904,0.1895424836601307,98,265,2.704081632653061,0.004524886877828055,0.006535947712418301,0.165726822133745,0.1628146928415803,0.0,0.9354838709677419,0.38114893962785407,0.3120088727091395,0.0,1.0,0.412220687413667,0.3246152713886221,0.0,0.967741935483871,0.3231656780693914,0.25904112265825147,0.0,1.0
311,1997,510,12.85337493975449,81.10415623435152,20,8,572,0.28816120906801007,1413,331,0.16675062972292193,0.5157342657342657,295,36,0.5157342657342657,0.025477707006369428,0.16675062972292193,81,220,2.7160493827160495,0.010075566750629723,0.004030226700251889,0.16563555009934255,0.1628940656060582,0.0,0.9354838709677419,0.3808454617409986,0.31152489214279666,0.0,1.0,0.4109874489153085,0.3244599628877733,0.0,0.967741935483871,0.32279063756925713,0.2584911299358633,0.0,1.0
312,2003,514,12.80009532958857,80.77983025461808,19,13,603,0.30195292939409113,1394,348,0.1742613920881322,0.5207296849087893,314,34,0.5207296849087893,0.024390243902439025,0.1742613920881322,90,242,2.688888888888889,0.009514271407110666,0.006509764646970456,0.16502665356803506,0.16304606732954233,0.0,0.9354838709677419,0.380880292464529,0.31182994900936795,0.0,1.0,0.41181775723511505,0.32471125090787617,0.0,0.967741935483871,0.3201649139194434,0.25733551273740646,0.0,1.0
313,2003,524,12.787962932945439,80.89316025961058,13,13,617,0.30803794308537197,1386,347,0.17324013979031452,0.5008103727714749,309,38,0.5008103727714749,0.027417027417027416,0.17324013979031452,89,246,2.764044943820225,0.006490264603095357,0.006490264603095357,0.1646562414442852,0.16285168956757165,0.0,0.9354838709677419,0.38078366321485513,0.31200289087442334,0.0,1.0,0.41122187686212613,0.32447840019477026,0.0,0.967741935483871,0.31966566279612835,0.25774085080510806,0.0,1.0
314,2005,520,12.793886351941195,80.66533665835412,18,16,580,0.2895656515227159,1423,344,0.17174238642036946,0.5206896551724138,302,42,0.5206896551724138,0.029515108924806747,0.17174238642036946,81,221,2.728395061728395,0.008986520219670495,0.00798801797304044,0.16381626578714503,0.16218512348490047,0.0,0.9354838709677419,0.3815944010940391,0.31217025500078444,0.0,1.0,0.41050599308181157,0.32446967381123204,0.0,0.967741935483871,0.32040865577990507,0.25780687628350274,0.0,1.0
315,2009,511,12.784027468024464,80.76854156296665,17,13,638,0.31820448877805485,1367,371,0.18503740648379052,0.5329153605015674,340,31,0.5329153605015674,0.02267739575713241,0.18503740648379052,94,256,2.723404255319149,0.008478802992518703,0.006483790523690773,0.16373095264856533,0.1627409512690985,0.0,0.9354838709677419,0.3821673437274202,0.3120738590334171,0.0,1.0,0.40983317008943626,0.3241727303598496,0.0,0.967741935483871,0.3205574912891986,0.25755229593594164,0.0,1.0
316,2012,520,12.777700105284579,81.02932405566601,14,11,598,0.2976605276256844,1411,343,0.17073170731707318,0.5117056856187291,306,37,0.5117056856187291,0.026222537207654145,0.17073170731707318,83,235,2.8313253012048194,0.006968641114982578,0.0054753608760577405,0.1634707881741807,0.16277900676735518,0.0,0.9354838709677419,0.3820143654203809,0.3123357564375477,0.0,1.0,0.40938241518630153,0.32392277690659144,0.0,0.967741935483871,0.3211857884948374,0.25778503078244747,0.0,1.0
317,2018,519,12.713929039796216,80.87016848364718,18,12,638,0.31709741550695825,1374,356,0.17693836978131214,0.5078369905956113,324,32,0.5078369905956113,0.023289665211062592,0.17693836978131214,86,241,2.802325581395349,0.008946322067594433,0.005964214711729622,0.1631765721410531,0.16240082567157424,0.0,0.9354838709677419,0.3807346782186132,0.31245291479527587,0.0,1.0,0.4106908788644138,0.3238700119316431,0.0,0.967741935483871,0.3213497873972953,0.2576686415227938,0.0,1.0
318,2019,514,12.703124716349066,80.82565626547796,17,16,616,0.30525272547076315,1402,346,0.17145688800792863,0.5,308,38,0.5,0.02710413694721826,0.17145688800792863,78,219,2.8076923076923075,0.00842418235877106,0.007928642220019821,0.16279218393008357,0.16159141012693923,0.0,0.9354838709677419,0.379795171675534,0.31253392371471356,0.0,1.0,0.4092252632251674,0.32372969019377557,0.0,0.967741935483871,0.3207752160922846,0.25666538588852256,0.0,1.0
319,2026,507,12.712088911965497,81.06712734452123,16,9,594,0.29420505200594355,1425,353,0.1748390292223873,0.5286195286195287,314,39,0.5286195286195287,0.02736842105263158,0.1748390292223873,83,229,2.7590361445783134,0.0079247152055473,0.004457652303120356,0.16202273668120878,0.1615018763178134,0.0,0.9354838709677419,0.38029806069483807,0.3129004890323654,0.0,1.0,0.40816164060758525,0.32394155072062863,0.0,0.967741935483871,0.3204152469509282,0.2566904382106241,0.0,1.0
320,2022,503,12.773106774256606,81.40801186943621,13,17,610,0.3010858835143139,1416,347,0.17127344521224086,0.4967213114754098,303,44,0.4967213114754098,0.031073446327683617,0.17127344521224086,93,236,2.5376344086021505,0.006416584402764067,0.00839091806515301,0.1608914839985961,0.16057191542601654,0.0,0.9354838709677419,0.3811780096359401,0.3130470610513967,0.0,1.0,0.40724609935866757,0.32362557973411016,0.0,0.967741935483871,0.321017197919658,0.257508784551381,0.0,1.0
321,2031,521,12.698353141743079,81.43229935992122,19,10,597,0.2952522255192878,1425,332,0.1641938674579624,0.49246231155778897,294,38,0.49246231155778897,0.02666666666666667,0.1641938674579624,84,234,2.7857142857142856,0.009396636993076163,0.004945598417408506,0.16073442289671383,0.16095866036462803,0.0,0.9354838709677419,0.37996537539111513,0.31373959918437044,0.0,1.0,0.4067597401566049,0.323240200788259,0.0,0.967741935483871,0.3211353059830689,0.2572521428075523,0.0,1.0
322,2034,520,12.721398367010442,81.7173058013766,12,9,596,0.29345150172328904,1435,330,0.16248153618906944,0.49328859060402686,294,36,0.49328859060402686,0.025087108013937282,0.16248153618906944,78,207,2.6538461538461537,0.005908419497784343,0.004431314623338257,0.16106829067148792,0.16184745916997642,0.0,0.9354838709677419,0.37973800234719446,0.31408724705931473,0.0,1.0,0.4063183937577315,0.32258683448699155,0.0,0.967741935483871,0.3212643131284296,0.25735344382189573,0.0,1.0
323,2030,526,12.747348929122309,81.79802955665025,10,14,582,0.2861356932153392,1452,335,0.16470009832841692,0.5034364261168385,293,42,0.5034364261168385,0.028925619834710745,0.16470009832841692,87,228,2.6206896551724137,0.004916420845624385,0.00688298918387414,0.1610678531701891,0.1612297732339064,0.0,0.9354838709677419,0.37988240902590176,0.31407870099573865,0.0,1.0,0.4056094072779278,0.322990694615064,0.0,0.967741935483871,0.3213252820594311,0.2571371443130286,0.0,1.0
324,2031,518,12.776007241295257,81.99901526341704,14,13,644,0.31724137931034485,1386,369,0.18177339901477832,0.531055900621118,342,27,0.531055900621118,0.01948051948051948,0.18177339901477832,98,259,2.642857142857143,0.006896551724137931,0.0064039408866995075,0.1611950254919712,0.1612537597330183,0.0,0.9354838709677419,0.38010832102412606,0.3145199897614088,0.0,1.0,0.4065373802830323,0.3224522430259612,0.0,0.967741935483871,0.32227887104715613,0.25787864195912497,0.0,1.0
325,2036,518,12.756503411181681,82.16994106090374,18,13,627,0.3087149187592319,1404,366,0.18020679468242246,0.529505582137161,332,34,0.529505582137161,0.024216524216524215,0.18020679468242246,97,263,2.711340206185567,0.008862629246676515,0.006400787789266372,0.1611952595221497,0.16169222744497694,0.0,0.9354838709677419,0.3807909246466823,0.31453639909614806,0.0,1.0,0.40669560808669747,0.3225231613626884,0.0,0.967741935483871,0.32278661512136386,0.2575162486996935,0.0,1.0
326,2036,508,12.78996888971101,82.55992141453831,13,13,629,0.30893909626719057,1407,340,0.16699410609037327,0.5039745627980922,317,23,0.5039745627980922,0.016346837242359632,0.16699410609037327,85,215,2.5294117647058822,0.0063850687622789785,0.0063850687622789785,0.16092591418974586,0.16207543905764007,0.0,0.9354838709677419,0.38132961531148996,0.3147254202475917,0.0,1.0,0.40834336776728564,0.3231914474086705,0.0,0.967741935483871,0.3218201406933266,0.2570096043329108,0.0,1.0
327,2027,504,12.885663225389402,82.90823877651702,8,17,604,0.2966601178781925,1432,370,0.18172888015717092,0.5380794701986755,325,45,0.5380794701986755,0.031424581005586594,0.18172888015717092,100,266,2.66,0.003929273084479371,0.008349705304518664,0.15963524674952653,0.161251589211876,0.0,0.9354838709677419,0.38265671499275905,0.3150436382456445,0.0,1.0,0.408549103235355,0.32328292991310603,0.0,0.967741935483871,0.32197590591530467,0.2572449145109373,0.0,1.0
328,2025,496,12.902512889031387,82.9516049382716,14,16,613,0.3024173655648742,1414,358,0.1766156882091761,0.5236541598694943,321,37,0.5236541598694943,0.02616690240452617,0.1766156882091761,88,238,2.7045454545454546,0.006906758756783424,0.007893438579181056,0.15907606531262444,0.16016887512223776,0.0,0.9354838709677419,0.3828434886499403,0.31483475619172285,0.0,1.0,0.4088410991636798,0.3235532044596815,0.0,1.0,0.3221027479091995,0.2576316117666573,0.0,1.0
329,2021,496,12.946928338306348,83.17466600692727,12,16,586,0.2893827160493827,1439,351,0.17333333333333334,0.5290102389078498,310,41,0.5290102389078498,0.02849200833912439,0.17333333333333334,89,240,2.696629213483146,0.005925925925925926,0.007901234567901235,0.15910360568865622,0.16092073185851039,0.0,0.9354838709677419,0.38321814496177237,0.3152702988575146,0.0,1.0,0.407096454964805,0.3231931045594299,0.0,1.0,0.32307544971349217,0.25742979165970997,0.0,1.0
330,2019,495,12.973500214770626,83.16245666171372,15,17,599,0.2963879267689263,1422,347,0.17169717961405245,0.5091819699499165,305,42,0.5091819699499165,0.029535864978902954,0.17169717961405245,88,234,2.659090909090909,0.007422068283028204,0.008411677387431964,0.15852625860774258,0.16067109611794805,0.0,0.9354838709677419,0.3834859160555369,0.3152457419282352,0.0,1.0,0.40789915160811,0.32367353447392166,0.0,1.0,0.3220374187157488,0.2571997239796867,0.0,1.0
331,2028,505,12.909589217762274,83.18096646942801,16,7,617,0.3055968301139178,1402,337,0.16691431401684,0.5105348460291734,315,22,0.5105348460291734,0.015691868758915834,0.16691431401684,85,232,2.7294117647058824,0.0079247152055473,0.003467062902426944,0.15844308710313673,0.16065153246955083,0.0,0.9354838709677419,0.3832474390787046,0.31515692792313144,0.0,1.0,0.4086498695679837,0.32399928419854834,0.0,1.0,0.3219921104536489,0.25749356751560876,0.0,1.0
332,2031,506,12.901181346417662,83.39684884293452,11,8,606,0.2988165680473373,1422,336,0.16568047337278108,0.5016501650165016,304,32,0.5016501650165016,0.02250351617440225,0.16568047337278108,81,218,2.691358024691358,0.005424063116370809,0.0039447731755424065,0.15809787011006815,0.15941815855021088,0.0,0.9354838709677419,0.38247486539286224,0.31487379332528753,0.0,1.0,0.40992042693095726,0.323866399920863,0.0,1.0,0.32140531440097836,0.257694283221506,0.0,1.0
333,2037,511,12.87706853229679,83.48649975454099,14,8,585,0.2880354505169867,1446,332,0.1634662727720335,0.5042735042735043,295,37,0.5042735042735043,0.025587828492392807,0.1634662727720335,75,212,2.8266666666666667,0.006893156080748399,0.003938946331856229,0.15815478169984323,0.1593205676551526,0.0,0.9354838709677419,0.38191838092070884,0.315406718059471,0.0,1.0,0.4090930685543256,0.3237203026655658,0.0,1.0,0.32128208782681683,0.2575599401786032,0.0,1.0
334,2036,515,12.94125293774113,84.1409626719057,10,11,589,0.28915071183112423,1448,359,0.17623956799214532,0.5517826825127334,325,34,0.5517826825127334,0.023480662983425413,0.17623956799214532,97,260,2.6804123711340204,0.004909180166912126,0.005400098183603338,0.15696495341910133,0.15833271950329877,0.0,0.9354838709677419,0.38202674440712336,0.31532957682331036,0.0,1.0,0.40942074909690096,0.32360720671724913,0.0,1.0,0.32163001457633567,0.25794787098902544,0.0,1.0
335,2043,522,12.904850335393634,84.05090553108174,18,11,582,0.28585461689587427,1454,328,0.16110019646365423,0.5120274914089347,298,30,0.5120274914089347,0.02063273727647868,0.16110019646365423,82,217,2.6463414634146343,0.008840864440078585,0.0054027504911591355,0.15622187485197292,0.1573218446332613,0.0,0.9354838709677419,0.3829283312017432,0.31540491674500293,0.0,1.0,0.40970741951273426,0.32375189466520615,0.0,1.0,0.32160169264048755,0.2582027546208009,0.0,1.0
336,2042,505,12.927282284860619,83.87267384916748,16,17,634,0.3103279490944689,1409,378,0.18502202643171806,0.5283911671924291,335,43,0.5283911671924291,0.030518097941802696,0.18502202643171806,95,256,2.694736842105263,0.00783162016642193,0.008321096426823299,0.15572967678746327,0.15699198478107812,0.0,0.9354838709677419,0.38268933051088433,0.31505622020415597,0.0,1.0,0.4112508293576822,0.3238813953105931,0.0,1.0,0.3215064294966984,0.25863036242962184,0.0,1.0
337,2049,505,12.901737640646843,83.99414348462665,17,10,625,0.3060724779627816,1417,339,0.16601371204701273,0.4912,307,32,0.4912,0.022582921665490474,0.16601371204701273,90,229,2.5444444444444443,0.00832517140058766,0.004897159647404506,0.15485130433413624,0.15685645072259322,0.0,0.9354838709677419,0.3835860136337159,0.31521425079713306,0.0,1.0,0.4121758843810513,0.32392901203908775,0.0,1.0,0.32132117948960154,0.25820899595155106,0.0,1.0
338,2046,498,12.965389934818067,84.18475073313783,12,15,600,0.29282576866764276,1449,365,0.17813567593948268,0.5433333333333333,326,39,0.5433333333333333,0.026915113871635612,0.17813567593948268,91,249,2.7362637362637363,0.005856515373352855,0.007320644216691069,0.15367514899252674,0.15518835865895897,0.0,0.9354838709677419,0.38261911518935454,0.3149497730452139,0.0,1.0,0.4127329486330527,0.32434934577720353,0.0,1.0,0.3213666319805758,0.2580330820638703,0.0,1.0
339,2060,492,12.890432129898128,84.1616504854369,21,7,601,0.2937438905180841,1445,357,0.1744868035190616,0.5241264559068219,315,42,0.5241264559068219,0.02906574394463668,0.1744868035190616,83,234,2.819277108433735,0.010263929618768328,0.003421309872922776,0.15272471030378953,0.15448164689389407,0.0,0.9354838709677419,0.38260256811775756,0.3149127928597812,0.0,1.0,0.4132320701534607,0.32494497301244446,0.0,1.0,0.319668023802067,0.2570812046754502,0.0,1.0
340,2056,482,12.891877291536805,84.18142023346303,14,18,656,0.31844660194174756,1404,391,0.18980582524271844,0.5259146341463414,345,46,0.5259146341463414,0.03276353276353276,0.18980582524271844,101,282,2.792079207920792,0.006796116504854369,0.008737864077669903,0.15236287184636627,0.15468056920422213,0.0,0.9354838709677419,0.3830017572486507,0.31515222068104515,0.0,1.0,0.4141615413581022,0.32581511313658773,0.0,1.0,0.3189720095393498,0.25672769260396244,0.0,1.0
341,2047,487,12.904647194253915,83.95310210063508,14,23,608,0.29571984435797666,1448,324,0.1575875486381323,0.48848684210526316,297,27,0.48848684210526316,0.018646408839779006,0.1575875486381323,79,208,2.632911392405063,0.006809338521400778,0.011186770428015564,0.15104716579731156,0.15399053890718115,0.0,0.9354838709677419,0.38252675039790723,0.3154940548940856,0.0,1.0,0.41451691696739523,0.3260376694865461,0.0,1.0,0.3180578974738799,0.2560024867114388,0.0,1.0
342,2040,496,12.921206869111261,83.89509803921568,13,20,604,0.2950659501709819,1443,345,0.16853932584269662,0.5149006622516556,311,34,0.5149006622516556,0.02356202356202356,0.16853932584269662,91,245,2.6923076923076925,0.006350757205666829,0.009770395701025891,0.15058507273877292,0.1537655345265486,0.0,0.9354838709677419,0.382685009487666,0.31610098967441436,0.0,1.0,0.414326375711575,0.32580804025433285,0.0,1.0,0.3174414927261227,0.2554353169757922,0.0,1.0
343,2047,496,12.876847316771576,83.91255495847582,18,11,610,0.29901960784313725,1430,351,0.17205882352941176,0.5131147540983606,313,38,0.5131147540983606,0.026573426573426574,0.17205882352941176,91,242,2.659340659340659,0.008823529411764706,0.005392156862745098,0.14995981530800384,0.15302830859065675,0.0,0.9354838709677419,0.38218005893754825,0.31644611002404566,0.0,1.0,0.4137604992357029,0.32541534197316874,0.0,1.0,0.3160880596309312,0.2544532342480209,0.0,1.0
344,2048,476,12.90647927376441,84.00244140625,13,12,622,0.3038593063019052,1425,373,0.18221787982413287,0.5385852090032154,335,38,0.5385852090032154,0.02666666666666667,0.18221787982413287,89,242,2.7191011235955056,0.006350757205666829,0.005862237420615535,0.14968182963709678,0.15291009754722598,0.0,0.9354838709677419,0.38134765625,0.31664616549770636,0.0,1.0,0.4133852066532258,0.32596266322300027,0.0,1.0,0.315949470766129,0.2540287143559721,0.0,1.0
345,2055,470,12.924817184707676,84.11046228710462,17,10,567,0.27685546875,1481,355,0.17333984375,0.5661375661375662,321,34,0.5661375661375662,0.022957461174881837,0.17333984375,89,238,2.6741573033707864,0.00830078125,0.0048828125,0.14912487245899064,0.15212599823935352,0.0,0.9354838709677419,0.3802370300604348,0.31661869165949413,0.0,1.0,0.4147869084059336,0.32623298714472443,0.0,1.0,0.3161290322580645,0.25387143696675757,0.0,1.0
346,2065,466,12.904389729183897,84.03486682808716,19,9,589,0.28661800486618005,1466,360,0.17518248175182483,0.5500848896434635,324,36,0.5500848896434635,0.02455661664392906,0.17518248175182483,93,249,2.6774193548387095,0.009245742092457421,0.004379562043795621,0.14918378505037883,0.15226343332308728,0.0,0.9354838709677419,0.3794423182066703,0.3162940723078846,0.0,1.0,0.4141060688901039,0.32529152947829715,0.0,1.0,0.3153635866593767,0.25331750281687615,0.0,1.0
347,2075,470,12.837855473843405,83.90746987951808,21,11,579,0.2803874092009685,1486,326,0.15786924939467312,0.49740932642487046,288,38,0.49740932642487046,0.02557200538358008,0.15786924939467312,77,207,2.688311688311688,0.010169491525423728,0.005326876513317191,0.1492576758647493,0.15217835146601694,0.0,0.9354838709677419,0.37955693742712787,0.31602164991283244,0.0,1.0,0.4133074232413525,0.3252760103189173,0.0,1.0,0.314232413525068,0.2531518672211666,0.0,1.0
348,2090,460,12.747216577946222,83.62248803827751,25,10,641,0.3089156626506024,1434,376,0.18120481927710844,0.5226209048361935,335,41,0.5226209048361935,0.028591352859135284,0.18120481927710844,94,260,2.765957446808511,0.012048192771084338,0.004819277108433735,0.14894273807686373,0.15211071803363432,0.0,0.9354838709677419,0.37925605803364715,0.3161486589548565,0.0,1.0,0.4125173637907084,0.3257133737149225,0.0,1.0,0.31478623244327825,0.25395612499205,0.0,1.0
349,2096,474,12.722884533034799,84.12547709923665,12,6,622,0.2976076555023923,1468,352,0.16842105263157894,0.5176848874598071,322,30,0.5176848874598071,0.020435967302452316,0.16842105263157894,90,256,2.8444444444444446,0.005741626794258373,0.0028708133971291866,0.1489934745136666,0.1527380801740756,0.0,0.9354838709677419,0.3794631864072889,0.31609038607807177,0.0,1.0,0.41212139867027825,0.32549670703049255,0.0,1.0,0.314239103669047,0.2533072398142941,0.0,1.0
