founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_generation,final_max_generation
29,False,,1,1,0.007518796992481203,0.8709677419354839,0.967741935483871,0.5806451612903226,0.6451612903225806,0.8709677419354839,0.0,0.967741935483871,0.0,0.5806451612903226,0.0,0.6451612903225806,0.0,0.0,0
30,False,,1,1,0.007518796992481203,0.03225806451612903,0.22580645161290322,0.03225806451612903,0.5161290322580645,0.03225806451612903,0.0,0.22580645161290322,0.0,0.03225806451612903,0.0,0.5161290322580645,0.0,0.0,0
31,False,,1,1,0.007518796992481203,0.2903225806451613,0.3225806451612903,0.5806451612903226,0.7741935483870968,0.2903225806451613,0.0,0.3225806451612903,0.0,0.5806451612903226,0.0,0.7741935483870968,0.0,0.0,0
32,False,,1,1,0.007518796992481203,0.3225806451612903,0.5806451612903226,0.16129032258064516,0.8709677419354839,0.3225806451612903,0.0,0.5806451612903226,0.0,0.16129032258064516,0.0,0.8709677419354839,0.0,0.0,0
33,False,,1,1,0.007518796992481203,0.5806451612903226,0.1935483870967742,0.5161290322580645,0.4838709677419355,0.5806451612903226,0.0,0.1935483870967742,0.0,0.5161290322580645,0.0,0.4838709677419355,0.0,0.0,0
34,False,,1,1,0.007518796992481203,0.5483870967741935,0.22580645161290322,0.12903225806451613,0.3870967741935484,0.5483870967741935,0.0,0.22580645161290322,0.0,0.12903225806451613,0.0,0.3870967741935484,0.0,0.0,0
35,True,20,1,0,0.0,0.8064516129032258,0.3225806451612903,0.3870967741935484,0.8064516129032258,,,,,,,,,,
36,False,,2,2,0.015037593984962405,0.8064516129032258,0.12903225806451613,0.3870967741935484,0.03225806451612903,0.8064516129032258,0.0,0.12903225806451613,0.0,0.3870967741935484,0.0,0.03225806451612903,0.0,0.5,1
37,False,,1,1,0.007518796992481203,0.5161290322580645,0.6451612903225806,0.7419354838709677,0.03225806451612903,0.5161290322580645,0.0,0.6451612903225806,0.0,0.7419354838709677,0.0,0.03225806451612903,0.0,0.0,0
38,False,,1,1,0.007518796992481203,0.4838709677419355,0.5161290322580645,0.06451612903225806,0.12903225806451613,0.4838709677419355,0.0,0.5161290322580645,0.0,0.06451612903225806,0.0,0.12903225806451613,0.0,0.0,0
39,False,,1,1,0.007518796992481203,0.6451612903225806,0.45161290322580644,0.3870967741935484,0.12903225806451613,0.6451612903225806,0.0,0.45161290322580644,0.0,0.3870967741935484,0.0,0.12903225806451613,0.0,0.0,0
40,False,,1,1,0.007518796992481203,0.0967741935483871,0.6451612903225806,0.12903225806451613,0.9354838709677419,0.0967741935483871,0.0,0.6451612903225806,0.0,0.12903225806451613,0.0,0.9354838709677419,0.0,0.0,0
41,False,,4,4,0.03007518796992481,0.9032258064516129,0.03225806451612903,0.4838709677419355,0.5161290322580645,0.9032258064516129,0.0,0.0967741935483871,0.06451612903225806,0.4838709677419355,0.0,0.5161290322580645,0.0,1.0,2
42,False,,1,1,0.007518796992481203,0.5161290322580645,0.8064516129032258,0.9354838709677419,0.9032258064516129,0.5161290322580645,0.0,0.8064516129032258,0.0,0.9354838709677419,0.0,0.9032258064516129,0.0,0.0,0
43,False,,1,1,0.007518796992481203,0.22580645161290322,0.6774193548387096,0.8387096774193549,0.2903225806451613,0.22580645161290322,0.0,0.6774193548387096,0.0,0.8387096774193549,0.0,0.2903225806451613,0.0,0.0,0
44,False,,1,1,0.007518796992481203,0.9354838709677419,0.6774193548387096,0.6774193548387096,0.7096774193548387,0.9354838709677419,0.0,0.6774193548387096,0.0,0.6774193548387096,0.0,0.7096774193548387,0.0,0.0,0
45,False,,1,1,0.007518796992481203,0.2903225806451613,0.6774193548387096,0.6129032258064516,0.9354838709677419,0.2903225806451613,0.0,0.6774193548387096,0.0,0.6129032258064516,0.0,0.9354838709677419,0.0,0.0,0
46,False,,1,1,0.007518796992481203,0.12903225806451613,0.22580645161290322,0.0,0.41935483870967744,0.12903225806451613,0.0,0.22580645161290322,0.0,0.0,0.0,0.41935483870967744,0.0,0.0,0
47,False,,1,1,0.007518796992481203,0.6451612903225806,0.5483870967741935,0.0967741935483871,0.9354838709677419,0.6451612903225806,0.0,0.5483870967741935,0.0,0.0967741935483871,0.0,0.9354838709677419,0.0,0.0,0
48,False,,1,1,0.007518796992481203,0.6451612903225806,0.7741935483870968,0.03225806451612903,0.3870967741935484,0.6451612903225806,0.0,0.7741935483870968,0.0,0.03225806451612903,0.0,0.3870967741935484,0.0,0.0,0
49,False,,1,1,0.007518796992481203,0.9032258064516129,0.6774193548387096,0.2903225806451613,0.12903225806451613,0.9032258064516129,0.0,0.6774193548387096,0.0,0.2903225806451613,0.0,0.12903225806451613,0.0,0.0,0
50,False,,1,1,0.007518796992481203,0.967741935483871,0.25806451612903225,0.3870967741935484,0.5483870967741935,0.967741935483871,0.0,0.25806451612903225,0.0,0.3870967741935484,0.0,0.5483870967741935,0.0,0.0,0
51,False,,1,1,0.007518796992481203,0.0,0.8387096774193549,0.3870967741935484,0.7741935483870968,0.0,0.0,0.8387096774193549,0.0,0.3870967741935484,0.0,0.7741935483870968,0.0,0.0,0
52,False,,2,2,0.015037593984962405,0.4838709677419355,0.45161290322580644,0.0,0.9354838709677419,0.4838709677419355,0.0,0.45161290322580644,0.0,0.0,0.0,0.9354838709677419,0.0,0.5,1
53,False,,1,1,0.007518796992481203,0.25806451612903225,0.8064516129032258,0.7419354838709677,0.16129032258064516,0.25806451612903225,0.0,0.8064516129032258,0.0,0.7419354838709677,0.0,0.16129032258064516,0.0,0.0,0
54,False,,1,1,0.007518796992481203,0.3870967741935484,0.45161290322580644,0.25806451612903225,0.3548387096774194,0.3870967741935484,0.0,0.45161290322580644,0.0,0.25806451612903225,0.0,0.3548387096774194,0.0,0.0,0
55,False,,1,1,0.007518796992481203,0.4838709677419355,0.967741935483871,0.22580645161290322,0.06451612903225806,0.4838709677419355,0.0,0.967741935483871,0.0,0.22580645161290322,0.0,0.06451612903225806,0.0,0.0,0
56,False,,1,1,0.007518796992481203,0.3548387096774194,0.9354838709677419,0.9354838709677419,0.3870967741935484,0.3548387096774194,0.0,0.9354838709677419,0.0,0.9354838709677419,0.0,0.3870967741935484,0.0,0.0,0
57,False,,4,4,0.03007518796992481,0.5806451612903226,0.45161290322580644,0.03225806451612903,0.3225806451612903,0.5806451612903226,0.0,0.45161290322580644,0.0,0.03225806451612903,0.0,0.3225806451612903,0.0,0.75,1
58,False,,1,1,0.007518796992481203,0.16129032258064516,0.0,0.12903225806451613,0.3870967741935484,0.16129032258064516,0.0,0.0,0.0,0.12903225806451613,0.0,0.3870967741935484,0.0,0.0,0
59,False,,1,1,0.007518796992481203,0.3548387096774194,0.0,0.12903225806451613,0.5161290322580645,0.3548387096774194,0.0,0.0,0.0,0.12903225806451613,0.0,0.5161290322580645,0.0,0.0,0
60,False,,1,1,0.007518796992481203,0.7419354838709677,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.7419354838709677,0.0,0.06451612903225806,0.0,0.25806451612903225,0.0,0.7419354838709677,0.0,0.0,0
61,True,21,1,0,0.0,0.41935483870967744,0.0,0.16129032258064516,0.7419354838709677,,,,,,,,,,
62,False,,1,1,0.007518796992481203,0.1935483870967742,0.967741935483871,0.1935483870967742,0.2903225806451613,0.1935483870967742,0.0,0.967741935483871,0.0,0.1935483870967742,0.0,0.2903225806451613,0.0,0.0,0
63,False,,2,2,0.015037593984962405,0.7096774193548387,0.6774193548387096,0.6774193548387096,0.7096774193548387,0.7096774193548387,0.0,0.6774193548387096,0.0,0.6774193548387096,0.0,0.7096774193548387,0.0,0.5,1
64,False,,1,1,0.007518796992481203,0.1935483870967742,0.6451612903225806,0.5806451612903226,0.25806451612903225,0.1935483870967742,0.0,0.6451612903225806,0.0,0.5806451612903226,0.0,0.25806451612903225,0.0,0.0,0
65,False,,1,1,0.007518796992481203,0.12903225806451613,0.5161290322580645,0.22580645161290322,0.7741935483870968,0.12903225806451613,0.0,0.5161290322580645,0.0,0.22580645161290322,0.0,0.7741935483870968,0.0,0.0,0
66,False,,3,3,0.022556390977443608,0.7741935483870968,0.8387096774193549,0.8709677419354839,0.3225806451612903,0.7741935483870966,1.1102230246251565e-16,0.8494623655913979,0.015206597444871977,0.8709677419354839,0.0,0.3225806451612903,0.0,0.6666666666666666,1
67,False,,2,2,0.015037593984962405,0.9032258064516129,0.3870967741935484,0.967741935483871,0.8064516129032258,0.9032258064516129,0.0,0.3870967741935484,0.0,0.967741935483871,0.0,0.8064516129032258,0.0,0.5,1
68,False,,1,1,0.007518796992481203,0.16129032258064516,0.8709677419354839,0.7419354838709677,0.3870967741935484,0.16129032258064516,0.0,0.8709677419354839,0.0,0.7419354838709677,0.0,0.3870967741935484,0.0,0.0,0
69,False,,3,3,0.022556390977443608,0.5806451612903226,0.8387096774193549,0.3225806451612903,0.9354838709677419,0.5806451612903226,0.0,0.8387096774193549,0.0,0.3225806451612903,0.0,0.9354838709677419,0.0,0.6666666666666666,1
70,False,,3,3,0.022556390977443608,0.16129032258064516,0.7096774193548387,0.5483870967741935,0.9032258064516129,0.16129032258064516,0.0,0.7096774193548386,1.1102230246251565e-16,0.5483870967741935,0.0,0.9032258064516129,0.0,0.6666666666666666,1
71,False,,1,1,0.007518796992481203,0.0,0.8387096774193549,0.06451612903225806,0.5806451612903226,0.0,0.0,0.8387096774193549,0.0,0.06451612903225806,0.0,0.5806451612903226,0.0,0.0,0
72,False,,2,2,0.015037593984962405,0.8064516129032258,0.6129032258064516,0.7741935483870968,0.3225806451612903,0.8064516129032258,0.0,0.6129032258064516,0.0,0.7741935483870968,0.0,0.3225806451612903,0.0,0.5,1
73,False,,1,1,0.007518796992481203,0.7096774193548387,0.6774193548387096,0.5161290322580645,0.967741935483871,0.7096774193548387,0.0,0.6774193548387096,0.0,0.5161290322580645,0.0,0.967741935483871,0.0,0.0,0
74,False,,1,1,0.007518796992481203,0.5161290322580645,0.3548387096774194,0.45161290322580644,0.0967741935483871,0.5161290322580645,0.0,0.3548387096774194,0.0,0.45161290322580644,0.0,0.0967741935483871,0.0,0.0,0
75,False,,3,3,0.022556390977443608,0.8709677419354839,0.7096774193548387,0.6129032258064516,0.3870967741935484,0.8709677419354839,0.0,0.7096774193548386,1.1102230246251565e-16,0.5913978494623655,0.030413194889744005,0.3870967741935483,5.551115123125783e-17,0.6666666666666666,1
76,False,,1,1,0.007518796992481203,0.9354838709677419,0.41935483870967744,0.22580645161290322,0.7419354838709677,0.9354838709677419,0.0,0.41935483870967744,0.0,0.22580645161290322,0.0,0.7419354838709677,0.0,0.0,0
77,False,,2,2,0.015037593984962405,0.3548387096774194,0.6451612903225806,0.7096774193548387,0.7741935483870968,0.3548387096774194,0.0,0.6451612903225806,0.0,0.7096774193548387,0.0,0.7741935483870968,0.0,0.5,1
78,False,,1,1,0.007518796992481203,0.2903225806451613,0.5806451612903226,0.3225806451612903,0.9354838709677419,0.2903225806451613,0.0,0.5806451612903226,0.0,0.3225806451612903,0.0,0.9354838709677419,0.0,0.0,0
79,False,,2,2,0.015037593984962405,0.8064516129032258,0.06451612903225806,0.9354838709677419,0.22580645161290322,0.8387096774193548,0.03225806451612906,0.06451612903225806,0.0,0.9354838709677419,0.0,0.22580645161290322,0.0,0.5,1
80,False,,1,1,0.007518796992481203,0.12903225806451613,0.03225806451612903,0.41935483870967744,0.8387096774193549,0.12903225806451613,0.0,0.03225806451612903,0.0,0.41935483870967744,0.0,0.8387096774193549,0.0,0.0,0
81,False,,1,1,0.007518796992481203,0.8709677419354839,0.06451612903225806,0.0,0.6451612903225806,0.8709677419354839,0.0,0.06451612903225806,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0
82,False,,1,1,0.007518796992481203,0.03225806451612903,0.967741935483871,0.16129032258064516,0.25806451612903225,0.03225806451612903,0.0,0.967741935483871,0.0,0.16129032258064516,0.0,0.25806451612903225,0.0,0.0,0
83,False,,1,1,0.007518796992481203,0.06451612903225806,0.03225806451612903,0.8387096774193549,0.0967741935483871,0.06451612903225806,0.0,0.03225806451612903,0.0,0.8387096774193549,0.0,0.0967741935483871,0.0,0.0,0
84,False,,1,1,0.007518796992481203,0.8387096774193549,0.9354838709677419,0.9032258064516129,0.9354838709677419,0.8387096774193549,0.0,0.9354838709677419,0.0,0.9032258064516129,0.0,0.9354838709677419,0.0,0.0,0
85,False,,2,2,0.015037593984962405,0.2903225806451613,0.41935483870967744,0.06451612903225806,0.9354838709677419,0.2903225806451613,0.0,0.41935483870967744,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.5,1
86,False,,1,1,0.007518796992481203,0.41935483870967744,0.9354838709677419,0.3225806451612903,0.7096774193548387,0.41935483870967744,0.0,0.9354838709677419,0.0,0.3225806451612903,0.0,0.7096774193548387,0.0,0.0,0
87,False,,1,1,0.007518796992481203,0.2903225806451613,0.06451612903225806,0.8387096774193549,0.03225806451612903,0.2903225806451613,0.0,0.06451612903225806,0.0,0.8387096774193549,0.0,0.03225806451612903,0.0,0.0,0
88,False,,2,2,0.015037593984962405,0.16129032258064516,0.9032258064516129,1.0,0.3870967741935484,0.16129032258064516,0.0,0.9032258064516129,0.0,1.0,0.0,0.3870967741935484,0.0,0.5,1
89,False,,1,1,0.007518796992481203,0.0,0.7419354838709677,1.0,0.4838709677419355,0.0,0.0,0.7419354838709677,0.0,1.0,0.0,0.4838709677419355,0.0,0.0,0
90,False,,1,1,0.007518796992481203,0.1935483870967742,0.8064516129032258,0.8387096774193549,0.3548387096774194,0.1935483870967742,0.0,0.8064516129032258,0.0,0.8387096774193549,0.0,0.3548387096774194,0.0,0.0,0
91,True,19,1,0,0.0,0.967741935483871,0.12903225806451613,0.9354838709677419,0.0,,,,,,,,,,
92,False,,1,1,0.007518796992481203,0.5806451612903226,0.3870967741935484,0.3548387096774194,0.2903225806451613,0.5806451612903226,0.0,0.3870967741935484,0.0,0.3548387096774194,0.0,0.2903225806451613,0.0,0.0,0
93,False,,4,4,0.03007518796992481,0.9032258064516129,0.45161290322580644,0.4838709677419355,0.06451612903225806,0.8387096774193548,0.06451612903225806,0.45161290322580644,0.0,0.4838709677419355,0.0,0.06451612903225806,0.0,1.0,2
94,False,,1,1,0.007518796992481203,0.16129032258064516,0.8064516129032258,0.03225806451612903,0.41935483870967744,0.16129032258064516,0.0,0.8064516129032258,0.0,0.03225806451612903,0.0,0.41935483870967744,0.0,0.0,0
95,False,,1,1,0.007518796992481203,0.7741935483870968,0.1935483870967742,0.2903225806451613,0.8387096774193549,0.7741935483870968,0.0,0.1935483870967742,0.0,0.2903225806451613,0.0,0.8387096774193549,0.0,0.0,0
96,False,,1,1,0.007518796992481203,0.45161290322580644,0.8064516129032258,0.8387096774193549,0.3870967741935484,0.45161290322580644,0.0,0.8064516129032258,0.0,0.8387096774193549,0.0,0.3870967741935484,0.0,0.0,0
97,False,,1,1,0.007518796992481203,0.5806451612903226,0.3548387096774194,0.16129032258064516,0.06451612903225806,0.5806451612903226,0.0,0.3548387096774194,0.0,0.16129032258064516,0.0,0.06451612903225806,0.0,0.0,0
98,False,,1,1,0.007518796992481203,0.41935483870967744,0.6774193548387096,0.7419354838709677,0.0,0.41935483870967744,0.0,0.6774193548387096,0.0,0.7419354838709677,0.0,0.0,0.0,0.0,0
99,False,,1,1,0.007518796992481203,0.1935483870967742,0.967741935483871,0.4838709677419355,0.3225806451612903,0.1935483870967742,0.0,0.967741935483871,0.0,0.4838709677419355,0.0,0.3225806451612903,0.0,0.0,0
