step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing,active_lineage_count,largest_lineage_share,average_generation,max_generation
10,137,2105,15.240875912408756,8.795620437956204,5,0,0,0,88,0.6666666666666666,44,67,0.5075757575757576,0.6363636363636364,56,11,0.6363636363636364,0.25,0.5075757575757576,3,7,2.3333333333333335,0.03787878787878788,0.0,0.0,0.0,0.5121262067341653,0.3235785191096417,0.0,1.0,0.5010595714622086,0.2861471742033269,0.0,1.0,0.5123616670591005,0.2705667616688479,0.0,1.0,0.4706851895455616,0.30628872387713507,0.0,1.0,100,0.051094890510948905,0.31386861313868614,2
11,154,2236,14.66493506493506,8.714285714285714,17,0,0,0,97,0.708029197080292,40,73,0.5328467153284672,0.7010309278350515,68,5,0.7010309278350515,0.125,0.5328467153284672,4,8,2.0,0.12408759124087591,0.0,0.0,0.0,0.5155006284038542,0.32244384990614205,0.0,1.0,0.48743192291579385,0.2829574001693116,0.0,1.0,0.5106828655215752,0.26966002981733184,0.0,1.0,0.46648512777545037,0.3043693311021515,0.0,1.0,100,0.05844155844155844,0.42207792207792205,2
12,165,2355,15.198181818181814,9.066666666666666,11,0,0,0,109,0.7077922077922078,45,86,0.5584415584415584,0.7064220183486238,77,9,0.7064220183486238,0.2,0.5584415584415584,5,10,2.0,0.07142857142857142,0.0,0.0,0.0,0.5188660801564027,0.32102078501086795,0.0,1.0,0.47585532746823067,0.2839510697570238,0.0,1.0,0.5159335288367546,0.2679555371604728,0.0,1.0,0.44731182795698926,0.3046126504528694,0.0,1.0,100,0.06666666666666667,0.4909090909090909,2
13,185,2459,15.041621621621617,8.978378378378379,20,0,0,0,111,0.6727272727272727,54,103,0.6242424242424243,0.8018018018018018,89,14,0.8018018018018018,0.25925925925925924,0.6242424242424243,6,13,2.1666666666666665,0.12121212121212122,0.0,0.0,0.0,0.506364428945074,0.3268681816261215,0.0,1.0,0.47009590235396687,0.2848092686595445,0.0,1.0,0.5124673060156931,0.26891546701124325,0.0,1.0,0.4364428945074106,0.298528668660553,0.0,1.0,100,0.06486486486486487,0.6054054054054054,3
14,204,2560,15.032843137254899,9.049019607843137,19,0,0,0,121,0.654054054054054,64,109,0.5891891891891892,0.71900826446281,87,22,0.71900826446281,0.34375,0.5891891891891892,8,18,2.25,0.10270270270270271,0.0,0.0,0.0,0.5088551549652119,0.3238717635061923,0.0,1.0,0.4739089184060721,0.28560672068865484,0.0,1.0,0.5110689437065148,0.27093705957275,0.0,1.0,0.43374446552814677,0.29425274725935824,0.0,1.0,100,0.06372549019607843,0.6715686274509803,3
15,229,2642,14.842794759825324,8.951965065502183,25,0,0,0,143,0.7009803921568627,61,129,0.6323529411764706,0.7342657342657343,105,24,0.7342657342657343,0.39344262295081966,0.6323529411764706,11,22,2.0,0.12254901960784313,0.0,0.0,0.0,0.5044372446823496,0.32576898099983753,0.0,1.0,0.4717565854345682,0.28095823344786214,0.0,1.0,0.5142977884209043,0.2673891335188514,0.0,1.0,0.42301732638399775,0.2945648640657304,0.0,1.0,100,0.07423580786026202,0.7947598253275109,3
16,251,2706,15.214342629482067,9.079681274900398,22,0,0,0,163,0.7117903930131004,66,152,0.6637554585152838,0.7791411042944786,127,25,0.7791411042944786,0.3787878787878788,0.6637554585152838,13,29,2.230769230769231,0.09606986899563319,0.0,0.0,0.0,0.5010924045752474,0.3260223933618648,0.0,1.0,0.4617658398663411,0.28313025842144934,0.0,1.0,0.5095746048065801,0.2637894533346143,0.0,1.0,0.4219252024161419,0.2933866099696681,0.0,1.0,100,0.07569721115537849,0.8685258964143426,3
17,275,2756,15.54363636363636,9.2,24,0,0,0,198,0.7888446215139442,53,175,0.6972111553784861,0.8131313131313131,161,14,0.8131313131313131,0.2641509433962264,0.6972111553784861,20,45,2.25,0.09561752988047809,0.0,0.0,0.0,0.5117888563049854,0.32421884214765156,0.0,1.0,0.4587683284457478,0.28551555793402666,0.0,1.0,0.5160117302052786,0.2657150168992987,0.0,1.0,0.41853372434017594,0.29076422464318075,0.0,1.0,100,0.08,0.9345454545454546,3
18,302,2795,15.773178807947017,9.288079470198676,27,0,0,0,197,0.7163636363636363,78,192,0.6981818181818182,0.8375634517766497,165,27,0.8375634517766497,0.34615384615384615,0.6981818181818182,26,57,2.1923076923076925,0.09818181818181818,0.0,0.0,0.0,0.5032044434949797,0.32914973266147113,0.0,1.0,0.4492629779961547,0.2816502281203513,0.0,1.0,0.520828882717368,0.2630211176779447,0.0,1.0,0.4151890621662038,0.2899423295871508,0.0,1.0,100,0.08278145695364239,1.0529801324503312,4
19,333,2806,16.05675675675675,9.33033033033033,31,0,0,0,232,0.7682119205298014,70,228,0.7549668874172185,0.8362068965517241,194,34,0.8362068965517241,0.4857142857142857,0.7549668874172185,32,71,2.21875,0.10264900662251655,0.0,0.0,0.0,0.5052794730214085,0.3304490825688019,0.0,1.0,0.45103167683812845,0.2815185473845879,0.0,1.0,0.5180664535503244,0.2639003921604349,0.0,1.0,0.4060835028576964,0.2857860589612183,0.0,1.0,100,0.08708708708708708,1.132132132132132,4
20,363,2813,16.362258953168038,9.476584022038567,30,0,0,0,245,0.7357357357357357,88,240,0.7207207207207207,0.8367346938775511,205,35,0.8367346938775511,0.3977272727272727,0.7207207207207207,36,83,2.3055555555555554,0.09009009009009009,0.0,0.0,0.0,0.5100861992357594,0.32688526496855025,0.0,1.0,0.4526792855238603,0.2829043434881287,0.0,1.0,0.5170176841731094,0.2635694540375211,0.0,1.0,0.4090464764951568,0.28868844644399777,0.0,1.0,100,0.08264462809917356,1.184573002754821,4
21,412,2792,15.900728155339802,9.230582524271844,49,0,0,0,279,0.768595041322314,84,272,0.7493112947658402,0.8530465949820788,238,34,0.8530465949820788,0.40476190476190477,0.7493112947658402,37,88,2.3783783783783785,0.1349862258953168,0.0,0.0,0.0,0.5022705919198246,0.329425342048874,0.0,1.0,0.444096461008456,0.2822306866412738,0.0,1.0,0.5219229564672722,0.2615289145188081,0.0,1.0,0.4054963983714375,0.287547015046019,0.0,1.0,100,0.08495145631067962,1.2936893203883495,4
22,455,2752,15.950549450549447,9.263736263736265,43,0,0,0,310,0.7524271844660194,102,304,0.7378640776699029,0.8258064516129032,256,48,0.8258064516129032,0.47058823529411764,0.7378640776699029,51,115,2.2549019607843137,0.10436893203883495,0.0,0.0,0.0,0.500177242112726,0.33154415189629494,0.0,1.0,0.4419709322935129,0.28134673134334304,0.0,1.0,0.5197447713576746,0.25998612599898674,0.0,1.0,0.3979439914923786,0.2814532066490312,0.0,1.0,100,0.0989010989010989,1.3802197802197802,4
23,509,2693,15.677799607072687,9.174852652259332,54,0,0,0,332,0.7296703296703296,123,340,0.7472527472527473,0.8433734939759037,280,60,0.8433734939759037,0.4878048780487805,0.7472527472527473,60,141,2.35,0.11868131868131868,0.0,0.0,0.0,0.504277837632296,0.33272071680563964,0.0,1.0,0.43564230939856774,0.2806561888292451,0.0,1.0,0.5271563470435389,0.2585730724209584,0.0,1.0,0.39337093605424933,0.28302994274210386,0.0,1.0,100,0.09430255402750491,1.4675834970530452,4
24,546,2632,16.04542124542124,9.43956043956044,38,1,0,1,364,0.7151277013752456,145,370,0.7269155206286837,0.8186813186813187,298,72,0.8186813186813187,0.496551724137931,0.7269155206286837,83,192,2.3132530120481927,0.07465618860510806,0.0019646365422396855,0.0,0.0019646365422396855,0.5031903580290678,0.3354776201160636,0.0,1.0,0.43329788491078813,0.2813750901918869,0.0,1.0,0.5192012288786483,0.260530605901006,0.0,1.0,0.3924731182795699,0.280485847169002,0.0,1.0,99,0.09706959706959707,1.5183150183150182,5
25,594,2548,16.121212121212118,9.595959595959595,48,0,0,0,402,0.7362637362637363,144,396,0.7252747252747253,0.8407960199004975,338,58,0.8407960199004975,0.4027777777777778,0.7252747252747253,81,193,2.382716049382716,0.08791208791208792,0.0,0.0,0.0,0.5051591180623438,0.3365012707870355,0.0,1.0,0.42896709025741286,0.2785914702566666,0.0,1.0,0.5232431845335072,0.25912169898992804,0.0,1.0,0.3906810035842294,0.2803291525510758,0.0,1.0,99,0.09764309764309764,1.5925925925925926,5
26,650,2460,15.899538461538457,9.64,58,2,0,2,427,0.7188552188552189,167,422,0.7104377104377104,0.8079625292740047,345,77,0.8079625292740047,0.46107784431137727,0.7104377104377104,100,234,2.34,0.09764309764309764,0.003367003367003367,0.0,0.003367003367003367,0.5111166253101738,0.33681570471811867,0.0,1.0,0.42322580645161295,0.2787165700829531,0.0,1.0,0.5199007444168735,0.25781971592017505,0.0,1.0,0.3886352357320099,0.279138081565277,0.0,1.0,99,0.09846153846153846,1.6692307692307693,5
27,696,2370,15.97658045977011,9.936781609195402,46,0,0,0,480,0.7384615384615385,170,463,0.7123076923076923,0.7958333333333333,382,81,0.7958333333333333,0.4764705882352941,0.7123076923076923,104,277,2.6634615384615383,0.07076923076923076,0.0,0.0,0.0,0.5122358175750834,0.3366194799489612,0.0,1.0,0.4222284019280682,0.2779962620008103,0.0,1.0,0.5179829440118651,0.25919091964176033,0.0,1.0,0.3863552094920281,0.2797952093163721,0.0,1.0,99,0.09626436781609195,1.7255747126436782,5
28,744,2279,15.971639784946234,10.231182795698924,48,0,0,0,486,0.6982758620689655,210,489,0.7025862068965517,0.8189300411522634,398,91,0.8189300411522634,0.43333333333333335,0.7025862068965517,119,317,2.6638655462184873,0.06896551724137931,0.0,0.0,0.0,0.5126604231703087,0.3378939805732013,0.0,1.0,0.4194849115504683,0.277078202741182,0.0,1.0,0.5148716614637531,0.25852442765574146,0.0,1.0,0.3859261186264308,0.2788419212956277,0.0,1.0,99,0.09811827956989247,1.7849462365591398,5
29,794,2207,15.746473551637276,10.523929471032746,50,0,0,0,534,0.717741935483871,210,513,0.6895161290322581,0.7808988764044944,417,96,0.7808988764044944,0.45714285714285713,0.6895161290322581,122,363,2.9754098360655736,0.06720430107526881,0.0,0.0,0.0,0.5158852685463557,0.33849187350351584,0.0,1.0,0.41809539286584874,0.27795631921138686,0.0,1.0,0.5135695132851222,0.26009802851562125,0.0,1.0,0.3871374014788332,0.2788018643408963,0.0,1.0,99,0.09949622166246852,1.8337531486146095,5
30,849,2121,15.47408716136631,10.777385159010601,55,0,0,0,564,0.7103274559193955,230,558,0.7027707808564232,0.8014184397163121,452,106,0.8014184397163121,0.4608695652173913,0.7027707808564232,132,404,3.0606060606060606,0.06926952141057935,0.0,0.0,0.0,0.5135833428321745,0.34060318066745826,0.0,1.0,0.41388350621224207,0.27581879087974875,0.0,1.0,0.5127854401762986,0.25870223713967094,0.0,1.0,0.38641285763136896,0.2774846867461862,0.0,1.0,99,0.10482921083627797,1.8798586572438163,5
31,870,2037,15.934712643678155,11.386206896551725,27,6,0,6,613,0.7220259128386337,236,591,0.696113074204947,0.7895595432300163,484,107,0.7895595432300163,0.4533898305084746,0.696113074204947,137,444,3.240875912408759,0.03180212014134275,0.007067137809187279,0.0,0.007067137809187279,0.5150537634408603,0.3412471530280174,0.0,1.0,0.40989988876529476,0.2748487419871443,0.0,1.0,0.5122728958101594,0.2587855329355873,0.0,1.0,0.3846496106785317,0.27711694441524376,0.0,1.0,98,0.10804597701149425,1.9206896551724137,5
32,918,1960,15.703267973856203,11.718954248366012,50,2,0,2,645,0.7413793103448276,225,605,0.6954022988505747,0.7937984496124031,512,93,0.7937984496124031,0.41333333333333333,0.6954022988505747,149,477,3.2013422818791946,0.05747126436781609,0.0022988505747126436,0.0,0.0022988505747126436,0.5179914259610654,0.34097519177323365,0.0,1.0,0.40870756904912503,0.273882263464816,0.0,1.0,0.5108229671797034,0.2594579061476953,0.0,1.0,0.38498840396373607,0.2774169000298611,0.0,1.0,98,0.10893246187363835,1.9651416122004357,5
33,954,1887,15.706918238993707,12.213836477987421,38,2,0,2,664,0.7233115468409586,254,636,0.6928104575163399,0.7921686746987951,526,110,0.7921686746987951,0.4330708661417323,0.6928104575163399,153,516,3.372549019607843,0.04139433551198257,0.002178649237472767,0.0,0.002178649237472767,0.5183607222560357,0.342276628862338,0.0,1.0,0.4055251234192196,0.2740127916122891,0.0,1.0,0.5107188746872253,0.2601423703681946,0.0,1.0,0.38334347737877866,0.27692004829524264,0.0,1.0,98,0.11215932914046121,1.99895178197065,5
34,995,1814,15.578291457286428,12.655276381909548,42,1,0,1,706,0.740041928721174,248,652,0.6834381551362684,0.7747875354107648,547,105,0.7747875354107648,0.42338709677419356,0.6834381551362684,150,529,3.526666666666667,0.0440251572327044,0.0010482180293501049,0.0,0.0010482180293501049,0.5227751661533474,0.3426970660040492,0.0,1.0,0.4050575457934836,0.27482366681995407,0.0,1.0,0.5110390662992381,0.2604650610936752,0.0,1.0,0.3838547576592641,0.2756489740456438,0.0,1.0,98,0.11256281407035176,2.028140703517588,5
35,1032,1751,15.464534883720924,13.107558139534884,40,3,0,3,719,0.7226130653266332,276,684,0.6874371859296482,0.7677329624478443,552,132,0.7677329624478443,0.4782608695652174,0.6874371859296482,155,576,3.7161290322580647,0.04020100502512563,0.003015075376884422,0.0,0.003015075376884422,0.5238184546136535,0.34268049618502167,0.0,1.0,0.4051637909477369,0.27359398430798965,0.0,1.0,0.5147536884221056,0.2608859813094188,0.0,1.0,0.38325206301575393,0.2752841894835058,0.0,1.0,97,0.1124031007751938,2.058139534883721,5
36,1066,1688,15.378424015009376,13.594746716697935,37,3,0,3,774,0.75,258,715,0.6928294573643411,0.7842377260981912,607,108,0.7842377260981912,0.4186046511627907,0.6928294573643411,153,605,3.954248366013072,0.035852713178294575,0.0029069767441860465,0.0,0.0029069767441860465,0.5248441566301519,0.3427088749727276,0.0,1.0,0.4029534588149852,0.27232869940281046,0.0,1.0,0.5141015554076136,0.26105958246962546,0.0,1.0,0.38494825394904075,0.2760629409956455,0.0,1.0,96,0.11632270168855535,2.079737335834897,5
37,1099,1612,15.347164088565359,14.086442220200182,39,6,0,6,788,0.7392120075046904,278,740,0.6941838649155723,0.7766497461928934,612,128,0.7766497461928934,0.460431654676259,0.6941838649155723,158,622,3.9367088607594938,0.036585365853658534,0.005628517823639775,0.0,0.005628517823639775,0.5277525022747953,0.34161643487009674,0.0,1.0,0.40144999853239016,0.2704920624997352,0.0,1.0,0.5156006927118495,0.2612655263830314,0.0,1.0,0.38513017699374796,0.2761962820525144,0.0,1.0,96,0.11464968152866242,2.1073703366696996,5
38,1123,1536,15.47175719798159,14.711487088156723,29,5,0,5,798,0.7261146496815286,301,751,0.6833484986351228,0.7769423558897243,620,131,0.7769423558897243,0.43521594684385384,0.6833484986351228,156,631,4.044871794871795,0.026387625113739762,0.004549590536851683,0.0,0.004549590536851683,0.5267285209548157,0.3410827984314295,0.0,1.0,0.3988739838566053,0.2690621744972737,0.0,1.0,0.5161290322580645,0.26231667602187714,0.0,1.0,0.38244334013156006,0.27612295441498175,0.0,1.0,96,0.11665182546749778,2.1335707925200356,5
39,1155,1477,15.367691197691192,15.240692640692641,35,3,0,3,818,0.7284060552092609,305,746,0.6642920747996438,0.7555012224938875,618,128,0.7555012224938875,0.419672131147541,0.6642920747996438,154,641,4.162337662337662,0.031166518254674976,0.0026714158504007124,0.0,0.0026714158504007124,0.526323139226365,0.34083215754527885,0.0,1.0,0.3971791649211004,0.2681827473855454,0.0,1.0,0.5170227621840525,0.2617408736678528,0.0,1.0,0.38114788437369085,0.27638782818426444,0.0,1.0,96,0.11688311688311688,2.167099567099567,5
40,1183,1402,15.394111017187935,15.796280642434489,31,3,0,3,825,0.7142857142857143,330,797,0.69004329004329,0.7854545454545454,648,149,0.7854545454545454,0.45151515151515154,0.69004329004329,173,695,4.017341040462428,0.02683982683982684,0.0025974025974025974,0.0,0.0025974025974025974,0.5262181986747744,0.34111697466429475,0.0,1.0,0.3948954271534917,0.26764005057660645,0.0,1.0,0.517465165107845,0.2610787253127238,0.0,1.0,0.38227033512393316,0.2753759823683159,0.0,1.0,96,0.11665257819103973,2.1927303465765005,5
41,1216,1323,15.320833333333326,16.28207236842105,37,4,0,4,876,0.7404902789518174,307,813,0.687235841081995,0.776255707762557,680,133,0.776255707762557,0.43322475570032576,0.687235841081995,172,706,4.104651162790698,0.03127641589180051,0.0033812341504649195,0.0,0.0033812341504649195,0.5283584465195247,0.34149031108574396,0.0,1.0,0.3926941850594227,0.26715023005728716,0.0,1.0,0.5171105687606111,0.26149675699712166,0.0,1.0,0.3819238115449915,0.27560949912534577,0.0,1.0,96,0.11759868421052631,2.2277960526315788,5
42,1233,1276,15.363882130305482,16.942416869424168,24,7,0,7,877,0.7212171052631579,339,803,0.6603618421052632,0.7639680729760547,670,133,0.7639680729760547,0.39233038348082594,0.6603618421052632,161,717,4.453416149068323,0.019736842105263157,0.005756578947368421,0.0,0.005756578947368421,0.5291578369044816,0.34067314646578645,0.0,1.0,0.39120424875075216,0.2664838832053986,0.0,1.0,0.5195824503571148,0.26075480182549726,0.0,1.0,0.38131491510347176,0.2755064260825972,0.0,1.0,95,0.11841038118410381,2.2457420924574207,5
43,1255,1215,15.379646665861799,17.580876494023904,27,5,0,5,888,0.7201946472019465,345,838,0.6796431467964315,0.7725225225225225,686,152,0.7725225225225225,0.4405797101449275,0.6796431467964315,163,740,4.539877300613497,0.021897810218978103,0.0040551500405515,0.0,0.0040551500405515,0.5302146253694897,0.34005944476048333,0.0,1.0,0.3892558797069785,0.2666176385529043,0.0,1.0,0.5199074669065673,0.2610255864581234,0.0,1.0,0.3798483485413186,0.27497998644698046,0.0,1.0,95,0.11952191235059761,2.2677290836653388,6
44,1286,1151,15.24366762492734,18.02954898911353,38,7,0,7,907,0.7227091633466135,348,863,0.6876494023904383,0.7750826901874311,703,160,0.7750826901874311,0.45977011494252873,0.6876494023904383,171,770,4.502923976608187,0.030278884462151396,0.005577689243027889,0.0,0.005577689243027889,0.5301259218381579,0.3397072477991999,0.0,1.0,0.3881252194852757,0.26673236855578,0.0,1.0,0.5183364270305524,0.2608091304512541,0.0,1.0,0.37912005217478556,0.27434971173397626,0.0,1.0,95,0.12286158631415241,2.300155520995334,6
45,1306,1109,15.202519065076485,18.702143950995406,24,4,0,4,910,0.7076205287713841,376,847,0.6586314152410575,0.7472527472527473,680,167,0.7472527472527473,0.4441489361702128,0.6586314152410575,170,775,4.5588235294117645,0.01866251944012442,0.003110419906687403,0.0,0.003110419906687403,0.5293928765499185,0.3399655111777096,0.0,1.0,0.3880106703551845,0.26642575474616265,0.0,1.0,0.5208714123400682,0.2607975575185583,0.0,1.0,0.3775626142370202,0.2741578245497417,0.0,1.0,95,0.1225114854517611,2.3169984686064318,6
46,1325,1070,15.139237659615011,19.30566037735849,26,7,0,7,940,0.7197549770290965,366,860,0.6584992343032159,0.747872340425532,703,157,0.747872340425532,0.42896174863387976,0.6584992343032159,156,777,4.980769230769231,0.019908116385911178,0.005359877488514548,0.0,0.005359877488514548,0.5295191722458916,0.34017010959802024,0.0,1.0,0.38568472306755935,0.26584949797702767,0.0,1.0,0.5208764455264759,0.26058462426917517,0.0,1.0,0.376457699330493,0.2737228747534576,0.0,1.0,94,0.12377358490566037,2.3433962264150945,6
47,1336,1037,15.151539345551315,19.95808383233533,22,11,0,11,955,0.720754716981132,370,868,0.6550943396226415,0.7507853403141361,717,151,0.7507853403141361,0.4081081081081081,0.6550943396226415,163,798,4.895705521472393,0.01660377358490566,0.00830188679245283,0.0,0.00830188679245283,0.5286121305775546,0.33950087116129307,0.0,1.0,0.3833059687077458,0.2639618417954993,0.0,1.0,0.5224550898203593,0.2597291236923924,0.0,1.0,0.37577264825188333,0.2731096395496127,0.0,1.0,93,0.12350299401197605,2.3577844311377247,6
48,1361,995,14.989901958601438,20.443056576047024,32,7,0,7,985,0.7372754491017964,351,870,0.6511976047904192,0.7309644670050761,720,150,0.7309644670050761,0.42735042735042733,0.6511976047904192,163,791,4.852760736196319,0.023952095808383235,0.005239520958083832,0.0,0.005239520958083832,0.5295916190656775,0.3395063612385763,0.0,1.0,0.3806736033751274,0.2619388706025143,0.0,1.0,0.5225759048138229,0.2594998716142463,0.0,1.0,0.37491408120215214,0.2736487468997359,0.0,1.0,91,0.12417340191036003,2.387215282880235,6
49,1371,969,14.979837028195883,21.12399708242159,18,8,0,8,995,0.7310800881704629,366,905,0.6649522409992652,0.7286432160804021,725,180,0.7286432160804021,0.4918032786885246,0.6649522409992652,170,849,4.9941176470588236,0.01322556943423953,0.005878030859662013,0.0,0.005878030859662013,0.5272346533022753,0.34000102570585233,0.0,1.0,0.37928519328956967,0.26131108119400204,0.0,1.0,0.5241759017434884,0.2594968121513282,0.0,1.0,0.3743206042210772,0.2742865252183752,0.0,1.0,90,0.12253829321663019,2.396061269146608,6
50,1390,925,14.906803284645003,21.736690647482014,27,8,0,8,987,0.7199124726477024,384,921,0.6717724288840262,0.745694022289767,736,185,0.745694022289767,0.4817708333333333,0.6717724288840262,170,847,4.982352941176471,0.019693654266958426,0.005835156819839533,0.0,0.005835156819839533,0.5278486887909027,0.3404095183572091,0.0,1.0,0.3779995358551868,0.26014687008267795,0.0,1.0,0.5230679972151311,0.25933298536310295,0.0,1.0,0.3741935483870968,0.2738931913950417,0.0,1.0,90,0.12446043165467625,2.40431654676259,6
51,1407,900,14.805625795471204,22.393745557924664,22,5,0,5,976,0.702158273381295,414,940,0.6762589928057554,0.7397540983606558,722,218,0.7397540983606558,0.5265700483091788,0.6762589928057554,163,878,5.386503067484663,0.015827338129496403,0.0035971223021582736,0.0,0.0035971223021582736,0.5293578191989362,0.3401853822337368,0.0,1.0,0.3749226219134741,0.2586722234560714,0.0,1.0,0.522479767063301,0.2591205241246247,0.0,1.0,0.37203384001650736,0.27310501041033775,0.0,1.0,90,0.12651030561478321,2.4264392324093818,6
