organism_id,parent_id,founder_id,generation,birth_step,birth_x,birth_y,lifespan,birth_exploration_tendency,birth_site_fidelity,birth_risk_tolerance,birth_reproduction_timing,death_step,death_cause
55,,55,0,0,80,82,155,0.4838709677419355,0.5806451612903226,0.967741935483871,0.9354838709677419,104.0,energy
56,,56,0,0,80,56,216,0.6129032258064516,0.3548387096774194,0.5483870967741935,0.41935483870967744,21.0,energy
57,,57,0,0,42,16,221,0.8064516129032258,0.4838709677419355,0.5483870967741935,0.06451612903225806,46.0,energy
58,,58,0,0,50,86,233,0.7096774193548387,0.6451612903225806,0.6774193548387096,0.967741935483871,91.0,energy
59,,59,0,0,32,87,247,0.22580645161290322,0.5806451612903226,0.2903225806451613,0.0967741935483871,104.0,energy
60,,60,0,0,72,73,166,0.3225806451612903,0.2903225806451613,0.5483870967741935,0.5161290322580645,58.0,energy
61,,61,0,0,37,2,168,0.967741935483871,0.3870967741935484,0.45161290322580644,0.1935483870967742,45.0,energy
62,,62,0,0,60,83,244,0.16129032258064516,0.06451612903225806,0.7419354838709677,0.8064516129032258,136.0,energy
63,,63,0,0,91,98,215,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,214.0,age
64,,64,0,0,14,10,209,0.5806451612903226,0.3870967741935484,0.967741935483871,0.3548387096774194,78.0,energy
65,,65,0,0,2,25,242,0.5806451612903226,0.0,0.7419354838709677,0.22580645161290322,87.0,energy
66,,66,0,0,28,59,240,0.2903225806451613,0.9032258064516129,0.06451612903225806,0.5806451612903226,108.0,energy
67,,67,0,0,86,45,192,0.3225806451612903,0.3870967741935484,0.0967741935483871,0.3870967741935484,91.0,energy
68,,68,0,0,89,79,151,1.0,0.9354838709677419,0.9032258064516129,0.22580645161290322,59.0,energy
69,,69,0,0,84,62,211,0.2903225806451613,0.5806451612903226,0.12903225806451613,0.3225806451612903,73.0,energy
70,,70,0,0,91,49,154,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,153.0,age
71,,71,0,0,72,5,155,1.0,0.45161290322580644,1.0,0.3870967741935484,37.0,energy
72,,72,0,0,1,99,203,0.3225806451612903,0.22580645161290322,0.8709677419354839,0.7419354838709677,202.0,age
73,,73,0,0,75,56,206,0.7096774193548387,0.4838709677419355,0.6774193548387096,0.8709677419354839,50.0,energy
74,,74,0,0,14,32,214,0.967741935483871,0.25806451612903225,0.1935483870967742,0.5161290322580645,160.0,energy
75,,75,0,0,46,99,177,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,176.0,age
76,,76,0,0,82,78,160,0.9032258064516129,0.03225806451612903,0.25806451612903225,0.7096774193548387,105.0,energy
77,,77,0,0,48,74,180,0.7741935483870968,0.7741935483870968,0.9354838709677419,0.3548387096774194,56.0,energy
78,,78,0,0,16,63,174,0.2903225806451613,0.8064516129032258,0.2903225806451613,0.06451612903225806,39.0,energy
79,,79,0,0,52,97,160,0.41935483870967744,0.967741935483871,0.1935483870967742,0.9354838709677419,159.0,age
80,,80,0,0,83,25,198,1.0,0.3870967741935484,0.45161290322580644,0.16129032258064516,83.0,energy
81,,81,0,0,1,47,208,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,207.0,age
82,,82,0,0,54,47,203,0.25806451612903225,0.0,0.6774193548387096,0.06451612903225806,202.0,age
83,,83,0,0,77,56,169,0.8387096774193549,0.0,0.1935483870967742,0.9354838709677419,56.0,energy
84,,84,0,0,3,98,161,0.2903225806451613,0.0967741935483871,0.3870967741935484,0.7419354838709677,160.0,age
85,,85,0,0,62,74,182,0.4838709677419355,0.1935483870967742,0.4838709677419355,0.7419354838709677,98.0,energy
86,,86,0,0,99,41,215,0.3870967741935484,0.6129032258064516,0.41935483870967744,0.25806451612903225,76.0,energy
87,,87,0,0,83,6,193,0.967741935483871,0.6774193548387096,1.0,0.8709677419354839,96.0,energy
88,,88,0,0,92,14,204,0.22580645161290322,0.41935483870967744,0.3870967741935484,0.7096774193548387,203.0,age
89,,89,0,0,45,39,201,0.12903225806451613,0.3870967741935484,0.0967741935483871,0.25806451612903225,60.0,energy
90,,90,0,0,85,71,194,0.5483870967741935,0.9354838709677419,0.22580645161290322,0.8064516129032258,131.0,energy
91,,91,0,0,7,60,189,0.5161290322580645,0.7419354838709677,0.9032258064516129,0.3225806451612903,84.0,energy
92,,92,0,0,88,61,247,0.45161290322580644,0.7741935483870968,0.6451612903225806,0.9354838709677419,86.0,energy
93,,93,0,0,64,3,154,0.9032258064516129,0.7741935483870968,0.8387096774193549,0.7096774193548387,153.0,age
94,,94,0,0,30,98,201,0.6451612903225806,0.45161290322580644,0.45161290322580644,0.3548387096774194,83.0,energy
95,,95,0,0,63,94,225,0.41935483870967744,0.9354838709677419,0.6774193548387096,0.3548387096774194,78.0,energy
96,,96,0,0,40,54,244,0.8064516129032258,0.0,0.06451612903225806,0.4838709677419355,109.0,energy
97,,97,0,0,29,27,173,0.7096774193548387,0.3548387096774194,0.45161290322580644,0.16129032258064516,71.0,energy
98,,98,0,0,29,53,208,0.7419354838709677,0.7419354838709677,0.7741935483870968,0.7419354838709677,74.0,energy
99,,99,0,0,60,45,193,0.7419354838709677,0.6129032258064516,0.12903225806451613,0.5161290322580645,88.0,energy
100,70.0,70,1,2,90,47,159,0.8387096774193549,0.9032258064516129,0.8709677419354839,0.03225806451612903,137.0,energy
101,82.0,82,1,2,55,52,225,0.7741935483870968,0.0,0.6774193548387096,0.06451612903225806,121.0,energy
102,44.0,44,1,4,97,47,236,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,240.0,age
103,53.0,53,1,4,2,1,207,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.45161290322580644,211.0,age
104,70.0,70,1,4,90,48,218,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,43.0,energy
105,75.0,75,1,4,46,95,182,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,186.0,age
106,82.0,82,1,4,54,47,221,0.25806451612903225,0.0,0.6774193548387096,0.06451612903225806,225.0,age
107,30.0,30,1,5,3,47,196,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,201.0,age
108,63.0,63,1,5,91,99,239,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,77.0,energy
109,81.0,81,1,5,0,52,184,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,189.0,age
110,53.0,53,1,6,3,3,200,0.8709677419354839,0.3548387096774194,0.25806451612903225,0.45161290322580644,147.0,energy
111,70.0,70,1,6,90,52,201,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,159.0,energy
112,72.0,72,1,6,3,95,190,0.3225806451612903,0.22580645161290322,0.8709677419354839,0.7419354838709677,196.0,age
113,75.0,75,1,6,45,99,161,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,167.0,age
114,79.0,79,1,6,49,98,151,0.41935483870967744,0.967741935483871,0.1935483870967742,0.9354838709677419,157.0,age
115,84.0,84,1,6,2,99,162,0.2903225806451613,0.0967741935483871,0.3870967741935484,0.7419354838709677,168.0,age
116,86.0,86,1,6,97,38,202,0.3870967741935484,0.6129032258064516,0.41935483870967744,0.25806451612903225,60.0,energy
117,100.0,70,2,6,95,51,228,0.8387096774193549,0.9032258064516129,0.8709677419354839,0.03225806451612903,234.0,age
118,30.0,30,1,7,4,50,190,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,197.0,age
119,44.0,44,1,7,96,47,244,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,251.0,age
120,52.0,52,1,7,4,96,222,0.5483870967741935,0.25806451612903225,0.6774193548387096,1.0,229.0,age
121,63.0,63,1,7,97,99,196,0.6774193548387096,0.22580645161290322,0.0,0.12903225806451613,203.0,age
122,81.0,81,1,7,2,51,206,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,213.0,age
123,82.0,82,1,7,54,46,193,0.25806451612903225,0.03225806451612903,0.6774193548387096,0.06451612903225806,200.0,age
124,3.0,3,1,8,80,11,236,0.3870967741935484,0.1935483870967742,0.3870967741935484,0.3225806451612903,70.0,energy
125,53.0,53,1,8,0,2,199,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.4838709677419355,207.0,age
126,72.0,72,1,8,4,95,158,0.3225806451612903,0.22580645161290322,0.8709677419354839,0.7419354838709677,166.0,age
127,75.0,75,1,8,44,99,160,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,168.0,age
128,79.0,79,1,8,52,97,153,0.41935483870967744,0.967741935483871,0.1935483870967742,0.9354838709677419,161.0,age
129,84.0,84,1,8,4,97,157,0.2903225806451613,0.0967741935483871,0.3870967741935484,0.7419354838709677,165.0,age
130,104.0,70,2,8,93,49,231,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,111.0,energy
131,106.0,82,2,8,52,45,187,0.25806451612903225,0.5806451612903226,0.6774193548387096,0.06451612903225806,195.0,age
132,33.0,33,1,9,76,63,196,0.4838709677419355,0.8387096774193549,0.3548387096774194,0.03225806451612903,51.0,energy
133,34.0,34,1,9,80,29,229,0.6451612903225806,1.0,0.8387096774193549,0.2903225806451613,27.0,energy
134,52.0,52,1,9,3,96,153,0.5483870967741935,0.25806451612903225,0.6774193548387096,1.0,162.0,age
135,54.0,54,1,9,83,49,155,0.0,0.9032258064516129,0.9354838709677419,0.6129032258064516,101.0,energy
136,63.0,63,1,9,96,96,163,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,172.0,age
137,70.0,70,1,9,92,54,190,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,199.0,age
138,81.0,81,1,9,2,53,194,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,203.0,age
139,82.0,82,1,9,52,50,222,0.25806451612903225,0.0,0.6774193548387096,0.06451612903225806,231.0,age
140,100.0,70,2,9,93,50,212,0.8387096774193549,0.967741935483871,0.8709677419354839,0.03225806451612903,221.0,age
141,30.0,30,1,10,4,53,230,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,240.0,age
142,44.0,44,1,10,95,52,216,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,226.0,age
143,50.0,50,1,10,78,55,176,0.8387096774193549,0.06451612903225806,0.12903225806451613,0.0,22.0,energy
144,57.0,57,1,10,37,14,204,0.8064516129032258,0.4838709677419355,0.5483870967741935,0.06451612903225806,93.0,energy
145,64.0,64,1,10,13,8,236,0.5806451612903226,0.3870967741935484,0.967741935483871,0.3548387096774194,86.0,energy
146,84.0,84,1,10,2,99,220,0.2903225806451613,0.0967741935483871,0.3870967741935484,0.7419354838709677,230.0,age
147,103.0,53,2,10,0,3,248,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.45161290322580644,258.0,age
148,104.0,70,2,10,93,50,231,0.3225806451612903,0.7741935483870968,0.8709677419354839,0.03225806451612903,241.0,age
149,105.0,75,2,10,47,95,205,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,215.0,age
150,117.0,70,3,10,96,52,247,0.8387096774193549,0.9032258064516129,0.8709677419354839,0.03225806451612903,150.0,energy
151,34.0,34,1,11,81,29,150,0.6451612903225806,1.0,0.8387096774193549,0.2903225806451613,105.0,energy
152,52.0,52,1,11,5,96,230,0.5483870967741935,0.25806451612903225,0.6774193548387096,1.0,189.0,energy
153,53.0,53,1,11,0,0,218,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.45161290322580644,229.0,age
154,72.0,72,1,11,2,95,193,0.3225806451612903,0.22580645161290322,0.8709677419354839,0.7419354838709677,204.0,age
155,75.0,75,1,11,51,99,249,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,150.0,energy
156,79.0,79,1,11,51,98,241,0.41935483870967744,0.967741935483871,0.1935483870967742,0.9354838709677419,252.0,age
157,82.0,82,1,11,50,49,221,0.25806451612903225,0.0,0.6774193548387096,0.06451612903225806,232.0,age
158,94.0,94,1,11,27,94,150,0.6451612903225806,0.45161290322580644,0.45161290322580644,0.3548387096774194,128.0,energy
159,99.0,99,1,11,60,40,197,0.7419354838709677,0.6129032258064516,0.12903225806451613,0.5161290322580645,87.0,energy
160,100.0,70,2,11,94,49,163,0.3225806451612903,0.9032258064516129,0.8064516129032258,0.03225806451612903,174.0,age
161,102.0,44,2,11,98,49,206,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,217.0,age
162,107.0,30,2,11,5,49,157,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,168.0,age
163,111.0,70,2,11,92,56,171,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,100.0,energy
164,3.0,3,1,12,81,7,225,0.3870967741935484,0.1935483870967742,0.3870967741935484,0.3225806451612903,107.0,energy
165,22.0,22,1,12,75,72,156,0.22580645161290322,0.5161290322580645,0.1935483870967742,0.0967741935483871,74.0,energy
166,30.0,30,1,12,4,48,162,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,174.0,age
167,32.0,32,1,12,53,29,167,0.3225806451612903,0.3548387096774194,0.967741935483871,0.2903225806451613,74.0,energy
168,63.0,63,1,12,96,98,200,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,212.0,age
169,81.0,81,1,12,5,50,233,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,245.0,age
170,101.0,82,2,12,51,53,199,0.7741935483870968,0.0,0.6774193548387096,0.06451612903225806,151.0,energy
171,103.0,53,2,12,2,3,184,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.45161290322580644,196.0,age
172,105.0,75,2,12,44,95,214,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,226.0,age
173,106.0,82,2,12,50,46,195,0.25806451612903225,0.0,0.6774193548387096,0.06451612903225806,150.0,energy
174,108.0,63,2,12,95,96,181,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,193.0,age
175,109.0,81,2,12,0,52,197,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,209.0,age
176,113.0,75,2,12,46,99,206,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,218.0,age
177,117.0,70,3,12,94,53,215,0.8387096774193549,0.9032258064516129,0.8709677419354839,0.03225806451612903,97.0,energy
178,121.0,63,2,12,99,96,195,0.6774193548387096,0.22580645161290322,0.0,0.12903225806451613,207.0,age
179,123.0,82,2,12,53,44,150,0.25806451612903225,0.03225806451612903,0.6774193548387096,0.06451612903225806,162.0,age
180,130.0,70,3,12,89,49,161,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.5483870967741935,109.0,energy
181,25.0,25,1,13,80,45,174,0.3548387096774194,0.4838709677419355,0.8064516129032258,0.5161290322580645,47.0,energy
182,39.0,39,1,13,15,5,157,0.7096774193548387,0.6774193548387096,0.41935483870967744,0.5806451612903226,50.0,energy
183,44.0,44,1,13,96,53,235,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,248.0,age
184,53.0,53,1,13,5,0,226,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.45161290322580644,239.0,age
185,70.0,70,1,13,94,53,214,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,227.0,age
186,78.0,78,1,13,19,66,225,0.2903225806451613,0.8064516129032258,0.2903225806451613,0.0,33.0,energy
187,79.0,79,1,13,52,97,161,0.41935483870967744,0.967741935483871,0.22580645161290322,0.9354838709677419,174.0,age
188,84.0,84,1,13,5,97,161,0.2903225806451613,0.0967741935483871,0.3870967741935484,0.7419354838709677,174.0,age
189,91.0,91,1,13,10,55,157,0.5161290322580645,0.7419354838709677,0.9032258064516129,0.06451612903225806,83.0,energy
190,102.0,44,2,13,95,52,219,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,232.0,age
191,104.0,70,2,13,90,47,158,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,171.0,age
192,110.0,53,2,13,6,4,155,0.8709677419354839,0.3548387096774194,0.25806451612903225,0.45161290322580644,57.0,energy
193,111.0,70,2,13,92,53,184,0.8387096774193549,0.5161290322580645,0.8709677419354839,0.03225806451612903,197.0,age
194,119.0,44,2,13,96,47,178,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,191.0,age
195,131.0,82,3,13,52,47,217,0.25806451612903225,0.5806451612903226,0.6774193548387096,0.06451612903225806,230.0,age
196,137.0,70,2,13,92,54,217,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,230.0,age
197,139.0,82,2,13,50,48,195,0.25806451612903225,0.0,0.6774193548387096,0.06451612903225806,208.0,age
198,140.0,70,3,13,95,53,243,0.8387096774193549,0.967741935483871,0.8709677419354839,0.03225806451612903,176.0,energy
199,9.0,9,1,14,6,55,150,0.5483870967741935,0.9032258064516129,0.03225806451612903,0.6451612903225806,161.0,energy
200,12.0,12,1,14,91,88,238,0.25806451612903225,0.9032258064516129,0.7096774193548387,0.0,98.0,energy
201,17.0,17,1,14,24,26,213,1.0,0.9032258064516129,0.0,0.6774193548387096,81.0,energy
202,19.0,19,1,14,69,9,211,0.8064516129032258,0.1935483870967742,0.0967741935483871,0.8064516129032258,87.0,energy
203,33.0,33,1,14,81,60,153,0.4838709677419355,0.3225806451612903,0.3548387096774194,0.03225806451612903,54.0,energy
204,52.0,52,1,14,3,99,206,0.5483870967741935,0.25806451612903225,0.6774193548387096,0.967741935483871,220.0,age
205,61.0,61,1,14,30,1,165,0.967741935483871,0.3870967741935484,0.45161290322580644,0.1935483870967742,47.0,energy
206,67.0,67,1,14,87,43,194,0.3225806451612903,0.3870967741935484,0.0967741935483871,0.3870967741935484,81.0,energy
207,71.0,71,1,14,72,8,221,1.0,0.45161290322580644,1.0,0.3870967741935484,82.0,energy
208,75.0,75,1,14,48,96,195,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,209.0,age
209,81.0,81,1,14,0,51,182,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,196.0,age
210,100.0,70,2,14,92,48,165,0.8387096774193549,0.967741935483871,0.8709677419354839,0.03225806451612903,179.0,age
211,101.0,82,2,14,54,48,183,0.7741935483870968,0.0,0.6774193548387096,0.06451612903225806,186.0,energy
212,107.0,30,2,14,4,49,184,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,198.0,age
213,108.0,63,2,14,95,95,218,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,232.0,age
214,115.0,84,2,14,0,95,246,0.25806451612903225,0.0967741935483871,0.3870967741935484,0.7419354838709677,260.0,age
215,118.0,30,2,14,4,49,156,0.4838709677419355,0.8387096774193549,0.6774193548387096,0.41935483870967744,170.0,age
216,121.0,63,2,14,96,99,176,0.6774193548387096,0.22580645161290322,0.0,0.12903225806451613,190.0,age
217,122.0,81,2,14,3,52,208,0.06451612903225806,0.8709677419354839,0.25806451612903225,0.6129032258064516,222.0,age
218,123.0,82,2,14,49,45,213,0.25806451612903225,0.16129032258064516,0.16129032258064516,0.06451612903225806,227.0,age
219,125.0,53,2,14,0,1,190,0.8387096774193549,0.3548387096774194,0.25806451612903225,0.4838709677419355,204.0,age
220,136.0,63,2,14,96,96,221,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,235.0,age
221,3.0,3,1,15,83,7,191,0.3870967741935484,0.1935483870967742,0.3870967741935484,0.3225806451612903,206.0,age
222,30.0,30,1,15,4,49,223,0.4838709677419355,0.967741935483871,0.6451612903225806,0.41935483870967744,238.0,age
223,44.0,44,1,15,99,50,204,0.5483870967741935,0.3870967741935484,0.2903225806451613,0.3870967741935484,219.0,age
224,63.0,63,1,15,95,98,212,0.6774193548387096,0.22580645161290322,0.5161290322580645,0.12903225806451613,227.0,age
225,72.0,72,1,15,1,96,228,0.3225806451612903,0.22580645161290322,0.8709677419354839,1.0,181.0,energy
226,79.0,79,1,15,50,98,241,0.41935483870967744,0.967741935483871,0.1935483870967742,0.9354838709677419,256.0,age
227,91.0,91,1,15,11,54,199,0.5161290322580645,0.7419354838709677,0.9032258064516129,0.3225806451612903,109.0,energy
228,103.0,53,2,15,0,7,211,0.7741935483870968,0.3548387096774194,0.25806451612903225,0.45161290322580644,226.0,age
229,105.0,75,2,15,46,95,182,1.0,0.7096774193548387,0.6774193548387096,0.0967741935483871,197.0,age
230,109.0,81,2,15,2,51,246,0.3225806451612903,0.6129032258064516,0.25806451612903225,0.6129032258064516,261.0,age
231,113.0,75,2,15,52,97,194,1.0,0.7096774193548387,0.6774193548387096,0.3548387096774194,209.0,age
232,114.0,79,2,15,44,98,228,0.41935483870967744,1.0,0.1935483870967742,0.9354838709677419,243.0,age
233,117.0,70,3,15,95,54,190,0.8387096774193549,0.9032258064516129,0.8709677419354839,0.03225806451612903,205.0,age
234,119.0,44,2,15,96,44,186,0.5483870967741935,0.25806451612903225,0.2903225806451613,0.3870967741935484,201.0,age
235,130.0,70,3,15,89,53,160,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,46.0,energy
236,132.0,33,2,15,75,58,246,0.4838709677419355,0.8387096774193549,0.3548387096774194,0.03225806451612903,102.0,energy
237,137.0,70,2,15,93,51,227,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.03225806451612903,126.0,energy
238,148.0,70,3,15,95,47,209,0.3225806451612903,0.7741935483870968,0.8709677419354839,0.03225806451612903,224.0,age
