organism_id,parent_id,founder_id,generation,birth_step,birth_x,birth_y,lifespan,birth_exploration_tendency,birth_site_fidelity,birth_risk_tolerance,birth_reproduction_timing,death_step,death_cause
0,,0,0,0,63,86,154,0.8064516129032258,0.03225806451612903,0.2903225806451613,0.5806451612903226,83.0,energy
1,,1,0,0,57,30,192,0.7741935483870968,0.03225806451612903,0.41935483870967744,0.3548387096774194,191.0,age
2,,2,0,0,18,9,166,0.7741935483870968,0.41935483870967744,0.7096774193548387,0.9032258064516129,93.0,energy
3,,3,0,0,56,61,210,0.2903225806451613,0.5483870967741935,0.5806451612903226,0.0967741935483871,204.0,energy
4,,4,0,0,35,32,229,0.6774193548387096,0.6451612903225806,0.45161290322580644,0.8064516129032258,86.0,energy
5,,5,0,0,58,2,189,0.6774193548387096,0.3225806451612903,0.0967741935483871,0.6774193548387096,188.0,age
6,,6,0,0,24,16,239,0.12903225806451613,1.0,0.1935483870967742,1.0,84.0,energy
7,,7,0,0,78,33,214,0.8064516129032258,0.2903225806451613,0.2903225806451613,0.8064516129032258,78.0,energy
8,,8,0,0,73,64,193,0.967741935483871,0.41935483870967744,0.3548387096774194,0.9354838709677419,80.0,energy
9,,9,0,0,70,8,162,0.5483870967741935,0.4838709677419355,0.8387096774193549,0.03225806451612903,54.0,energy
10,,10,0,0,86,96,234,0.967741935483871,0.45161290322580644,0.45161290322580644,0.12903225806451613,38.0,energy
11,,11,0,0,34,22,237,0.6774193548387096,0.8709677419354839,0.45161290322580644,0.16129032258064516,56.0,energy
12,,12,0,0,83,66,230,0.967741935483871,0.45161290322580644,0.4838709677419355,0.8064516129032258,88.0,energy
13,,13,0,0,42,87,199,0.03225806451612903,0.41935483870967744,0.5483870967741935,0.45161290322580644,119.0,energy
14,,14,0,0,50,19,189,0.06451612903225806,0.8064516129032258,0.25806451612903225,0.5483870967741935,108.0,energy
15,,15,0,0,58,3,170,0.6129032258064516,0.8387096774193549,0.9032258064516129,0.41935483870967744,169.0,age
16,,16,0,0,89,1,240,0.6451612903225806,0.3870967741935484,0.8064516129032258,0.5161290322580645,99.0,energy
17,,17,0,0,75,91,187,0.9354838709677419,0.7096774193548387,0.06451612903225806,0.22580645161290322,71.0,energy
18,,18,0,0,66,63,151,0.12903225806451613,0.0967741935483871,0.7419354838709677,0.8387096774193549,124.0,energy
19,,19,0,0,27,55,223,0.41935483870967744,0.5161290322580645,0.7096774193548387,0.8709677419354839,100.0,energy
20,,20,0,0,49,37,197,0.3870967741935484,0.7096774193548387,0.8064516129032258,0.2903225806451613,69.0,energy
21,,21,0,0,17,52,198,0.3870967741935484,0.16129032258064516,0.6129032258064516,1.0,118.0,energy
22,,22,0,0,70,20,165,0.2903225806451613,0.3225806451612903,0.3870967741935484,0.5483870967741935,104.0,energy
23,,23,0,0,82,22,249,0.03225806451612903,0.1935483870967742,0.1935483870967742,0.0,79.0,energy
24,,24,0,0,91,33,158,0.5483870967741935,0.8064516129032258,0.4838709677419355,0.3548387096774194,86.0,energy
25,,25,0,0,25,13,151,0.7741935483870968,0.6129032258064516,0.8387096774193549,0.16129032258064516,51.0,energy
26,,26,0,0,36,64,190,0.25806451612903225,0.0,0.5483870967741935,0.06451612903225806,84.0,energy
27,,27,0,0,31,65,205,0.3870967741935484,0.5806451612903226,0.8387096774193549,0.03225806451612903,88.0,energy
28,,28,0,0,79,23,238,0.3225806451612903,0.03225806451612903,0.0,0.0,103.0,energy
29,,29,0,0,93,73,195,0.9032258064516129,0.45161290322580644,0.6774193548387096,0.1935483870967742,63.0,energy
30,,30,0,0,28,26,210,0.3548387096774194,0.3548387096774194,0.0967741935483871,1.0,169.0,energy
31,,31,0,0,78,82,150,0.5483870967741935,0.4838709677419355,0.3870967741935484,0.5161290322580645,74.0,energy
32,,32,0,0,80,91,185,0.6129032258064516,0.9354838709677419,0.5161290322580645,0.3548387096774194,73.0,energy
33,,33,0,0,69,29,196,0.6451612903225806,0.9032258064516129,0.0,0.9354838709677419,97.0,energy
34,,34,0,0,26,63,171,0.12903225806451613,0.8387096774193549,0.0967741935483871,0.3225806451612903,101.0,energy
35,,35,0,0,71,82,195,0.6774193548387096,0.9354838709677419,0.5483870967741935,0.03225806451612903,65.0,energy
36,,36,0,0,40,17,244,0.3548387096774194,0.45161290322580644,0.4838709677419355,0.1935483870967742,64.0,energy
37,,37,0,0,5,82,154,0.5161290322580645,0.25806451612903225,0.9354838709677419,0.967741935483871,93.0,energy
38,,38,0,0,89,87,213,0.7741935483870968,0.41935483870967744,0.5161290322580645,0.6774193548387096,66.0,energy
39,,39,0,0,11,99,228,0.3225806451612903,0.5806451612903226,0.45161290322580644,0.06451612903225806,76.0,energy
40,,40,0,0,39,66,158,0.6774193548387096,0.3870967741935484,0.5483870967741935,0.5161290322580645,75.0,energy
41,,41,0,0,1,16,217,0.0967741935483871,0.8387096774193549,0.1935483870967742,0.12903225806451613,33.0,energy
42,,42,0,0,45,70,237,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.4838709677419355,113.0,energy
